"","Anti-inflammatory macro/mono","CAFs","CD8aa IELs","cDCs","CXCL13+ CD8 Tcells","Cytotoxic CD8 Tcells","Double-Negative Tcells","Enteric glia cells","Fibroblasts","Follicular CD4 Tcells","gdTcells","LTi cells","Lymphatic ECs","Mast cells","Memory Bcells","Memory CD4 Tcells","Memory CD8 Tcells","Myofibroblasts","Naive Bcells","Naive CD4 Tcells","Naive CD8 Tcells","NK cells","NKT cells","pDCs","Pericytes","Plasma cells","Pro-inflammatory macro/mono","Proliferative Bcells","Regulatory CD4 Tcells","Tumour Epithelial cells","Vascular ECs","VSMCs"
"CD99",337,605,94,37,97,23,45,10,521,62,19,3,47,18,220,180,175,13,27,127,12,16,21,15,90,14,23,21,163,215,708,47
"XG",0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
"GYG2",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
"ARSD",35,15,0,8,2,0,0,1,6,0,3,0,0,1,7,0,1,0,1,2,0,0,0,0,3,0,3,0,4,43,23,0
"ARSE",0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,84,2,0
"LINC01546",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"MXRA5",3,357,0,0,0,0,1,0,105,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,0,0,1,0,7,22,0
"PRKX",98,23,20,23,36,6,12,5,18,19,9,5,2,22,92,105,53,0,14,84,3,7,14,5,9,2,6,11,65,61,81,6
"RP11-706O15.1",1,7,1,0,2,0,0,0,2,1,1,0,0,0,15,9,3,0,3,8,0,0,0,0,2,0,0,2,11,13,7,1
"RP11-706O15.3",1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,2,0,1,0,0,2,0,0,1,0,3,0,0
"RP11-706O15.5",0,1,0,0,0,0,1,0,0,2,0,1,0,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,3,5,0
"RP11-733O18.1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NLGN4X",0,12,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PUDP",20,14,2,1,3,0,1,0,3,4,1,1,2,0,11,11,3,2,3,9,0,0,0,0,1,0,0,6,5,48,25,5
"STS",5,11,0,1,1,0,0,0,5,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,9,0
"PNPLA4",27,22,2,5,0,0,0,0,14,1,0,2,0,2,11,7,4,0,4,7,2,1,2,1,4,0,1,7,4,99,11,4
"ANOS1",30,48,0,0,0,0,0,0,19,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0
"FAM9B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"TBL1X",10,14,1,4,1,0,1,0,8,3,1,0,0,0,9,5,3,2,2,6,0,2,1,0,4,0,2,3,4,10,5,4
"GPR143",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0
"SHROOM2",0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,0
"WWC3",8,38,1,3,3,1,4,1,18,2,0,0,4,0,16,4,4,1,5,3,0,0,2,0,5,0,2,9,8,19,42,3
"WWC3-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLCN4",0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,2,0
"MID1",1,11,0,0,0,0,0,2,32,0,0,0,1,1,1,2,0,4,0,0,0,0,0,0,0,0,1,0,0,32,20,0
"HCCS",47,24,5,9,2,0,2,0,15,4,0,0,2,0,15,6,7,0,5,9,0,0,1,1,4,0,4,6,12,113,35,8
"ARHGAP6",13,17,0,3,0,0,0,0,15,0,1,0,1,1,5,1,0,3,0,0,0,0,0,0,8,0,0,0,0,0,25,6
"AMELX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"MSL3",48,31,10,17,9,3,7,1,14,9,1,0,1,0,40,22,15,0,5,29,2,1,1,1,7,0,3,14,45,58,59,5
"PRPS2",36,54,8,6,10,1,2,0,19,4,1,0,1,4,20,7,10,2,2,14,0,3,0,0,13,0,6,3,17,77,17,2
"TLR7",48,0,0,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,4,1,0,2,0,0,1,0,0
"TLR8",30,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"TMSB4X",34528,10010,4486,7571,5325,1363,2202,217,5019,4314,615,335,735,1439,16440,13665,9339,88,3175,10807,703,775,635,677,2961,221,2207,3610,15792,20296,16988,1493
"FAM9C",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GS1-600G8.5",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EGFL6",0,23,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
"TCEANC",3,2,0,2,2,0,0,0,1,1,0,0,0,1,0,4,1,0,2,5,0,1,0,0,0,0,1,0,4,5,3,2
"RAB9A",86,55,14,1,1,5,2,6,45,11,2,1,1,3,40,22,24,3,10,15,3,3,1,2,17,2,2,3,59,61,33,5
"TRAPPC2",11,8,7,2,3,1,1,0,10,10,2,0,1,3,35,16,16,1,5,17,2,3,1,1,3,1,1,10,15,47,14,3
"OFD1",48,43,25,18,17,7,14,3,28,23,9,2,2,0,110,57,61,0,19,55,4,2,9,15,7,0,3,18,76,84,48,3
"GPM6B",4,6,3,0,5,3,3,56,5,8,0,1,1,1,17,12,8,0,2,15,0,0,2,4,3,0,1,1,19,3,5,3
"GEMIN8",19,13,1,2,3,0,1,3,13,2,0,0,0,0,2,8,1,1,0,6,0,1,0,1,7,0,1,2,9,18,15,5
"GLRA2",1,3,0,1,0,0,0,0,0,2,0,0,0,0,1,5,2,0,0,1,0,1,0,0,0,0,0,1,0,4,1,0
"FANCB",2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,3,0,0,0,0,0,0,1,0,2,8,1,0
"MOSPD2",43,19,2,4,2,2,2,0,12,0,0,0,0,0,6,8,4,0,2,4,0,0,0,0,0,0,2,0,5,19,13,2
"ASB9",3,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,35,0
"ASB11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"PIGA",3,6,0,2,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,1,0,0,0,4,7,6,0
"FIGF",0,2,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"PIR",9,5,0,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,50,31,1
"BMX",0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0
"ACE2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"TMEM27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"CA5B",4,9,1,4,2,2,1,0,6,0,1,0,1,0,9,16,7,0,2,23,2,1,1,0,1,0,0,1,8,1,13,3
"INE2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZRSR2",48,27,16,4,12,2,8,1,19,11,0,2,0,2,66,36,20,2,9,23,3,5,6,3,6,1,5,12,57,23,29,7
"AP1S2",198,74,11,102,10,5,6,40,15,13,3,5,4,20,99,51,18,3,14,64,3,2,2,8,11,0,44,13,82,37,177,11
"GRPR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"RP11-431J24.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CTPS2",4,9,0,1,0,0,0,0,5,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,3,0,0,4,2,24,9,3
"SYAP1",92,98,9,17,19,1,8,6,69,10,3,1,4,5,41,48,16,3,13,28,5,2,6,4,16,0,4,24,78,341,97,12
"TXLNG",8,25,8,4,1,2,5,3,20,4,0,0,1,3,18,16,5,1,4,17,2,0,1,1,4,0,1,15,20,60,14,6
"RBBP7",72,119,18,18,15,2,5,4,78,12,1,0,6,2,71,35,30,5,17,35,4,4,3,2,24,3,4,25,57,184,91,31
"REPS2",11,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
"NHS",1,8,0,0,6,0,0,0,2,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,4,10,2,5
"SCML1",23,15,2,6,0,1,0,2,24,1,0,0,1,0,3,14,2,0,4,26,3,0,0,0,3,0,0,0,7,77,41,6
"RAI2",0,35,1,0,0,0,0,2,32,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,45,5
"SCML2",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"CDKL5",1,16,1,2,0,0,0,0,5,0,0,0,2,0,2,1,1,1,0,1,1,0,0,0,4,0,0,0,3,3,10,2
"PPEF1",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PHKA2",4,6,0,1,2,0,0,0,3,2,1,0,1,1,4,4,2,0,0,2,0,0,0,0,0,0,0,1,4,7,7,2
"ADGRG2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PDHA1",65,55,5,16,6,1,2,2,28,10,3,1,1,0,32,27,12,6,2,14,3,2,1,4,9,3,2,3,27,232,51,15
"MAP3K15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"SH3KBP1",105,52,41,45,36,10,16,2,30,42,5,3,1,12,94,103,65,0,20,89,5,5,7,9,26,5,11,41,195,57,60,7
"CXorf23",6,7,2,1,1,0,1,0,6,0,1,0,1,0,4,4,5,0,2,3,0,0,0,0,1,0,1,0,3,20,8,3
"MAP7D2",1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,69,2,1
"EIF1AX",252,202,19,61,36,4,15,10,178,27,8,1,5,12,180,131,51,16,34,135,5,5,14,10,52,4,14,29,138,803,288,58
"RPS6KA3",55,26,3,19,12,3,4,1,12,5,3,0,2,1,15,44,21,2,5,24,2,2,5,4,7,1,4,0,36,136,107,6
"CNKSR2",1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
"KLHL34",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0
"SMPX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MBTPS2",13,9,0,2,1,1,0,0,5,4,0,1,1,0,6,0,0,0,0,1,0,1,0,1,3,1,0,1,7,16,17,4
"YY2",4,2,0,0,0,0,0,0,3,2,0,0,0,0,0,1,2,0,0,3,1,1,0,0,0,0,0,0,0,2,1,0
"SMS",254,43,15,23,16,4,7,5,39,34,3,4,7,2,73,29,35,3,24,37,1,5,1,0,17,2,8,18,118,309,45,10
"PHEX",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0
"PTCHD1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"PRDX4",113,235,5,13,5,1,1,4,186,2,1,0,10,2,25,25,10,3,7,22,0,2,1,3,31,8,7,4,29,273,137,13
"ACOT9",77,67,2,16,3,0,3,3,27,2,0,0,4,0,11,6,7,0,4,6,0,0,0,2,7,0,4,3,34,48,63,4
"RP13-314C10.5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAT1",4205,589,87,510,51,30,35,36,296,54,7,5,10,41,564,282,153,4,120,258,13,29,16,20,54,16,262,77,1072,580,1325,23
"APOO",23,11,1,2,3,0,1,1,4,1,1,1,2,1,7,5,4,0,0,3,0,0,0,0,3,0,2,1,12,32,15,0
"CXorf58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"KLHL15",8,2,0,4,2,0,0,0,1,1,0,0,0,0,3,1,1,0,1,0,0,0,1,0,3,0,0,0,2,4,5,0
"EIF2S3",140,116,20,37,20,5,19,2,62,39,6,5,11,7,256,115,31,9,62,138,12,3,1,5,27,3,10,42,106,374,108,37
"ZFX",34,29,9,8,7,1,0,2,21,10,0,2,2,1,20,17,5,1,5,17,0,2,1,1,9,0,3,9,28,28,30,6
"PDK3",14,5,3,2,4,0,1,0,2,1,1,0,0,0,4,4,4,0,3,6,0,0,1,0,3,0,1,2,2,34,7,5
"PCYT1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"POLA1",8,2,2,1,1,0,0,0,0,0,0,0,0,1,3,1,1,0,0,2,0,2,0,0,2,0,0,1,2,11,3,1
"ARX",0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0
"RP11-268G12.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"MAGEB10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IL1RAPL1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NR0B1",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CXorf21",56,2,0,21,0,0,1,0,0,0,1,0,0,3,16,10,0,0,6,4,0,1,3,4,0,1,4,5,25,4,0,0
"GK",57,14,3,13,4,0,1,0,4,8,0,1,0,0,3,1,1,0,1,2,0,0,1,0,0,1,11,1,21,23,2,0
"GK-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"TAB3",9,7,2,4,1,2,0,0,4,3,0,0,1,1,5,4,1,0,1,3,0,0,0,0,3,0,2,1,5,33,12,0
"DMD",1,24,0,2,0,0,0,6,10,2,0,0,0,0,3,0,0,6,1,0,0,0,0,0,29,0,1,9,1,0,8,14
"RP11-305F18.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"TMEM47",0,61,0,1,0,0,0,3,36,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,27,0,0,0,0,0,61,39
"PRRG1",3,7,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,32,1
"LANCL3",0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0
"XK",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0
"CYBB",665,9,1,65,2,0,0,0,2,0,0,0,0,0,96,4,1,0,14,2,0,0,0,12,0,0,60,17,1,7,0,1
"DYNLT3",68,62,15,4,4,3,2,5,31,4,5,1,5,8,27,39,23,1,9,32,3,3,0,0,35,0,1,3,26,54,67,25
"SYTL5",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"SRPX",0,26,0,0,0,0,0,8,317,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,13,0,1,0,0,2,6,10
"RPGR",24,11,3,3,6,1,0,7,9,3,0,0,11,0,8,12,10,0,2,10,1,0,0,2,4,0,0,3,11,31,84,4
"TSPAN7",2,3,0,1,1,0,0,0,3,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,378,1
"MID1IP1",78,46,5,11,3,0,4,3,33,8,2,1,1,5,6,26,15,3,6,28,2,0,2,1,13,0,3,2,34,72,26,12
"MID1IP1-AS1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-265P11.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"LINC01281",2,1,1,0,0,0,1,0,0,27,0,0,0,0,0,11,0,0,0,12,0,0,0,0,1,0,0,0,48,0,0,0
"BCOR",12,2,1,4,5,1,1,1,4,2,1,0,0,1,10,4,4,1,2,6,0,0,3,0,3,0,2,2,9,30,19,0
"RP11-320G24.1",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"ATP6AP2",544,297,28,52,23,4,8,11,151,16,3,3,6,9,59,67,34,5,15,51,9,4,6,5,52,5,17,10,94,140,163,32
"CXorf38",37,14,6,11,12,2,4,0,8,6,3,0,0,1,28,28,18,1,6,25,1,1,2,0,2,0,1,8,33,34,15,1
"MED14",26,14,2,8,0,2,3,0,6,2,1,2,0,1,6,2,6,0,3,4,0,0,0,3,4,0,2,4,10,33,20,1
"MED14OS",12,4,1,1,0,0,0,1,2,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,2,1,1,6,1
"USP9X",87,44,4,10,8,2,5,4,30,10,1,0,1,1,26,12,11,0,7,16,2,1,0,3,10,0,2,4,23,68,75,5
"RP5-1172N10.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"DDX3X",196,106,38,48,27,5,12,1,62,28,6,2,4,9,155,98,60,1,30,94,11,9,6,10,19,3,24,22,128,201,166,23
"CASK",3,12,5,1,0,0,3,1,7,4,1,1,5,0,1,5,7,2,1,5,0,0,0,0,7,1,0,0,17,62,13,3
"GPR34",367,0,0,22,2,0,0,0,0,1,1,0,0,4,24,7,2,0,5,0,0,0,0,0,0,0,7,5,2,2,2,0
"GPR82",54,2,4,8,1,0,4,1,5,8,2,1,0,1,27,13,15,0,3,26,4,2,1,0,1,1,1,12,38,5,2,1
"MAOA",15,3,1,0,1,0,0,0,3,0,0,0,2,0,4,6,1,0,1,1,0,0,0,0,1,0,0,0,2,198,13,5
"MAOB",0,7,0,0,1,0,0,1,16,0,0,0,0,32,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,1,2,4
"NDP",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"EFHC2",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FUNDC1",23,39,3,6,3,0,0,2,18,9,2,0,4,1,25,15,10,1,6,9,2,0,1,3,7,1,2,9,21,60,26,6
"KDM6A",10,7,2,6,4,0,3,0,6,3,1,0,0,0,20,12,5,1,1,10,1,1,1,1,3,0,0,5,10,11,14,0
"CXorf36",0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,269,0
"LINC01204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"MIR222HG",2,5,1,4,0,0,1,0,1,6,0,0,1,1,5,5,6,0,1,7,0,1,2,1,0,0,0,1,8,9,5,0
"RP6-99M1.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"RP5-1158E12.3",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINC01186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,2
"KRBOX4",7,11,5,2,3,1,2,1,14,4,0,0,0,1,12,7,5,2,7,6,1,3,1,1,3,0,0,2,14,8,25,3
"ZNF674",1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,5,0
"ZNF674-AS1",2,2,0,0,1,0,0,0,3,2,0,0,0,0,0,1,2,1,0,2,0,0,0,0,1,0,0,0,0,7,1,0
"CHST7",9,3,1,0,1,0,2,1,7,4,0,0,2,1,3,6,1,1,0,12,0,0,0,0,5,0,0,0,38,2,36,1
"SLC9A7",20,1,0,6,1,0,0,0,1,4,0,0,0,0,3,1,1,0,1,3,0,0,0,2,0,0,1,6,9,1,0,0
"RP2",41,11,0,5,1,0,1,0,8,0,0,0,2,0,4,0,0,0,2,1,0,0,0,0,3,0,6,1,2,20,17,1
"JADE3",1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,0,0,0,0,5,11,0
"RGN",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,4
"NDUFB11",388,325,41,82,60,19,25,5,185,53,14,1,20,20,238,173,100,16,60,137,12,9,3,13,82,17,36,60,204,656,326,58
"RBM10",20,29,4,6,10,4,3,1,14,10,1,0,0,1,18,12,17,1,9,15,0,3,0,2,11,0,0,5,30,40,40,4
"UBA1",86,82,6,23,12,1,6,2,46,11,3,0,4,1,40,22,18,1,9,28,2,1,3,3,18,2,6,8,48,180,106,10
"CDK16",21,40,1,8,3,1,1,2,26,2,1,2,2,2,10,4,8,0,2,6,1,1,0,0,10,0,1,4,9,84,33,4
"USP11",22,45,13,4,5,3,4,3,40,6,1,0,2,6,43,9,18,0,7,13,0,0,2,3,14,0,1,5,19,25,37,11
"ZNF41",6,2,0,1,1,0,0,0,1,1,0,0,0,0,2,3,1,0,0,1,1,0,1,0,0,0,0,0,1,1,2,0
"LINC01560",3,8,0,0,3,0,0,0,5,0,0,0,0,0,2,2,0,0,1,1,0,1,0,0,1,0,0,1,2,10,9,3
"ARAF",45,46,9,8,4,2,2,3,16,9,1,1,1,1,19,16,14,0,3,24,1,2,0,2,10,1,5,10,37,52,28,5
"SYN1",0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"TIMP1",591,8247,16,269,7,2,6,19,3563,16,6,9,206,62,48,120,17,29,6,97,11,5,3,3,1509,2,252,4,117,585,699,133
"CFP",13,1,0,69,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,0,26,0,10,1,8,0
"ELK1",9,51,2,5,0,2,2,1,11,0,0,0,0,0,10,5,0,0,2,6,0,1,1,0,2,0,2,4,13,23,13,3
"UXT",239,278,56,95,42,15,24,7,167,59,9,8,12,16,291,219,124,4,82,230,13,9,7,16,60,7,25,57,172,769,226,39
"UXT-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF81",0,3,1,0,2,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,4,3,3,1
"ZNF182",1,2,0,0,1,0,1,0,2,0,0,0,0,1,4,0,5,0,1,2,0,0,0,0,1,0,0,1,1,5,4,1
"ZNF630",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"SLC38A5",2,14,0,0,4,2,2,0,8,1,1,0,0,0,5,6,3,0,0,3,1,0,0,1,0,0,0,0,6,10,0,0
"FTSJ1",16,30,3,4,5,0,2,3,14,3,0,0,0,1,9,10,5,0,2,8,1,0,0,1,4,3,0,2,23,52,32,0
"AF196972.9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"PORCN",4,7,2,1,3,0,1,0,7,0,0,0,1,1,5,6,3,0,1,3,0,1,0,0,1,0,0,0,2,3,7,0
"EBP",54,19,11,14,21,7,8,1,24,4,1,0,4,2,20,19,20,1,0,17,2,3,2,1,7,1,2,2,43,390,35,1
"TBC1D25",7,8,2,0,5,0,2,1,10,0,0,0,1,0,10,7,2,0,1,7,0,0,0,0,4,1,0,0,8,7,11,4
"RP11-1148L6.9",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"RBM3",308,330,49,101,54,20,27,3,176,51,5,11,23,19,252,170,90,15,52,147,5,11,10,19,82,5,40,81,182,510,316,60
"WDR13",33,120,3,14,5,3,1,5,81,9,1,1,4,4,20,11,8,2,6,16,0,0,1,1,32,1,4,2,22,110,88,23
"WAS",139,5,19,50,46,7,11,0,2,23,4,2,0,2,118,67,60,0,26,57,1,3,2,2,4,1,17,25,96,3,3,0
"SUV39H1",4,1,0,2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,1,0,0,1,4,13,1,0
"GLOD5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"GATA1",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HDAC6",22,16,1,1,2,1,2,0,7,1,0,0,3,0,9,4,5,0,1,6,0,1,1,1,2,0,1,4,13,24,17,5
"ERAS",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PCSK1N",4,1,2,0,3,0,0,9,0,4,0,0,0,0,0,28,4,5,1,17,1,0,0,0,1,0,0,0,31,59,0,1
"TIMM17B",72,56,14,24,20,2,3,1,30,10,2,2,3,2,63,37,21,3,11,22,1,7,4,3,11,2,10,5,39,178,49,16
"PQBP1",53,81,11,17,3,3,4,1,39,14,1,0,4,7,42,29,18,4,9,31,2,3,3,5,23,3,6,12,52,168,73,17
"SLC35A2",33,35,0,4,5,0,1,1,13,0,0,0,3,0,7,9,3,0,1,5,0,1,0,1,4,1,2,2,7,43,22,2
