"","ImmProt_Th17_01","ImmProt_Th17_02","ImmProt_Th17_03","ImmProt_Th17_04"
"ENSG00000159063",NA,NA,NA,NA
"ENSG00000159069",NA,NA,NA,NA
"ENSG00000159079",NA,NA,NA,NA
"ENSG00000159082",0,1,0,1
"ENSG00000159086",NA,NA,NA,NA
"ENSG00000159110",NA,NA,NA,NA
"ENSG00000159111",NA,NA,NA,NA
"ENSG00000159128",NA,NA,NA,NA
"ENSG00000159131",1,1,1,1
"ENSG00000159140",NA,NA,NA,NA
"ENSG00000159147",NA,NA,NA,NA
"ENSG00000159164",NA,NA,NA,NA
"ENSG00000159166",NA,NA,NA,NA
"ENSG00000159167",NA,NA,NA,NA
"ENSG00000159173",NA,NA,NA,NA
"ENSG00000159176",NA,NA,NA,NA
"ENSG00000159182",NA,NA,NA,NA
"ENSG00000159184",NA,NA,NA,NA
"ENSG00000159189",NA,NA,NA,NA
"ENSG00000159197",NA,NA,NA,NA
"ENSG00000159199",NA,NA,NA,NA
"ENSG00000159200",NA,NA,NA,NA
"ENSG00000159202",NA,NA,NA,NA
"ENSG00000159208",NA,NA,NA,NA
"ENSG00000159210",NA,NA,NA,NA
"ENSG00000159212",NA,NA,NA,NA
"ENSG00000159214",NA,NA,NA,NA
"ENSG00000159216",NA,NA,NA,NA
"ENSG00000159217",NA,NA,NA,NA
"ENSG00000159224",NA,NA,NA,NA
"ENSG00000159228",1,1,1,1
"ENSG00000159231",1,1,1,1
"ENSG00000159239",NA,NA,NA,NA
"ENSG00000159248",NA,NA,NA,NA
"ENSG00000159251",NA,NA,NA,NA
"ENSG00000159256",NA,NA,NA,NA
"ENSG00000159259",NA,NA,NA,NA
"ENSG00000159261",NA,NA,NA,NA
"ENSG00000159263",NA,NA,NA,NA
"ENSG00000159267",0,0,1,1
"ENSG00000159289",NA,NA,NA,NA
"ENSG00000159307",NA,NA,NA,NA
"ENSG00000159314",NA,NA,NA,NA
"ENSG00000159322",NA,NA,NA,NA
"ENSG00000159335",NA,NA,NA,NA
"ENSG00000159337",NA,NA,NA,NA
"ENSG00000159339",NA,NA,NA,NA
"ENSG00000159346",NA,NA,NA,NA
"ENSG00000159348",1,1,1,1
"ENSG00000159352",NA,NA,NA,NA
"ENSG00000159363",NA,NA,NA,NA
"ENSG00000159374",NA,NA,NA,NA
"ENSG00000159377",NA,NA,NA,NA
"ENSG00000159387",NA,NA,NA,NA
"ENSG00000159388",NA,NA,NA,NA
"ENSG00000159398",NA,NA,NA,NA
"ENSG00000159399",0,0,1,0
"ENSG00000159403",NA,NA,NA,NA
"ENSG00000159409",NA,NA,NA,NA
"ENSG00000159423",0,1,0,1
"ENSG00000159433",NA,NA,NA,NA
"ENSG00000159445",NA,NA,NA,NA
"ENSG00000159450",NA,NA,NA,NA
"ENSG00000159455",NA,NA,NA,NA
"ENSG00000159459",NA,NA,NA,NA
"ENSG00000159461",NA,NA,NA,NA
"ENSG00000159479",NA,NA,NA,NA
"ENSG00000159495",NA,NA,NA,NA
"ENSG00000159496",NA,NA,NA,NA
"ENSG00000159516",NA,NA,NA,NA
"ENSG00000159527",NA,NA,NA,NA
"ENSG00000159556",NA,NA,NA,NA
"ENSG00000159579",NA,NA,NA,NA
"ENSG00000159588",NA,NA,NA,NA
"ENSG00000159592",NA,NA,NA,NA
"ENSG00000159593",NA,NA,NA,NA
"ENSG00000159596",NA,NA,NA,NA
"ENSG00000159618",NA,NA,NA,NA
"ENSG00000159625",NA,NA,NA,NA
"ENSG00000159640",0,1,1,0
"ENSG00000159648",NA,NA,NA,NA
"ENSG00000159650",NA,NA,NA,NA
"ENSG00000159658",NA,NA,NA,NA
"ENSG00000159674",NA,NA,NA,NA
"ENSG00000159685",NA,NA,NA,NA
"ENSG00000159692",1,1,1,1
"ENSG00000159708",NA,NA,NA,NA
"ENSG00000159713",NA,NA,NA,NA
"ENSG00000159714",NA,NA,NA,NA
"ENSG00000159720",1,0,0,1
"ENSG00000159723",NA,NA,NA,NA
"ENSG00000159733",NA,NA,NA,NA
"ENSG00000159753",NA,NA,NA,NA
"ENSG00000159761",NA,NA,NA,NA
"ENSG00000159763",NA,NA,NA,NA
"ENSG00000159784",NA,NA,NA,NA
"ENSG00000159788",NA,NA,NA,NA
"ENSG00000159792",NA,NA,NA,NA
"ENSG00000159840",NA,NA,NA,NA
"ENSG00000159842",NA,NA,NA,NA
"ENSG00000159871",NA,NA,NA,NA
"ENSG00000159873",NA,NA,NA,NA
"ENSG00000159882",NA,NA,NA,NA
"ENSG00000159884",NA,NA,NA,NA
"ENSG00000159885",NA,NA,NA,NA
"ENSG00000159899",NA,NA,NA,NA
"ENSG00000159905",NA,NA,NA,NA
"ENSG00000159915",NA,NA,NA,NA
"ENSG00000159917",NA,NA,NA,NA
"ENSG00000159921",0,1,1,1
"ENSG00000159958",NA,NA,NA,NA
"ENSG00000159961",NA,NA,NA,NA
"ENSG00000160007",NA,NA,NA,NA
"ENSG00000160013",NA,NA,NA,NA
"ENSG00000160014",NA,NA,NA,NA
"ENSG00000160049",NA,NA,NA,NA
"ENSG00000160050",NA,NA,NA,NA
"ENSG00000160051",NA,NA,NA,NA
"ENSG00000160055",NA,NA,NA,NA
"ENSG00000160058",NA,NA,NA,NA
"ENSG00000160062",NA,NA,NA,NA
"ENSG00000160072",NA,NA,NA,NA
"ENSG00000160075",NA,NA,NA,NA
"ENSG00000160087",NA,NA,NA,NA
"ENSG00000160094",NA,NA,NA,NA
"ENSG00000160097",NA,NA,NA,NA
"ENSG00000160111",NA,NA,NA,NA
"ENSG00000160113",NA,NA,NA,NA
"ENSG00000160117",NA,NA,NA,NA
"ENSG00000160124",NA,NA,NA,NA
"ENSG00000160131",NA,NA,NA,NA
"ENSG00000160145",NA,NA,NA,NA
"ENSG00000160161",NA,NA,NA,NA
"ENSG00000160179",NA,NA,NA,NA
"ENSG00000160180",NA,NA,NA,NA
"ENSG00000160181",NA,NA,NA,NA
"ENSG00000160182",NA,NA,NA,NA
"ENSG00000160183",NA,NA,NA,NA
"ENSG00000160185",NA,NA,NA,NA
"ENSG00000160188",NA,NA,NA,NA
"ENSG00000160190",1,1,1,1
"ENSG00000160191",NA,NA,NA,NA
"ENSG00000160193",NA,NA,NA,NA
"ENSG00000160194",1,1,0,0
"ENSG00000160199",NA,NA,NA,NA
"ENSG00000160200",1,1,1,1
"ENSG00000160201",NA,NA,NA,NA
"ENSG00000160202",NA,NA,NA,NA
"ENSG00000160207",NA,NA,NA,NA
"ENSG00000160208",NA,NA,NA,NA
"ENSG00000160209",1,1,1,1
"ENSG00000160211",0,1,1,1
"ENSG00000160213",NA,NA,NA,NA
"ENSG00000160214",NA,NA,NA,NA
"ENSG00000160216",0,1,1,0
"ENSG00000160218",NA,NA,NA,NA
"ENSG00000160219",NA,NA,NA,NA
"ENSG00000160221",NA,NA,NA,NA
"ENSG00000160223",NA,NA,NA,NA
"ENSG00000160224",NA,NA,NA,NA
"ENSG00000160226",NA,NA,NA,NA
"ENSG00000160229",NA,NA,NA,NA
"ENSG00000160233",NA,NA,NA,NA
"ENSG00000160255",NA,NA,NA,NA
"ENSG00000160256",NA,NA,NA,NA
"ENSG00000160271",NA,NA,NA,NA
"ENSG00000160282",NA,NA,NA,NA
"ENSG00000160284",NA,NA,NA,NA
"ENSG00000160285",0,1,1,0
"ENSG00000160293",NA,NA,NA,NA
"ENSG00000160294",NA,NA,NA,NA
"ENSG00000160298",NA,NA,NA,NA
"ENSG00000160299",NA,NA,NA,NA
"ENSG00000160305",NA,NA,NA,NA
"ENSG00000160307",NA,NA,NA,NA
"ENSG00000160310",NA,NA,NA,NA
"ENSG00000160318",NA,NA,NA,NA
"ENSG00000160321",NA,NA,NA,NA
"ENSG00000160323",NA,NA,NA,NA
"ENSG00000160325",NA,NA,NA,NA
"ENSG00000160326",1,1,1,1
"ENSG00000160336",NA,NA,NA,NA
"ENSG00000160339",NA,NA,NA,NA
"ENSG00000160345",NA,NA,NA,NA
"ENSG00000160349",NA,NA,NA,NA
"ENSG00000160352",NA,NA,NA,NA
"ENSG00000160360",NA,NA,NA,NA
"ENSG00000160392",NA,NA,NA,NA
"ENSG00000160396",NA,NA,NA,NA
"ENSG00000160401",NA,NA,NA,NA
"ENSG00000160404",NA,NA,NA,NA
"ENSG00000160408",NA,NA,NA,NA
"ENSG00000160410",NA,NA,NA,NA
"ENSG00000160439",1,0,1,0
"ENSG00000160445",NA,NA,NA,NA
"ENSG00000160446",NA,NA,NA,NA
"ENSG00000160447",NA,NA,NA,NA
"ENSG00000160460",NA,NA,NA,NA
"ENSG00000160469",NA,NA,NA,NA
"ENSG00000160471",NA,NA,NA,NA
"ENSG00000160472",NA,NA,NA,NA
"ENSG00000160505",NA,NA,NA,NA
"ENSG00000160539",NA,NA,NA,NA
"ENSG00000160551",NA,NA,NA,NA
"ENSG00000160563",NA,NA,NA,NA
"ENSG00000160570",NA,NA,NA,NA
"ENSG00000160584",NA,NA,NA,NA
"ENSG00000160588",NA,NA,NA,NA
"ENSG00000160593",NA,NA,NA,NA
"ENSG00000160602",NA,NA,NA,NA
"ENSG00000160606",NA,NA,NA,NA
"ENSG00000160613",NA,NA,NA,NA
"ENSG00000160633",NA,NA,NA,NA
"ENSG00000160654",NA,NA,NA,NA
"ENSG00000160678",NA,NA,NA,NA
"ENSG00000160679",NA,NA,NA,NA
"ENSG00000160683",NA,NA,NA,NA
"ENSG00000160685",NA,NA,NA,NA
"ENSG00000160688",0,0,1,0
"ENSG00000160691",NA,NA,NA,NA
"ENSG00000160695",NA,NA,NA,NA
"ENSG00000160703",NA,NA,NA,NA
"ENSG00000160710",NA,NA,NA,NA
"ENSG00000160712",NA,NA,NA,NA
"ENSG00000160714",NA,NA,NA,NA
"ENSG00000160716",NA,NA,NA,NA
"ENSG00000160741",NA,NA,NA,NA
"ENSG00000160746",NA,NA,NA,NA
"ENSG00000160752",0,0,1,1
"ENSG00000160753",NA,NA,NA,NA
"ENSG00000160767",NA,NA,NA,NA
"ENSG00000160781",NA,NA,NA,NA
"ENSG00000160783",NA,NA,NA,NA
"ENSG00000160785",NA,NA,NA,NA
"ENSG00000160789",NA,NA,NA,NA
"ENSG00000160791",NA,NA,NA,NA
"ENSG00000160796",NA,NA,NA,NA
"ENSG00000160799",NA,NA,NA,NA
"ENSG00000160801",NA,NA,NA,NA
"ENSG00000160803",NA,NA,NA,NA
"ENSG00000160808",NA,NA,NA,NA
"ENSG00000160813",NA,NA,NA,NA
"ENSG00000160818",NA,NA,NA,NA
"ENSG00000160838",NA,NA,NA,NA
"ENSG00000160856",NA,NA,NA,NA
"ENSG00000160862",NA,NA,NA,NA
"ENSG00000160867",NA,NA,NA,NA
"ENSG00000160868",NA,NA,NA,NA
"ENSG00000160870",NA,NA,NA,NA
"ENSG00000160877",NA,NA,NA,NA
"ENSG00000160882",NA,NA,NA,NA
"ENSG00000160883",1,1,0,1
"ENSG00000160886",NA,NA,NA,NA
"ENSG00000160888",NA,NA,NA,NA
"ENSG00000160908",NA,NA,NA,NA
"ENSG00000160917",NA,NA,NA,NA
"ENSG00000160932",NA,NA,NA,NA
"ENSG00000160948",NA,NA,NA,NA
"ENSG00000160949",NA,NA,NA,NA
"ENSG00000160951",NA,NA,NA,NA
"ENSG00000160953",NA,NA,NA,NA
"ENSG00000160957",NA,NA,NA,NA
"ENSG00000160959",NA,NA,NA,NA
"ENSG00000160961",NA,NA,NA,NA
"ENSG00000160963",NA,NA,NA,NA
"ENSG00000160972",NA,NA,NA,NA
"ENSG00000160973",NA,NA,NA,NA
"ENSG00000160991",NA,NA,NA,NA
"ENSG00000160993",NA,NA,NA,NA
"ENSG00000160994",NA,NA,NA,NA
"ENSG00000160999",NA,NA,NA,NA
"ENSG00000161010",NA,NA,NA,NA
"ENSG00000161011",NA,NA,NA,NA
"ENSG00000161013",NA,NA,NA,NA
"ENSG00000161016",NA,NA,NA,NA
"ENSG00000161021",NA,NA,NA,NA
"ENSG00000161031",NA,NA,NA,NA
"ENSG00000161036",NA,NA,NA,NA
"ENSG00000161040",NA,NA,NA,NA
"ENSG00000161048",NA,NA,NA,NA
"ENSG00000161055",NA,NA,NA,NA
"ENSG00000161057",NA,NA,NA,NA
"ENSG00000161082",NA,NA,NA,NA
"ENSG00000161091",NA,NA,NA,NA
"ENSG00000161133",NA,NA,NA,NA
"ENSG00000161179",NA,NA,NA,NA
"ENSG00000161180",NA,NA,NA,NA
"ENSG00000161202",NA,NA,NA,NA
"ENSG00000161203",NA,NA,NA,NA
"ENSG00000161204",NA,NA,NA,NA
"ENSG00000161217",0,1,0,0
"ENSG00000161243",NA,NA,NA,NA
"ENSG00000161249",NA,NA,NA,NA
"ENSG00000161265",NA,NA,NA,NA
"ENSG00000161267",1,1,1,1
"ENSG00000161270",NA,NA,NA,NA
"ENSG00000161277",NA,NA,NA,NA
"ENSG00000161281",NA,NA,NA,NA
"ENSG00000161298",NA,NA,NA,NA
"ENSG00000161328",NA,NA,NA,NA
"ENSG00000161381",NA,NA,NA,NA
"ENSG00000161395",NA,NA,NA,NA
"ENSG00000161405",NA,NA,NA,NA
"ENSG00000161509",NA,NA,NA,NA
"ENSG00000161513",NA,NA,NA,NA
"ENSG00000161526",NA,NA,NA,NA
"ENSG00000161533",1,0,1,0
"ENSG00000161542",NA,NA,NA,NA
"ENSG00000161544",NA,NA,NA,NA
"ENSG00000161547",NA,NA,NA,NA
"ENSG00000161551",NA,NA,NA,NA
"ENSG00000161558",NA,NA,NA,NA
"ENSG00000161594",NA,NA,NA,NA
"ENSG00000161609",NA,NA,NA,NA
"ENSG00000161610",NA,NA,NA,NA
"ENSG00000161618",NA,NA,NA,NA
"ENSG00000161634",NA,NA,NA,NA
"ENSG00000161638",NA,NA,NA,NA
"ENSG00000161640",NA,NA,NA,NA
"ENSG00000161642",NA,NA,NA,NA
"ENSG00000161647",NA,NA,NA,NA
"ENSG00000161649",NA,NA,NA,NA
"ENSG00000161652",NA,NA,NA,NA
"ENSG00000161653",NA,NA,NA,NA
"ENSG00000161654",NA,NA,NA,NA
"ENSG00000161664",NA,NA,NA,NA
"ENSG00000161671",NA,NA,NA,NA
"ENSG00000161677",NA,NA,NA,NA
"ENSG00000161681",NA,NA,NA,NA
"ENSG00000161682",NA,NA,NA,NA
"ENSG00000161692",NA,NA,NA,NA
"ENSG00000161714",NA,NA,NA,NA
"ENSG00000161791",NA,NA,NA,NA
"ENSG00000161798",NA,NA,NA,NA
"ENSG00000161800",NA,NA,NA,NA
"ENSG00000161807",NA,NA,NA,NA
"ENSG00000161813",NA,NA,NA,NA
"ENSG00000161835",NA,NA,NA,NA
"ENSG00000161847",NA,NA,NA,NA
"ENSG00000161849",NA,NA,NA,NA
"ENSG00000161850",NA,NA,NA,NA
"ENSG00000161860",NA,NA,NA,NA
"ENSG00000161888",NA,NA,NA,NA
"ENSG00000161896",NA,NA,NA,NA
"ENSG00000161904",NA,NA,NA,NA
"ENSG00000161905",0,1,0,1
"ENSG00000161911",NA,NA,NA,NA
"ENSG00000161914",NA,NA,NA,NA
"ENSG00000161920",NA,NA,NA,NA
"ENSG00000161921",NA,NA,NA,NA
"ENSG00000161929",NA,NA,NA,NA
"ENSG00000161939",NA,NA,NA,NA
"ENSG00000161940",NA,NA,NA,NA
"ENSG00000161944",NA,NA,NA,NA
"ENSG00000161955",NA,NA,NA,NA
"ENSG00000161956",NA,NA,NA,NA
"ENSG00000161958",NA,NA,NA,NA
"ENSG00000161960",NA,NA,NA,NA
"ENSG00000161970",NA,NA,NA,NA
"ENSG00000161973",NA,NA,NA,NA
"ENSG00000161980",NA,NA,NA,NA
"ENSG00000161981",NA,NA,NA,NA
"ENSG00000161992",NA,NA,NA,NA
"ENSG00000161996",NA,NA,NA,NA
"ENSG00000161999",NA,NA,NA,NA
"ENSG00000162004",NA,NA,NA,NA
"ENSG00000162006",NA,NA,NA,NA
"ENSG00000162009",NA,NA,NA,NA
"ENSG00000162032",NA,NA,NA,NA
"ENSG00000162039",NA,NA,NA,NA
"ENSG00000162040",NA,NA,NA,NA
"ENSG00000162062",NA,NA,NA,NA
"ENSG00000162063",NA,NA,NA,NA
"ENSG00000162065",NA,NA,NA,NA
"ENSG00000162066",0,0,1,1
"ENSG00000162068",NA,NA,NA,NA
"ENSG00000162069",NA,NA,NA,NA
"ENSG00000162073",NA,NA,NA,NA
"ENSG00000162076",NA,NA,NA,NA
"ENSG00000162078",NA,NA,NA,NA
"ENSG00000162086",NA,NA,NA,NA
"ENSG00000162104",NA,NA,NA,NA
"ENSG00000162105",NA,NA,NA,NA
"ENSG00000162129",NA,NA,NA,NA
"ENSG00000162139",0,0,0,1
"ENSG00000162144",NA,NA,NA,NA
"ENSG00000162148",NA,NA,NA,NA
"ENSG00000162174",1,1,1,1
"ENSG00000162188",NA,NA,NA,NA
"ENSG00000162191",NA,NA,NA,NA
"ENSG00000162194",NA,NA,NA,NA
"ENSG00000162222",NA,NA,NA,NA
"ENSG00000162227",NA,NA,NA,NA
"ENSG00000162231",NA,NA,NA,NA
"ENSG00000162236",NA,NA,NA,NA
"ENSG00000162241",NA,NA,NA,NA
"ENSG00000162244",NA,NA,NA,NA
"ENSG00000162267",NA,NA,NA,NA
"ENSG00000162298",NA,NA,NA,NA
"ENSG00000162300",NA,NA,NA,NA
"ENSG00000162302",NA,NA,NA,NA
"ENSG00000162337",NA,NA,NA,NA
"ENSG00000162341",NA,NA,NA,NA
"ENSG00000162344",NA,NA,NA,NA
"ENSG00000162365",NA,NA,NA,NA
"ENSG00000162366",NA,NA,NA,NA
"ENSG00000162367",NA,NA,NA,NA
"ENSG00000162368",1,1,1,1
"ENSG00000162373",NA,NA,NA,NA
"ENSG00000162374",NA,NA,NA,NA
"ENSG00000162377",NA,NA,NA,NA
"ENSG00000162378",NA,NA,NA,NA
"ENSG00000162383",NA,NA,NA,NA
"ENSG00000162384",NA,NA,NA,NA
"ENSG00000162385",NA,NA,NA,NA
"ENSG00000162390",0,0,1,0
"ENSG00000162391",NA,NA,NA,NA
"ENSG00000162396",NA,NA,NA,NA
"ENSG00000162398",NA,NA,NA,NA
"ENSG00000162399",NA,NA,NA,NA
"ENSG00000162402",NA,NA,NA,NA
"ENSG00000162407",NA,NA,NA,NA
"ENSG00000162408",0,0,1,1
"ENSG00000162409",NA,NA,NA,NA
"ENSG00000162413",NA,NA,NA,NA
"ENSG00000162415",NA,NA,NA,NA
"ENSG00000162419",NA,NA,NA,NA
"ENSG00000162426",NA,NA,NA,NA
"ENSG00000162430",NA,NA,NA,NA
"ENSG00000162433",1,1,1,1
"ENSG00000162434",NA,NA,NA,NA
"ENSG00000162437",NA,NA,NA,NA
"ENSG00000162438",NA,NA,NA,NA
"ENSG00000162441",NA,NA,NA,NA
"ENSG00000162444",NA,NA,NA,NA
"ENSG00000162456",NA,NA,NA,NA
"ENSG00000162458",NA,NA,NA,NA
"ENSG00000162460",NA,NA,NA,NA
"ENSG00000162461",NA,NA,NA,NA
"ENSG00000162482",NA,NA,NA,NA
"ENSG00000162490",NA,NA,NA,NA
"ENSG00000162493",NA,NA,NA,NA
"ENSG00000162494",NA,NA,NA,NA
"ENSG00000162496",1,0,0,1
"ENSG00000162510",NA,NA,NA,NA
"ENSG00000162511",NA,NA,NA,NA
"ENSG00000162512",NA,NA,NA,NA
"ENSG00000162517",NA,NA,NA,NA
"ENSG00000162520",NA,NA,NA,NA
"ENSG00000162521",NA,NA,NA,NA
"ENSG00000162522",NA,NA,NA,NA
"ENSG00000162526",NA,NA,NA,NA
"ENSG00000162542",NA,NA,NA,NA
"ENSG00000162543",NA,NA,NA,NA
"ENSG00000162545",NA,NA,NA,NA
"ENSG00000162551",0,1,0,1
"ENSG00000162552",NA,NA,NA,NA
"ENSG00000162571",NA,NA,NA,NA
"ENSG00000162572",NA,NA,NA,NA
"ENSG00000162576",NA,NA,NA,NA
"ENSG00000162585",NA,NA,NA,NA
"ENSG00000162591",NA,NA,NA,NA
"ENSG00000162592",NA,NA,NA,NA
"ENSG00000162594",NA,NA,NA,NA
"ENSG00000162595",NA,NA,NA,NA
"ENSG00000162598",NA,NA,NA,NA
"ENSG00000162599",NA,NA,NA,NA
"ENSG00000162600",NA,NA,NA,NA
"ENSG00000162601",NA,NA,NA,NA
"ENSG00000162604",NA,NA,NA,NA
"ENSG00000162607",NA,NA,NA,NA
"ENSG00000162613",NA,NA,NA,NA
"ENSG00000162614",NA,NA,NA,NA
"ENSG00000162616",NA,NA,NA,NA
"ENSG00000162618",NA,NA,NA,NA
"ENSG00000162620",NA,NA,NA,NA
"ENSG00000162621",NA,NA,NA,NA
"ENSG00000162623",NA,NA,NA,NA
"ENSG00000162624",NA,NA,NA,NA
"ENSG00000162627",NA,NA,NA,NA
"ENSG00000162630",NA,NA,NA,NA
"ENSG00000162631",NA,NA,NA,NA
"ENSG00000162636",NA,NA,NA,NA
"ENSG00000162639",NA,NA,NA,NA
"ENSG00000162641",NA,NA,NA,NA
"ENSG00000162642",NA,NA,NA,NA
"ENSG00000162643",NA,NA,NA,NA
"ENSG00000162645",NA,NA,NA,NA
"ENSG00000162650",NA,NA,NA,NA
"ENSG00000162654",NA,NA,NA,NA
"ENSG00000162664",NA,NA,NA,NA
"ENSG00000162669",NA,NA,NA,NA
"ENSG00000162670",NA,NA,NA,NA
"ENSG00000162676",NA,NA,NA,NA
"ENSG00000162687",NA,NA,NA,NA
"ENSG00000162688",0,1,1,1
"ENSG00000162692",NA,NA,NA,NA
"ENSG00000162694",0,0,1,1
"ENSG00000162695",NA,NA,NA,NA
"ENSG00000162702",NA,NA,NA,NA
"ENSG00000162704",NA,NA,NA,NA
"ENSG00000162706",NA,NA,NA,NA
"ENSG00000162711",NA,NA,NA,NA
"ENSG00000162714",NA,NA,NA,NA
"ENSG00000162722",NA,NA,NA,NA
"ENSG00000162723",NA,NA,NA,NA
"ENSG00000162727",NA,NA,NA,NA
"ENSG00000162728",NA,NA,NA,NA
"ENSG00000162729",NA,NA,NA,NA
"ENSG00000162733",NA,NA,NA,NA
"ENSG00000162734",NA,NA,NA,NA
"ENSG00000162735",NA,NA,NA,NA
"ENSG00000162736",NA,NA,NA,NA
"ENSG00000162738",NA,NA,NA,NA
"ENSG00000162739",NA,NA,NA,NA
"ENSG00000162745",NA,NA,NA,NA
"ENSG00000162746",NA,NA,NA,NA
"ENSG00000162747",NA,NA,NA,NA
"ENSG00000162753",NA,NA,NA,NA
"ENSG00000162755",NA,NA,NA,NA
"ENSG00000162757",NA,NA,NA,NA
"ENSG00000162761",NA,NA,NA,NA
"ENSG00000162763",NA,NA,NA,NA
"ENSG00000162769",1,1,1,1
"ENSG00000162771",NA,NA,NA,NA
"ENSG00000162772",NA,NA,NA,NA
"ENSG00000162775",NA,NA,NA,NA
"ENSG00000162777",NA,NA,NA,NA
"ENSG00000162779",NA,NA,NA,NA
"ENSG00000162782",NA,NA,NA,NA
"ENSG00000162783",NA,NA,NA,NA
"ENSG00000162804",NA,NA,NA,NA
"ENSG00000162813",1,1,1,1
"ENSG00000162814",NA,NA,NA,NA
"ENSG00000162817",NA,NA,NA,NA
"ENSG00000162819",NA,NA,NA,NA
"ENSG00000162825",NA,NA,NA,NA
"ENSG00000162836",1,0,0,1
"ENSG00000162843",NA,NA,NA,NA
"ENSG00000162849",NA,NA,NA,NA
"ENSG00000162851",NA,NA,NA,NA
"ENSG00000162852",NA,NA,NA,NA
"ENSG00000162869",NA,NA,NA,NA
"ENSG00000162873",NA,NA,NA,NA
"ENSG00000162877",NA,NA,NA,NA
"ENSG00000162878",NA,NA,NA,NA
"ENSG00000162881",NA,NA,NA,NA
"ENSG00000162882",0,0,1,1
"ENSG00000162885",NA,NA,NA,NA
"ENSG00000162889",NA,NA,NA,NA
"ENSG00000162891",NA,NA,NA,NA
"ENSG00000162892",NA,NA,NA,NA
"ENSG00000162894",NA,NA,NA,NA
"ENSG00000162896",NA,NA,NA,NA
"ENSG00000162897",NA,NA,NA,NA
"ENSG00000162909",NA,NA,NA,NA
"ENSG00000162910",NA,NA,NA,NA
"ENSG00000162923",NA,NA,NA,NA
"ENSG00000162924",NA,NA,NA,NA
"ENSG00000162927",NA,NA,NA,NA
"ENSG00000162928",NA,NA,NA,NA
"ENSG00000162929",NA,NA,NA,NA
"ENSG00000162931",NA,NA,NA,NA
"ENSG00000162944",NA,NA,NA,NA
"ENSG00000162946",NA,NA,NA,NA
"ENSG00000162949",NA,NA,NA,NA
"ENSG00000162951",NA,NA,NA,NA
"ENSG00000162959",NA,NA,NA,NA
"ENSG00000162961",NA,NA,NA,NA
"ENSG00000162971",NA,NA,NA,NA
"ENSG00000162972",NA,NA,NA,NA
"ENSG00000162975",NA,NA,NA,NA
"ENSG00000162976",NA,NA,NA,NA
"ENSG00000162980",NA,NA,NA,NA
"ENSG00000162981",NA,NA,NA,NA
"ENSG00000162989",NA,NA,NA,NA
"ENSG00000162992",NA,NA,NA,NA
"ENSG00000162994",NA,NA,NA,NA
"ENSG00000162998",NA,NA,NA,NA
"ENSG00000162999",NA,NA,NA,NA
"ENSG00000163001",NA,NA,NA,NA
"ENSG00000163002",NA,NA,NA,NA
"ENSG00000163006",NA,NA,NA,NA
"ENSG00000163012",NA,NA,NA,NA
"ENSG00000163013",NA,NA,NA,NA
"ENSG00000163017",NA,NA,NA,NA
"ENSG00000163026",NA,NA,NA,NA
"ENSG00000163029",NA,NA,NA,NA
"ENSG00000163032",NA,NA,NA,NA
"ENSG00000163040",NA,NA,NA,NA
"ENSG00000163041",NA,NA,NA,NA
"ENSG00000163046",NA,NA,NA,NA
"ENSG00000163050",NA,NA,NA,NA
"ENSG00000163053",NA,NA,NA,NA
"ENSG00000163060",NA,NA,NA,NA
"ENSG00000163064",NA,NA,NA,NA
"ENSG00000163069",NA,NA,NA,NA
"ENSG00000163071",NA,NA,NA,NA
"ENSG00000163072",NA,NA,NA,NA
"ENSG00000163075",NA,NA,NA,NA
"ENSG00000163081",NA,NA,NA,NA
"ENSG00000163082",NA,NA,NA,NA
"ENSG00000163083",NA,NA,NA,NA
"ENSG00000163092",NA,NA,NA,NA
"ENSG00000163093",NA,NA,NA,NA
"ENSG00000163098",NA,NA,NA,NA
"ENSG00000163104",NA,NA,NA,NA
"ENSG00000163106",0,0,1,0
"ENSG00000163110",NA,NA,NA,NA
"ENSG00000163114",NA,NA,NA,NA
"ENSG00000163116",NA,NA,NA,NA
"ENSG00000163121",NA,NA,NA,NA
"ENSG00000163125",NA,NA,NA,NA
"ENSG00000163126",NA,NA,NA,NA
"ENSG00000163131",NA,NA,NA,NA
"ENSG00000163132",NA,NA,NA,NA
"ENSG00000163138",NA,NA,NA,NA
"ENSG00000163141",NA,NA,NA,NA
"ENSG00000163145",NA,NA,NA,NA
"ENSG00000163154",NA,NA,NA,NA
"ENSG00000163155",NA,NA,NA,NA
"ENSG00000163156",NA,NA,NA,NA
"ENSG00000163157",NA,NA,NA,NA
"ENSG00000163159",NA,NA,NA,NA
"ENSG00000163161",NA,NA,NA,NA
"ENSG00000163162",NA,NA,NA,NA
"ENSG00000163166",NA,NA,NA,NA
"ENSG00000163170",NA,NA,NA,NA
"ENSG00000163171",NA,NA,NA,NA
"ENSG00000163191",NA,NA,NA,NA
"ENSG00000163202",NA,NA,NA,NA
"ENSG00000163206",NA,NA,NA,NA
"ENSG00000163207",NA,NA,NA,NA
"ENSG00000163209",NA,NA,NA,NA
"ENSG00000163214",NA,NA,NA,NA
"ENSG00000163216",NA,NA,NA,NA
"ENSG00000163217",NA,NA,NA,NA
"ENSG00000163218",NA,NA,NA,NA
"ENSG00000163219",NA,NA,NA,NA
"ENSG00000163220",NA,NA,NA,NA
"ENSG00000163221",NA,NA,NA,NA
"ENSG00000163235",NA,NA,NA,NA
