"","GSM1621305","GSM1621306","GSM1621307","GSM1621308","GSM1621309","GSM1621310","GSM1621311"
"ENSG00000120907",0,0,0,0,0,0,0
"ENSG00000120910",1,1,1,1,1,1,1
"ENSG00000120913",1,0,0,0,1,1,1
"ENSG00000120915",0,0,0,0,1,1,1
"ENSG00000120925",1,0,1,1,1,0,0
"ENSG00000120937",0,1,1,0,1,0,1
"ENSG00000120942",0,1,1,0,0,0,0
"ENSG00000120948",1,1,1,1,1,1,1
"ENSG00000120949",0,0,0,1,1,0,1
"ENSG00000120952",0,1,0,1,1,0,0
"ENSG00000120963",1,1,1,1,1,1,1
"ENSG00000120992",0,1,0,0,0,1,1
"ENSG00000121005",0,0,0,0,0,0,0
"ENSG00000121022",1,1,1,1,1,1,1
"ENSG00000121039",0,1,0,1,1,1,1
"ENSG00000121053",0,0,0,0,0,0,0
"ENSG00000121057",0,1,0,1,0,1,1
"ENSG00000121058",1,1,1,1,1,1,1
"ENSG00000121060",0,0,0,1,1,1,1
"ENSG00000121064",0,0,1,1,1,0,1
"ENSG00000121067",1,1,1,1,1,1,1
"ENSG00000121068",0,1,0,1,0,0,1
"ENSG00000121073",1,1,1,1,1,1,1
"ENSG00000121075",0,1,0,1,1,1,0
"ENSG00000121101",1,0,0,0,1,1,0
"ENSG00000121104",1,1,1,1,1,1,1
"ENSG00000121152",1,1,1,0,1,0,0
"ENSG00000121207",0,0,0,0,0,0,0
"ENSG00000121210",1,1,1,1,1,1,1
"ENSG00000121211",1,0,1,0,1,0,0
"ENSG00000121236",0,0,0,0,0,0,0
"ENSG00000121270",0,0,0,0,0,0,0
"ENSG00000121274",1,1,1,1,1,1,1
"ENSG00000121281",1,1,1,1,1,1,0
"ENSG00000121289",0,0,0,0,0,1,1
"ENSG00000121297",1,0,1,0,0,0,0
"ENSG00000121310",1,1,1,1,1,1,1
"ENSG00000121314",0,0,0,0,0,0,0
"ENSG00000121316",0,0,0,0,0,0,0
"ENSG00000121318",0,0,0,0,0,0,0
"ENSG00000121335",0,1,0,0,0,1,1
"ENSG00000121350",1,0,1,1,1,1,0
"ENSG00000121351",1,1,0,0,0,0,0
"ENSG00000121361",0,0,0,0,0,0,0
"ENSG00000121377",0,0,0,0,0,0,0
"ENSG00000121380",0,0,0,0,0,0,0
"ENSG00000121381",0,0,0,0,0,0,0
"ENSG00000121390",0,0,0,0,0,1,1
"ENSG00000121406",0,0,0,0,0,0,0
"ENSG00000121410",0,1,0,1,1,0,0
"ENSG00000121413",0,1,1,1,1,1,0
"ENSG00000121417",1,1,1,1,1,1,1
"ENSG00000121440",0,0,0,0,0,0,0
"ENSG00000121446",0,0,0,0,0,0,0
"ENSG00000121454",0,0,0,0,0,0,0
"ENSG00000121481",1,0,1,0,0,0,0
"ENSG00000121486",0,0,1,0,0,0,0
"ENSG00000121542",1,0,1,0,1,1,0
"ENSG00000121552",0,1,1,0,0,0,0
"ENSG00000121570",0,0,0,0,0,0,0
"ENSG00000121577",0,0,1,0,0,0,1
"ENSG00000121578",1,1,0,1,1,1,0
"ENSG00000121579",0,0,0,1,1,1,1
"ENSG00000121594",0,0,0,0,0,0,0
"ENSG00000121621",0,1,1,0,0,1,0
"ENSG00000121634",0,1,1,0,0,1,0
"ENSG00000121644",0,1,0,1,0,1,1
"ENSG00000121653",0,1,0,0,1,1,0
"ENSG00000121671",1,1,0,1,1,1,1
"ENSG00000121680",0,0,0,1,1,0,1
"ENSG00000121690",0,0,0,0,0,0,0
"ENSG00000121691",1,1,1,1,1,1,1
"ENSG00000121716",1,1,1,1,1,1,1
"ENSG00000121741",0,0,0,0,0,1,1
"ENSG00000121742",0,1,0,1,0,0,1
"ENSG00000121743",1,1,0,0,0,0,1
"ENSG00000121749",1,0,1,1,1,1,0
"ENSG00000121753",0,1,0,0,0,1,1
"ENSG00000121764",0,0,0,0,0,0,0
"ENSG00000121766",1,1,1,1,1,1,1
"ENSG00000121769",0,0,0,0,0,0,0
"ENSG00000121774",1,1,1,1,1,1,1
"ENSG00000121775",1,1,1,0,1,0,0
"ENSG00000121797",0,1,1,1,0,0,0
"ENSG00000121807",0,0,0,0,0,0,0
"ENSG00000121851",1,1,1,1,1,1,1
"ENSG00000121853",0,0,0,0,0,0,0
"ENSG00000121858",1,0,1,0,0,0,0
"ENSG00000121864",1,0,1,0,0,1,0
"ENSG00000121871",0,0,0,0,0,0,0
"ENSG00000121879",0,0,1,0,0,1,1
"ENSG00000121892",1,1,1,1,1,1,1
"ENSG00000121895",1,0,1,1,0,1,0
"ENSG00000121897",0,0,0,0,1,1,1
"ENSG00000121898",1,1,0,0,0,1,1
"ENSG00000121900",0,0,0,1,1,1,1
"ENSG00000121903",0,0,0,0,0,0,0
"ENSG00000121904",0,0,0,0,0,0,0
"ENSG00000121905",1,0,0,1,0,0,0
"ENSG00000121931",1,0,1,1,1,1,0
"ENSG00000121933",0,0,0,0,0,0,0
"ENSG00000121940",1,0,0,0,1,1,0
"ENSG00000121957",1,0,1,0,1,0,0
"ENSG00000121964",0,1,0,0,1,1,1
"ENSG00000121966",1,1,1,1,1,1,1
"ENSG00000121988",0,0,0,0,0,0,1
"ENSG00000121989",0,1,0,1,1,1,0
"ENSG00000122008",1,0,0,0,0,1,1
"ENSG00000122012",0,0,0,0,0,0,0
"ENSG00000122025",1,0,1,0,0,0,1
"ENSG00000122026",1,1,1,1,1,1,1
"ENSG00000122033",1,1,1,1,1,1,1
"ENSG00000122034",1,1,1,1,1,1,1
"ENSG00000122035",0,0,0,0,0,1,1
"ENSG00000122042",1,1,1,1,1,1,1
"ENSG00000122068",1,1,1,1,1,1,1
"ENSG00000122085",1,1,1,1,1,1,1
"ENSG00000122121",0,1,0,0,1,0,1
"ENSG00000122122",1,1,1,1,1,1,1
"ENSG00000122126",0,0,0,0,1,1,1
"ENSG00000122133",1,0,0,1,1,0,1
"ENSG00000122136",1,0,0,1,1,0,0
"ENSG00000122140",0,0,1,0,0,0,1
"ENSG00000122145",0,0,0,0,0,0,0
"ENSG00000122176",1,0,0,1,1,0,0
"ENSG00000122180",0,0,0,0,0,0,0
"ENSG00000122188",1,1,1,1,1,1,1
"ENSG00000122194",1,0,0,0,0,1,0
"ENSG00000122203",1,1,1,1,1,1,1
"ENSG00000122218",0,1,0,0,0,1,1
"ENSG00000122223",0,0,0,0,0,0,0
"ENSG00000122224",1,1,1,1,1,1,1
"ENSG00000122254",0,1,0,0,1,0,0
"ENSG00000122257",1,1,1,1,1,1,1
"ENSG00000122299",1,1,1,1,1,1,1
"ENSG00000122304",0,0,0,0,0,0,0
"ENSG00000122335",1,0,0,1,0,1,1
"ENSG00000122359",1,1,1,1,1,1,1
"ENSG00000122367",0,1,0,0,1,1,0
"ENSG00000122375",1,0,1,0,0,1,0
"ENSG00000122376",1,1,1,1,1,1,1
"ENSG00000122378",0,0,1,1,0,0,0
"ENSG00000122386",1,1,0,1,0,0,0
"ENSG00000122390",1,1,1,1,1,1,1
"ENSG00000122406",1,1,1,1,1,1,1
"ENSG00000122417",1,0,0,0,0,1,1
"ENSG00000122420",0,0,0,0,0,0,0
"ENSG00000122432",0,0,0,0,0,0,0
"ENSG00000122435",1,1,1,0,0,1,0
"ENSG00000122477",1,1,0,1,0,0,0
"ENSG00000122481",1,1,1,1,1,1,1
"ENSG00000122482",0,1,0,0,1,1,1
"ENSG00000122483",0,0,1,0,0,1,1
"ENSG00000122484",0,0,1,0,0,0,1
"ENSG00000122490",1,1,1,1,1,1,1
"ENSG00000122507",1,1,1,0,0,0,0
"ENSG00000122512",1,1,1,1,1,1,1
"ENSG00000122515",1,1,1,1,1,1,1
"ENSG00000122543",0,0,0,0,0,0,0
"ENSG00000122545",1,1,1,1,1,1,1
"ENSG00000122547",0,0,1,1,1,0,0
"ENSG00000122550",0,1,1,0,0,1,0
"ENSG00000122557",1,1,1,1,1,1,1
"ENSG00000122565",1,1,1,1,1,1,1
"ENSG00000122566",1,1,1,1,1,1,1
"ENSG00000122574",1,1,0,1,0,0,0
"ENSG00000122584",0,0,0,0,0,0,0
"ENSG00000122585",0,0,1,0,1,0,0
"ENSG00000122591",0,0,0,0,1,1,1
"ENSG00000122592",0,0,0,0,0,0,0
"ENSG00000122641",0,0,0,0,0,0,0
"ENSG00000122642",0,1,1,0,1,1,0
"ENSG00000122643",1,1,1,1,1,1,1
"ENSG00000122644",1,1,1,1,1,1,1
"ENSG00000122674",0,1,0,0,0,1,1
"ENSG00000122678",0,0,1,0,1,0,0
"ENSG00000122679",0,1,1,0,1,1,0
"ENSG00000122687",0,0,1,0,0,0,0
"ENSG00000122691",0,0,0,0,0,0,0
"ENSG00000122692",1,0,1,0,1,0,0
"ENSG00000122694",1,0,1,0,1,0,0
"ENSG00000122696",0,1,1,0,0,0,1
"ENSG00000122705",1,1,1,1,1,1,1
"ENSG00000122707",1,0,1,0,0,0,0
"ENSG00000122711",1,1,0,1,1,0,0
"ENSG00000122728",0,0,0,0,0,0,0
"ENSG00000122729",0,1,1,0,0,1,0
"ENSG00000122733",0,1,0,1,0,1,1
"ENSG00000122735",0,0,1,1,0,1,1
"ENSG00000122741",1,0,1,0,0,0,0
"ENSG00000122756",0,1,0,1,1,0,1
"ENSG00000122778",0,0,0,0,0,0,0
"ENSG00000122779",1,1,1,1,0,1,0
"ENSG00000122783",0,1,1,0,0,0,0
"ENSG00000122786",0,0,0,0,0,0,0
"ENSG00000122787",0,0,0,0,0,0,0
"ENSG00000122824",0,1,0,1,0,1,1
"ENSG00000122852",0,0,0,0,0,0,0
"ENSG00000122859",0,0,0,0,0,0,0
"ENSG00000122861",0,0,0,1,0,0,0
"ENSG00000122862",1,1,1,1,1,1,1
"ENSG00000122863",1,1,0,0,0,0,1
"ENSG00000122870",0,0,0,0,0,0,0
"ENSG00000122873",1,1,1,1,1,1,1
"ENSG00000122877",NA,NA,NA,NA,NA,NA,NA
"ENSG00000122882",1,1,1,1,1,1,1
"ENSG00000122884",1,1,1,1,1,1,1
"ENSG00000122912",1,1,1,1,0,0,0
"ENSG00000122952",1,1,1,0,1,0,0
"ENSG00000122958",1,1,1,1,1,1,1
"ENSG00000122965",1,1,1,1,0,0,1
"ENSG00000122966",0,1,1,0,0,1,0
"ENSG00000122970",1,0,1,0,0,0,0
"ENSG00000122971",1,0,1,1,0,0,0
"ENSG00000122986",0,0,1,1,1,1,0
"ENSG00000123064",1,1,0,1,1,1,0
"ENSG00000123066",0,0,0,0,0,1,1
"ENSG00000123080",1,1,1,1,1,0,0
"ENSG00000123091",1,1,0,1,1,1,1
"ENSG00000123094",0,0,0,0,0,0,0
"ENSG00000123095",0,0,0,0,0,0,0
"ENSG00000123096",0,0,0,0,0,0,0
"ENSG00000123104",0,0,0,0,1,1,1
"ENSG00000123106",1,1,1,1,1,1,1
"ENSG00000123119",0,0,0,0,0,0,0
"ENSG00000123124",1,1,1,1,1,1,1
"ENSG00000123130",0,1,0,0,1,1,1
"ENSG00000123131",1,1,1,1,1,1,1
"ENSG00000123136",1,1,1,1,1,1,1
"ENSG00000123143",1,1,1,1,1,1,1
"ENSG00000123144",1,1,1,1,1,1,1
"ENSG00000123146",1,1,1,1,1,1,1
"ENSG00000123154",0,0,1,1,1,0,1
"ENSG00000123159",0,1,0,1,1,1,0
"ENSG00000123165",NA,NA,NA,NA,NA,NA,NA
"ENSG00000123171",0,0,0,0,0,0,0
"ENSG00000123178",0,0,0,0,0,0,0
"ENSG00000123179",1,1,1,1,1,1,1
"ENSG00000123191",0,0,0,1,0,0,0
"ENSG00000123200",0,0,1,0,0,1,1
"ENSG00000123213",0,0,0,0,0,0,0
"ENSG00000123219",1,1,1,0,1,0,0
"ENSG00000123240",1,1,1,1,1,1,1
"ENSG00000123243",0,0,0,0,0,0,0
"ENSG00000123268",1,1,1,1,1,1,1
"ENSG00000123297",0,0,1,0,1,1,0
"ENSG00000123307",0,0,0,0,1,0,0
"ENSG00000123329",1,1,1,1,1,1,1
"ENSG00000123338",1,1,1,1,1,1,1
"ENSG00000123342",0,1,1,1,1,0,0
"ENSG00000123349",1,1,1,1,1,1,1
"ENSG00000123352",1,0,1,0,0,1,1
"ENSG00000123353",1,1,1,1,1,1,1
"ENSG00000123358",0,1,0,1,1,1,1
"ENSG00000123360",0,1,0,0,1,1,0
"ENSG00000123364",0,0,0,0,0,0,0
"ENSG00000123374",1,0,1,0,1,0,1
"ENSG00000123384",1,1,0,1,1,1,0
"ENSG00000123388",0,1,0,0,1,1,0
"ENSG00000123395",1,1,1,1,1,1,1
"ENSG00000123405",0,0,0,0,0,0,0
"ENSG00000123407",1,0,0,0,0,0,1
"ENSG00000123411",1,0,1,1,1,0,0
"ENSG00000123415",0,0,1,1,0,0,0
"ENSG00000123416",1,1,1,1,1,1,1
"ENSG00000123427",0,0,0,0,0,0,0
"ENSG00000123444",0,1,0,0,0,1,1
"ENSG00000123453",0,0,1,0,1,1,1
"ENSG00000123454",1,0,0,0,0,1,0
"ENSG00000123472",1,1,1,1,1,0,0
"ENSG00000123473",1,0,1,0,1,0,0
"ENSG00000123485",1,1,1,0,1,0,0
"ENSG00000123496",0,0,0,0,0,0,0
"ENSG00000123500",0,0,0,0,0,0,0
"ENSG00000123505",1,1,1,1,1,1,1
"ENSG00000123545",0,0,1,0,0,0,0
"ENSG00000123552",0,0,0,0,0,0,0
"ENSG00000123560",0,0,0,0,0,0,0
"ENSG00000123561",0,0,0,1,0,0,0
"ENSG00000123562",1,1,1,1,1,1,1
"ENSG00000123569",NA,NA,NA,NA,NA,NA,NA
"ENSG00000123570",1,1,1,0,1,0,0
"ENSG00000123572",0,0,0,0,0,0,0
"ENSG00000123575",0,1,0,1,1,0,0
"ENSG00000123576",0,0,0,0,0,0,0
"ENSG00000123584",0,1,0,0,0,0,1
"ENSG00000123594",0,0,0,0,0,0,0
"ENSG00000123595",1,1,1,1,1,1,1
"ENSG00000123600",0,1,0,0,1,0,1
"ENSG00000123607",0,0,0,1,1,1,0
"ENSG00000123609",1,1,1,1,1,1,1
"ENSG00000123610",0,1,0,1,0,1,1
"ENSG00000123612",0,0,0,0,0,0,0
"ENSG00000123636",1,1,1,1,1,1,1
"ENSG00000123643",0,0,0,0,1,1,1
"ENSG00000123684",0,1,1,0,1,1,0
"ENSG00000123685",0,1,0,0,1,0,0
"ENSG00000123689",0,0,0,0,0,0,0
"ENSG00000123700",0,0,0,0,1,0,0
"ENSG00000123728",1,1,1,1,1,1,1
"ENSG00000123737",1,1,1,1,1,1,1
"ENSG00000123739",1,0,1,0,0,0,0
"ENSG00000123810",1,1,0,1,1,0,1
"ENSG00000123815",0,0,1,1,0,0,1
"ENSG00000123836",0,1,0,0,0,0,0
"ENSG00000123838",0,1,1,0,1,1,1
"ENSG00000123843",1,0,1,0,0,1,0
"ENSG00000123892",0,0,0,0,0,0,0
"ENSG00000123901",0,0,0,0,0,0,0
"ENSG00000123908",1,1,0,0,0,1,1
"ENSG00000123933",1,1,1,1,1,1,1
"ENSG00000123975",1,1,1,1,1,1,1
"ENSG00000123977",0,0,0,0,0,0,0
"ENSG00000123983",0,0,0,1,1,1,0
"ENSG00000123989",0,1,0,0,0,0,0
"ENSG00000123992",1,0,1,0,1,0,0
"ENSG00000123999",1,1,1,0,0,0,1
"ENSG00000124003",0,0,0,0,0,0,0
"ENSG00000124006",0,1,0,1,0,0,1
"ENSG00000124019",1,0,1,1,1,0,0
"ENSG00000124067",0,1,0,1,1,0,0
"ENSG00000124074",0,1,0,1,1,0,0
"ENSG00000124089",0,0,0,0,0,0,0
"ENSG00000124091",0,0,0,0,0,0,0
"ENSG00000124092",0,0,0,0,0,0,0
"ENSG00000124098",0,0,0,0,1,0,1
"ENSG00000124102",0,1,1,0,0,0,0
"ENSG00000124103",NA,NA,NA,NA,NA,NA,NA
"ENSG00000124104",1,0,1,0,1,0,1
"ENSG00000124107",0,0,1,0,1,1,0
"ENSG00000124116",1,1,0,1,1,0,1
"ENSG00000124120",0,1,0,1,1,1,1
"ENSG00000124126",1,1,1,0,1,1,1
"ENSG00000124134",0,1,1,1,1,0,0
"ENSG00000124140",0,0,0,0,0,0,0
"ENSG00000124143",NA,NA,NA,NA,NA,NA,NA
"ENSG00000124145",0,0,0,0,0,0,1
"ENSG00000124151",1,1,1,1,1,1,1
"ENSG00000124155",1,1,1,1,1,1,0
"ENSG00000124157",0,0,0,0,0,0,0
"ENSG00000124159",0,1,0,1,0,1,0
"ENSG00000124160",0,1,0,1,0,1,1
"ENSG00000124164",0,1,0,0,0,1,0
"ENSG00000124171",0,0,0,0,0,0,0
"ENSG00000124172",1,1,1,1,1,1,1
"ENSG00000124177",0,0,0,0,0,1,1
"ENSG00000124181",1,1,1,1,1,0,1
"ENSG00000124191",1,1,1,1,1,1,1
"ENSG00000124193",1,1,1,1,1,1,1
"ENSG00000124194",1,1,1,1,1,0,0
"ENSG00000124196",0,0,1,0,0,0,0
"ENSG00000124198",0,0,0,1,0,1,1
"ENSG00000124201",1,1,1,1,1,1,1
"ENSG00000124203",1,1,1,1,1,1,1
"ENSG00000124205",1,0,1,0,1,0,0
"ENSG00000124207",1,1,1,1,1,1,1
"ENSG00000124208",1,1,1,1,1,1,1
"ENSG00000124209",1,1,1,1,1,1,1
"ENSG00000124212",0,0,0,0,0,0,0
"ENSG00000124214",1,1,1,1,1,1,1
"ENSG00000124215",0,0,0,0,0,0,0
"ENSG00000124216",0,1,0,0,1,1,0
"ENSG00000124217",0,1,0,0,1,1,1
"ENSG00000124222",1,0,0,1,1,1,1
"ENSG00000124225",0,0,0,1,0,1,1
"ENSG00000124226",1,1,1,1,1,1,1
"ENSG00000124227",0,0,0,0,0,0,0
"ENSG00000124228",1,1,1,1,1,1,1
"ENSG00000124232",0,1,0,0,0,1,1
"ENSG00000124233",0,0,0,0,0,0,0
"ENSG00000124237",0,0,0,0,0,0,0
"ENSG00000124243",1,1,0,1,1,0,0
"ENSG00000124249",NA,NA,NA,NA,NA,NA,NA
"ENSG00000124251",1,1,1,1,1,0,0
"ENSG00000124253",0,0,0,0,0,0,0
"ENSG00000124256",0,1,0,0,0,0,1
"ENSG00000124257",1,0,1,0,1,0,1
"ENSG00000124260",0,0,0,0,0,0,0
"ENSG00000124275",1,1,1,1,1,1,1
"ENSG00000124279",1,1,1,1,1,1,1
"ENSG00000124299",1,1,1,1,1,1,1
"ENSG00000124302",0,0,0,0,0,1,1
"ENSG00000124313",1,0,0,1,0,1,1
"ENSG00000124333",1,1,1,1,1,1,1
"ENSG00000124334",1,1,0,1,1,1,0
"ENSG00000124343",0,0,0,0,0,0,0
"ENSG00000124356",1,0,1,1,1,0,0
"ENSG00000124357",1,1,1,1,1,1,1
"ENSG00000124370",1,0,1,0,1,0,0
"ENSG00000124374",0,1,0,0,1,0,0
"ENSG00000124380",1,1,1,1,1,1,1
"ENSG00000124383",1,1,1,1,1,1,1
"ENSG00000124391",0,1,0,0,0,0,1
"ENSG00000124406",0,0,0,1,1,1,1
"ENSG00000124422",0,1,1,1,1,1,1
"ENSG00000124429",0,0,0,0,0,0,0
"ENSG00000124440",0,0,0,0,0,0,0
"ENSG00000124444",0,0,1,1,0,1,1
"ENSG00000124449",0,1,0,0,0,0,1
"ENSG00000124459",0,0,1,0,0,0,1
"ENSG00000124466",0,0,0,1,1,1,1
"ENSG00000124467",NA,NA,NA,NA,NA,NA,NA
"ENSG00000124469",0,0,0,0,0,0,0
"ENSG00000124479",0,0,0,0,0,0,0
"ENSG00000124486",1,1,1,1,1,1,1
"ENSG00000124490",0,0,0,0,0,0,0
"ENSG00000124491",1,1,1,1,0,1,0
"ENSG00000124493",0,1,0,0,1,1,1
"ENSG00000124496",0,1,0,0,1,1,0
"ENSG00000124507",1,1,0,1,0,0,0
"ENSG00000124508",0,0,1,1,0,0,1
"ENSG00000124523",1,1,1,1,1,0,0
"ENSG00000124532",1,1,1,0,0,1,1
"ENSG00000124535",0,0,0,1,1,1,0
"ENSG00000124541",1,1,1,1,1,0,0
"ENSG00000124557",0,0,0,0,0,0,0
"ENSG00000124562",1,1,1,1,1,1,1
"ENSG00000124564",0,0,0,0,0,0,0
"ENSG00000124568",0,0,0,0,0,0,0
"ENSG00000124570",0,1,0,0,1,1,0
"ENSG00000124571",1,0,1,1,1,0,1
"ENSG00000124574",1,1,1,1,1,1,1
"ENSG00000124575",0,0,1,1,0,0,1
"ENSG00000124587",1,1,0,1,0,1,0
"ENSG00000124588",1,1,0,1,1,0,0
"ENSG00000124593",1,1,1,1,1,1,1
"ENSG00000124596",1,1,1,1,1,1,1
"ENSG00000124602",1,0,0,0,1,0,1
"ENSG00000124608",0,0,1,0,1,0,0
"ENSG00000124610",1,0,0,0,0,0,1
"ENSG00000124613",0,0,0,0,0,0,0
"ENSG00000124614",1,1,1,1,1,1,1
"ENSG00000124615",1,0,1,0,0,1,0
"ENSG00000124635",NA,NA,NA,NA,NA,NA,NA
"ENSG00000124641",0,1,0,1,0,0,1
"ENSG00000124657",0,0,0,0,0,0,0
"ENSG00000124659",1,1,1,1,1,1,1
"ENSG00000124664",0,1,0,0,1,0,0
"ENSG00000124678",1,1,0,1,0,1,0
"ENSG00000124688",1,1,1,1,1,1,1
"ENSG00000124701",0,0,0,0,1,1,1
"ENSG00000124702",0,0,0,0,0,1,1
"ENSG00000124713",1,0,1,1,1,0,0
"ENSG00000124721",1,0,0,0,0,0,0
"ENSG00000124731",0,0,0,0,0,0,0
"ENSG00000124733",1,1,1,1,1,1,1
"ENSG00000124743",0,0,0,0,0,0,0
"ENSG00000124749",0,0,0,0,0,0,0
"ENSG00000124762",1,1,0,1,1,1,1
"ENSG00000124766",0,1,1,1,1,1,1
"ENSG00000124767",1,1,1,1,1,1,1
"ENSG00000124772",0,0,0,0,1,1,1
"ENSG00000124780",0,1,0,1,0,1,0
"ENSG00000124782",0,0,0,1,0,1,1
"ENSG00000124783",1,1,1,1,1,1,1
"ENSG00000124784",1,1,1,1,1,1,1
"ENSG00000124785",0,0,1,1,0,1,0
"ENSG00000124786",1,1,1,1,1,1,1
"ENSG00000124787",0,0,1,1,1,1,1
"ENSG00000124788",1,1,0,1,0,1,1
"ENSG00000124789",1,1,1,1,1,1,1
"ENSG00000124795",1,1,1,1,1,1,1
"ENSG00000124802",1,1,1,1,1,1,1
"ENSG00000124812",0,0,0,0,0,0,0
"ENSG00000124813",1,1,0,0,0,0,1
"ENSG00000124818",0,0,0,0,0,0,0
"ENSG00000124827",0,0,0,0,0,0,0
"ENSG00000124831",1,1,1,1,1,1,1
"ENSG00000124839",0,1,0,1,0,1,0
"ENSG00000124875",0,0,0,0,0,0,0
"ENSG00000124882",0,1,0,0,0,0,0
"ENSG00000124900",0,0,0,0,0,0,0
"ENSG00000124920",0,0,0,0,0,0,0
"ENSG00000124935",0,0,0,0,0,0,0
"ENSG00000124939",0,0,0,0,0,0,0
"ENSG00000124942",0,1,0,0,1,1,1
"ENSG00000125037",1,1,1,1,1,1,1
"ENSG00000125046",0,0,0,0,1,0,1
"ENSG00000125084",0,0,0,0,0,0,0
"ENSG00000125089",1,1,1,1,1,1,1
"ENSG00000125107",1,1,1,1,1,1,1
"ENSG00000125122",1,0,0,1,1,0,1
"ENSG00000125124",0,1,1,1,0,1,0
"ENSG00000125144",1,1,1,1,1,1,1
"ENSG00000125148",1,1,1,1,1,1,1
"ENSG00000125149",0,0,1,1,1,0,1
"ENSG00000125166",1,1,1,1,1,1,1
"ENSG00000125170",0,1,0,0,0,1,1
"ENSG00000125207",0,0,0,0,0,0,0
"ENSG00000125245",1,1,1,1,1,1,1
"ENSG00000125246",1,1,1,0,1,0,1
"ENSG00000125247",1,0,1,0,0,0,1
"ENSG00000125249",0,0,0,0,1,1,1
"ENSG00000125255",0,0,0,0,0,0,0
"ENSG00000125257",1,0,1,1,0,1,1
"ENSG00000125266",1,1,0,1,1,1,1
"ENSG00000125285",0,1,0,0,0,0,0
"ENSG00000125304",1,1,1,1,1,1,1
"ENSG00000125319",1,1,0,1,1,0,1
"ENSG00000125337",0,0,1,0,1,1,1
"ENSG00000125347",1,1,1,1,1,1,1
"ENSG00000125351",1,1,0,0,1,1,0
"ENSG00000125352",1,1,1,1,1,1,1
"ENSG00000125354",1,1,1,1,1,1,1
"ENSG00000125355",0,0,0,0,0,0,0
"ENSG00000125356",1,1,1,1,1,1,1
"ENSG00000125363",0,0,0,0,0,0,0
"ENSG00000125375",1,1,1,0,0,0,0
"ENSG00000125378",0,1,0,0,1,0,0
"ENSG00000125384",0,0,0,0,0,0,0
"ENSG00000125386",1,1,1,1,1,1,1
"ENSG00000125388",0,0,0,0,0,0,0
"ENSG00000125398",0,0,0,0,0,0,0
"ENSG00000125409",0,0,0,0,0,0,0
"ENSG00000125414",0,0,0,0,0,0,0
"ENSG00000125430",0,1,0,1,1,1,0
"ENSG00000125434",0,1,1,0,0,0,0
"ENSG00000125445",1,1,1,1,1,1,1
"ENSG00000125447",0,1,0,0,0,1,1
"ENSG00000125449",0,1,1,0,0,0,0
"ENSG00000125450",1,1,1,1,1,1,1
"ENSG00000125454",1,1,0,1,1,1,1
"ENSG00000125457",1,1,1,1,1,1,1
"ENSG00000125458",1,0,1,1,1,0,0
"ENSG00000125459",0,0,1,0,0,1,1
"ENSG00000125462",0,1,1,0,1,1,1
"ENSG00000125482",1,1,1,1,1,1,1
"ENSG00000125484",0,0,0,0,1,1,1
"ENSG00000125485",1,1,1,0,1,0,0
"ENSG00000125492",0,1,0,1,1,0,0
"ENSG00000125498",1,0,0,0,1,0,1
"ENSG00000125503",1,1,0,1,1,0,0
"ENSG00000125505",0,1,0,1,1,0,1
"ENSG00000125508",0,0,0,0,0,0,0
"ENSG00000125510",1,1,1,1,0,1,0
"ENSG00000125520",1,0,0,0,0,1,1
"ENSG00000125522",0,0,0,0,0,0,0
"ENSG00000125531",0,1,0,0,0,1,0
"ENSG00000125533",0,1,0,0,0,1,1
"ENSG00000125534",1,1,1,1,1,1,1
"ENSG00000125538",0,0,1,0,1,1,0
"ENSG00000125551",1,0,0,0,0,1,0
"ENSG00000125571",0,1,0,0,0,0,0
"ENSG00000125611",1,1,1,1,1,0,1
"ENSG00000125618",0,0,0,0,0,1,1
"ENSG00000125629",1,0,1,0,0,0,0
"ENSG00000125630",0,0,0,0,1,1,0
"ENSG00000125633",1,1,0,1,0,1,0
"ENSG00000125637",0,0,1,0,0,0,0
"ENSG00000125648",0,1,1,0,1,0,0
"ENSG00000125650",0,0,0,0,0,1,1
"ENSG00000125651",1,1,1,1,1,1,1
"ENSG00000125652",1,1,1,1,1,1,1
"ENSG00000125656",1,1,1,1,1,1,1
"ENSG00000125657",1,0,0,1,1,1,1
"ENSG00000125675",0,0,0,0,0,0,0
"ENSG00000125676",1,1,1,1,1,1,1
"ENSG00000125686",1,1,1,1,1,1,1
"ENSG00000125691",1,1,1,1,1,1,1
"ENSG00000125695",1,1,1,1,1,1,1
"ENSG00000125703",1,0,1,0,1,0,0
"ENSG00000125726",0,1,0,1,1,1,0
"ENSG00000125730",1,1,0,0,0,1,1
"ENSG00000125731",1,0,1,0,0,1,1
"ENSG00000125733",1,0,1,1,1,0,1
"ENSG00000125734",1,1,1,1,1,1,1
"ENSG00000125735",0,0,1,1,1,1,1
"ENSG00000125740",1,1,1,1,1,1,1
"ENSG00000125741",1,0,0,0,0,1,1
"ENSG00000125743",1,1,1,1,1,1,1
"ENSG00000125744",0,1,0,1,0,1,1
"ENSG00000125746",0,1,0,0,1,1,1
"ENSG00000125753",1,1,1,1,1,1,1
"ENSG00000125755",1,1,0,0,0,1,1
"ENSG00000125772",1,1,1,1,1,1,1
"ENSG00000125775",1,1,1,0,1,0,1
"ENSG00000125779",0,0,1,1,1,1,0
"ENSG00000125780",0,0,0,0,0,0,0
