"","Anti-inflammatory macro/mono","CAFs","cDCs","Enteric glia cells","Fibroblasts","gdTcells","IL17+ CD4 Tcells","Lymphatic ECs","Mast cells","Memory CD4 Tcells","Memory CD8 Tcells","Myofibroblasts","Naive CD4 Tcells","NK cells","NKT cells","Normal Epithelial cells","Pericytes","Plasma cells","Pro-inflammatory macro/mono","Vascular ECs","VSMCs"
"SGPL1",54,5,8,2,53,0,1,1,0,3,1,1,0,2,0,17,0,0,8,0,2
"PCBD1",80,22,15,12,775,0,1,19,0,8,5,6,1,1,2,268,3,1,23,14,27
"UNC5B",11,3,0,0,17,0,1,2,1,0,0,0,0,0,0,7,0,0,5,10,0
"UNC5B-AS1",0,16,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
"SLC29A3",11,2,1,0,30,0,0,0,0,2,0,0,0,0,0,0,0,1,3,0,0
"CDH23",3,2,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"C10orf105",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C10orf54",112,52,69,18,1270,6,12,5,3,36,13,7,7,7,5,50,6,3,244,50,17
"PSAP",2242,95,352,206,7596,1,11,39,10,27,21,40,3,20,2,237,28,16,1083,114,91
"RP11-472G21.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"CHST3",2,2,0,2,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2
"SPOCK2",3,26,0,0,6,2,35,1,0,97,26,0,5,1,3,2,0,0,1,6,1
"ASCC1",7,0,1,3,98,0,2,3,0,3,6,1,0,2,0,9,2,0,7,3,5
"ANAPC16",164,62,25,30,1162,7,34,30,9,115,74,28,13,25,2,233,29,3,101,48,110
"DDIT4",160,5,30,56,4117,16,89,18,17,386,220,13,20,77,17,132,22,47,121,65,61
"RP11-442H21.2",0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DNAJB12",18,6,4,5,199,1,2,2,0,8,2,6,2,1,0,41,5,1,15,8,12
"MICU1",19,2,2,5,234,0,0,4,0,2,1,4,0,1,0,28,4,0,18,7,3
"MCU",5,1,0,1,50,0,0,1,0,0,0,1,0,0,0,32,1,0,1,1,1
"P4HA1",41,6,3,8,345,0,1,2,1,6,4,1,0,1,0,11,3,2,17,10,5
"RP11-344N10.5",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NUDT13",2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,1
"RP11-152N13.16",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ECD",10,1,1,5,78,0,0,2,0,2,1,2,0,2,0,18,1,0,2,5,3
"FAM149B1",5,1,0,1,32,0,0,1,0,0,0,0,0,0,0,14,1,0,1,3,0
"DNAJC9",4,1,1,6,100,1,2,2,3,12,6,2,1,3,1,41,3,0,5,1,5
"DNAJC9-AS1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRPS16",47,14,3,5,392,1,3,7,3,14,9,6,1,4,1,196,5,2,29,9,16
"RP11-152N13.5",0,0,1,3,25,0,0,0,2,0,0,0,0,0,0,8,0,0,1,3,2
"CFAP70",1,0,0,2,11,1,0,1,0,1,0,0,0,0,0,3,0,0,0,0,1
"ANXA7",67,12,19,21,870,5,7,12,2,25,24,8,4,8,1,89,13,2,36,20,22
"MSS51",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"PPP3CB",19,1,4,1,183,0,1,0,0,3,7,2,0,2,0,16,3,0,13,4,10
"USP54",1,2,0,5,24,0,0,0,0,1,1,0,0,0,0,17,0,0,0,0,0
"RP11-464F9.20",0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1
"MYOZ1",0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16
"SYNPO2L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"AGAP5",2,2,0,1,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
"SEC24C",17,2,3,2,43,0,0,1,1,3,2,0,0,1,0,21,0,1,9,5,3
"FUT11",12,1,0,0,92,0,0,4,0,4,0,0,0,1,0,4,1,1,3,3,1
"CHCHD1",61,11,12,10,356,1,5,5,1,12,6,5,0,3,2,168,1,1,29,17,9
"ZSWIM8",14,2,2,4,77,1,0,0,0,3,1,2,0,0,1,13,1,0,7,4,5
"RP11-574K11.31",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"NDST2",2,0,0,0,5,0,0,0,1,0,0,0,0,0,0,3,0,0,3,1,0
"CAMK2G",11,8,4,2,79,0,5,0,0,8,7,8,0,2,0,26,4,0,12,6,25
"PLAU",20,3,2,1,206,0,0,0,0,0,0,3,0,0,0,1,25,0,3,11,5
"VCL",10,2,0,22,298,0,1,2,0,2,0,33,0,0,0,39,12,0,22,10,30
"AP3M1",10,0,3,1,73,0,1,1,0,3,3,3,0,3,0,17,2,0,13,1,4
"ADK",29,8,9,19,236,0,2,2,0,4,4,3,1,4,1,34,1,1,12,2,4
"KAT6B",6,4,2,5,201,2,1,1,0,1,5,2,0,5,0,21,2,0,6,3,11
"SAMD8",10,4,3,5,95,0,0,1,0,1,3,0,0,0,1,10,3,1,13,1,3
"VDAC2",135,53,31,41,1124,1,7,26,4,31,35,15,3,10,3,465,16,2,108,39,59
"COMTD1",16,4,3,3,126,0,3,2,0,11,3,1,2,5,1,155,5,1,13,4,12
"ZNF503-AS1",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0
"RP11-399K21.11",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF503",13,15,3,13,570,0,0,2,0,0,0,5,0,0,0,15,7,0,11,1,11
"ZNF503-AS2",0,2,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"RP11-399K21.13",0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"RP11-399K21.14",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C10orf11",42,5,7,4,83,0,2,5,3,0,0,1,0,0,0,8,0,0,31,10,3
"KCNMA1",41,0,0,11,9,0,0,0,0,0,0,9,2,0,0,8,0,0,51,0,19
"DLG5",1,4,0,0,56,0,0,0,0,0,0,2,0,0,0,5,2,0,1,0,4
"POLR3A",6,0,1,0,34,0,0,1,1,1,1,0,0,1,0,10,0,0,4,5,2
"RPS24",3309,1253,932,213,19176,121,272,266,69,815,593,148,95,267,66,6716,179,59,2371,590,490
"LINC00856",2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"RP11-90J7.4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZMIZ1-AS1",0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0
"ZMIZ1",15,8,4,2,167,0,1,5,0,1,0,1,0,1,0,32,1,0,17,3,0
"PPIF",17,6,10,1,60,0,3,0,0,2,8,0,1,2,0,73,1,1,35,0,3
"ZCCHC24",18,2,0,7,205,0,0,0,0,0,1,3,0,1,0,0,4,0,2,1,1
"RP11-342M3.5",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EIF5AL1",3,1,0,0,19,0,1,0,0,0,1,1,0,0,0,10,0,0,4,0,1
"SFTPA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"RP11-589B3.6",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"RP11-506M13.3",1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
"NUTM2B-AS1",13,6,9,7,162,0,8,6,2,16,18,1,1,5,0,39,5,0,9,7,5
"RP11-182L21.6",4,2,4,3,61,0,1,4,0,5,0,1,0,1,0,11,2,1,0,2,4
"SFTPD",0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"SFTPD-AS1",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"TMEM254-AS1",2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"TMEM254",2,3,1,0,37,0,0,1,0,3,0,1,0,0,0,26,1,0,4,1,4
"PLAC9",22,3,3,14,10444,0,0,11,0,7,3,2,0,0,0,19,34,1,6,10,136
"ANXA11",80,39,21,18,1424,6,18,9,4,48,42,17,5,12,0,251,17,6,76,49,59
"LINC00857",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"DYDC2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FAM213A",45,8,2,9,179,0,2,23,3,0,1,2,0,0,0,154,17,1,2,82,11
"TSPAN14",38,2,6,0,50,0,6,8,1,19,16,3,4,10,4,34,6,0,44,20,2
"RP11-137H2.4",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"RP11-338I21.1",1,0,0,0,40,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0
"GHITM",78,34,26,21,909,5,15,16,5,33,31,12,9,15,2,326,12,2,95,36,47
"C10orf99",4,0,2,0,19,0,0,0,0,1,0,0,0,0,0,687,0,1,1,0,0
"CDHR1",1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,17,0,0,1,0,0
"RGR",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCSER2",10,4,2,11,313,0,7,11,1,15,12,10,1,3,2,31,4,1,9,11,12
"GRID1",0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"WAPL",45,2,13,8,134,0,3,1,2,14,7,2,1,4,0,32,2,0,25,8,4
"RP11-77P6.2",1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0
"OPN4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"LDB3",0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,24
"RP11-359E3.4",0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"BMPR1A",6,0,0,6,111,0,0,0,0,0,0,3,0,0,0,22,0,1,1,0,6
"MMRN2",0,1,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,65,2
"SNCG",2,31,0,2,72,0,0,54,0,0,0,0,0,0,0,0,28,0,3,77,431
"ADIRF",14,780,4,55,2371,1,3,293,0,6,10,121,2,0,0,386,299,0,9,318,2763
"RP11-96C23.15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"GLUD1",43,4,12,8,423,1,3,2,0,12,10,2,2,5,2,57,4,0,43,14,15
"FAM35A",12,1,0,0,66,1,0,1,0,0,1,1,0,1,0,26,0,0,5,2,0
"NUTM2A-AS1",4,3,5,0,50,1,1,3,2,5,2,0,1,0,0,19,1,0,5,8,2
"LINC00863",1,0,0,0,8,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,1
"NUTM2D",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MINPP1",6,4,2,3,127,2,1,1,0,1,1,1,2,0,0,41,3,0,2,2,2
"PAPSS2",38,10,2,4,304,0,0,0,0,1,0,0,0,0,0,105,1,0,8,3,1
"ATAD1",15,12,5,6,185,0,3,1,1,5,7,1,1,1,0,28,1,0,10,8,7
"KLLN",1,0,0,0,6,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
"PTEN",64,6,20,9,276,0,3,1,1,8,5,2,0,3,0,64,9,1,57,7,18
"RNLS",5,5,0,2,37,0,1,0,0,0,0,0,0,0,0,13,0,0,4,1,1
"LIPJ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"LIPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ANKRD22",6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,76,0,0
"STAMBPL1",3,2,0,0,75,1,0,0,0,4,1,0,0,1,0,9,1,1,3,0,2
"ACTA2-AS1",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ACTA2",10,4,1,5,821,2,2,0,0,6,5,620,0,1,2,19,297,1,9,4,2413
"FAS",5,8,1,7,155,0,2,0,0,10,3,3,0,1,1,22,1,0,6,6,8
"CH25H",103,0,1,0,157,0,0,0,0,0,0,1,3,0,0,1,10,0,37,2,55
"LIPA",324,2,35,9,187,0,4,15,1,7,5,2,1,2,0,6,2,0,90,13,6
"RP11-149I23.3",0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"IFIT2",7,2,3,15,120,0,0,3,1,0,0,0,0,1,0,5,2,0,56,6,0
"IFIT3",20,4,3,42,303,0,0,9,0,4,1,1,0,1,0,4,6,0,36,20,1
"IFIT1",6,8,1,16,704,1,0,2,0,0,0,1,0,1,0,6,4,0,12,27,3
"IFIT5",14,3,4,2,152,0,0,1,0,2,2,1,0,3,0,5,4,0,6,12,4
"SLC16A12",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"PANK1",1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,4
"RP11-80H5.9",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RP11-80H5.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"KIF20B",20,1,3,5,50,0,0,2,0,7,3,0,0,1,1,28,0,1,3,0,3
"LINC00865",1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
"LINC01374",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HTR7",9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"RPP30",25,3,5,10,248,0,0,6,1,5,5,4,1,4,0,41,4,0,27,4,9
"PCGF5",27,8,5,5,76,0,0,5,0,8,3,0,1,1,2,69,1,0,44,8,5
"HECTD2",14,0,0,0,31,0,0,1,0,0,0,1,0,0,0,2,0,0,2,1,1
"PPP1R3C",1,0,0,0,42,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0
"TNKS2-AS1",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"TNKS2",46,5,5,2,135,1,1,0,0,7,3,1,0,1,1,26,1,1,20,7,1
"FGFBP3",1,0,0,2,13,0,0,0,0,1,1,0,0,1,1,3,1,0,0,3,2
"RP11-402D21.2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"BTAF1",10,2,0,1,34,0,1,1,0,1,0,0,0,3,0,12,0,1,7,1,3
"CPEB3",7,2,1,2,38,0,0,0,0,1,0,2,0,2,0,9,0,0,5,2,2
"MARCH5",16,5,1,1,184,0,2,1,0,5,3,4,1,1,1,31,4,0,30,7,5
"IDE",2,0,2,1,43,0,0,1,0,2,0,0,0,0,0,12,0,0,5,3,2
"KIF11",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"HHEX",18,0,12,2,6,0,0,14,0,0,0,0,0,1,0,0,0,0,23,10,0
"EXOC6",8,3,5,0,14,0,1,7,1,4,2,0,0,2,0,13,0,0,13,17,0
"MYOF",16,5,4,2,240,0,0,0,0,1,0,3,0,0,0,20,1,0,33,4,2
"CEP55",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"FFAR4",3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,28,0,0,2,0,1
"RBP4",0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"FRA10AC1",22,6,4,9,253,0,4,4,1,4,2,3,0,1,0,48,5,0,9,7,16
"LGI1",0,0,0,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"SLC35G1",1,0,0,1,26,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,2
"PLCE1",0,2,0,9,48,0,0,11,1,1,0,1,0,1,0,31,9,0,0,0,15
"RP11-391J2.3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"RP11-76P2.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"NOC3L",6,1,1,1,91,0,0,1,0,2,2,2,0,0,0,14,2,0,2,4,3
"TBC1D12",14,3,1,2,328,0,0,3,0,1,0,0,0,1,0,22,1,0,2,2,3
"HELLS",2,2,1,0,25,0,0,0,0,2,1,0,0,0,0,33,0,0,0,0,0
"CYP2C18",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
"CYP2C9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"PDLIM1",11,31,4,27,1319,0,0,76,0,1,2,7,0,9,1,524,41,0,8,151,95
"SORBS1",0,0,0,5,2,0,0,1,0,0,0,7,0,0,0,6,2,0,0,2,13
"ALDH18A1",5,0,2,2,104,0,0,0,0,2,1,0,0,0,0,42,0,0,2,1,4
"TCTN3",11,7,3,4,261,0,6,10,0,4,5,2,0,6,1,28,3,0,7,4,1
"ENTPD1",57,0,21,0,61,0,3,1,0,13,15,0,0,2,2,3,3,1,52,10,19
"ENTPD1-AS1",1,0,0,1,33,1,0,0,0,1,1,1,1,0,0,3,1,0,2,1,1
"C10orf131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"RP11-690P14.4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCNJ",0,1,0,0,9,0,0,0,1,0,1,0,0,0,0,4,0,0,2,0,0
"ZNF518A",23,4,4,14,105,0,1,2,0,3,1,1,0,3,1,53,2,0,14,5,10
"BLNK",24,0,11,0,4,0,0,0,0,0,0,0,0,0,0,23,0,3,6,0,0
"TLL2",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"TM9SF3",62,12,4,10,381,1,2,2,1,12,5,5,1,4,0,257,5,0,23,12,10
"PIK3AP1",43,0,4,0,1,0,0,0,0,1,0,0,0,0,0,3,2,0,43,0,0
"LCOR",25,1,6,0,61,0,0,1,0,2,4,0,0,2,0,29,0,0,8,2,0
"C10orf12",7,0,3,0,18,0,1,0,0,2,1,0,0,1,0,0,1,0,4,1,0
"RP11-175O19.4",15,0,0,0,2,0,0,1,0,0,0,0,0,0,0,5,0,0,3,0,0
"SLIT1",3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARHGAP19",7,0,0,2,7,0,0,1,0,0,0,0,0,0,1,4,0,0,7,0,0
"FRAT1",24,0,2,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,7,0,0
"FRAT2",16,1,2,1,5,0,0,0,0,0,2,0,0,0,0,21,0,0,8,0,0
"RP11-452K12.4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RRP12",5,1,0,0,12,0,0,0,0,1,1,1,0,0,0,14,1,1,19,2,0
"RP11-452K12.7",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"PGAM1",73,32,27,28,1293,4,22,12,5,77,45,19,6,20,2,159,23,1,129,27,57
"EXOSC1",27,1,9,5,227,1,4,2,0,13,2,2,0,0,0,50,6,3,16,1,6
"ZDHHC16",8,3,2,2,80,0,0,2,0,3,3,4,0,0,1,27,0,0,6,2,2
"MMS19",4,2,2,1,70,0,0,1,0,2,2,4,2,0,0,17,0,0,5,4,1
"UBTD1",5,3,2,2,71,0,0,13,0,0,0,0,0,0,0,0,0,0,2,2,0
"ANKRD2",0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HOGA1",0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MORN4",0,3,1,3,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"PI4K2A",10,2,1,0,37,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0
"AVPI1",17,36,7,10,140,0,0,6,1,1,2,16,0,0,0,64,0,0,78,2,8
"MARVELD1",11,8,2,10,129,0,0,3,0,1,0,7,0,0,0,28,0,0,12,2,8
"ZFYVE27",6,1,3,1,48,0,0,0,0,3,0,1,0,1,0,15,0,1,4,3,1
"SFRP5",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOLGA7B",1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CRTAC1",0,0,0,9,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0
"R3HCC1L",4,0,1,0,19,1,1,1,0,2,1,1,0,1,0,7,0,0,2,1,3
"LOXL4",0,1,0,3,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"PYROXD2",3,0,0,2,90,0,1,2,0,0,0,0,0,0,0,9,3,0,1,4,1
"HPS1",49,7,20,3,290,2,1,3,0,8,11,4,1,8,0,70,1,0,32,6,6
"HPSE2",0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNNM1",2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GOT1",3,3,3,0,77,0,1,2,0,2,5,1,0,2,0,78,0,1,4,3,6
"RP11-441O15.3",0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"LINC01475",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NKX2-3",1,0,0,0,185,0,0,0,0,0,0,2,0,1,0,0,3,0,0,7,3
"SLC25A28",8,3,0,0,35,0,0,3,0,1,1,1,1,3,0,3,0,1,13,4,3
"RP11-85A1.3",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"RP11-483F11.7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"ENTPD7",1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0
"CUTC",14,1,3,3,698,1,4,3,0,3,8,5,2,3,0,14,2,1,8,4,4
"COX15",8,3,3,3,56,0,0,0,0,2,1,0,0,1,0,22,0,0,6,0,1
"ABCC2",0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DNMBP",2,4,0,0,86,0,0,3,0,0,1,3,0,0,0,26,0,0,8,0,1
"DNMBP-AS1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
"ERLIN1",5,5,1,2,110,0,0,3,0,2,1,1,0,2,0,29,0,0,22,5,0
"CHUK",7,0,1,0,19,0,0,0,0,4,3,0,0,1,0,5,0,0,5,1,2
"RP11-316M21.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"CWF19L1",6,3,1,1,30,1,0,1,0,2,2,0,0,1,0,4,3,0,5,2,2
"BLOC1S2",51,6,7,10,305,3,4,5,1,12,12,2,1,6,4,21,2,0,51,14,7
"PKD2L1",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SCD",25,0,1,17,13,0,0,0,0,0,0,1,0,0,0,64,0,0,0,0,0
"OLMALINC",0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0
"SEC31B",4,0,0,0,3,0,0,1,0,2,1,0,0,0,0,6,1,0,2,0,0
"NDUFB8",157,60,42,42,1375,7,26,27,6,55,35,24,8,20,5,410,23,3,135,48,77
"HIF1AN",5,1,0,4,89,1,2,0,0,1,1,4,1,0,0,15,3,0,9,4,6
"RP11-179B2.2",4,0,0,0,14,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2
"SLF2",23,3,4,5,92,0,1,2,0,3,4,0,0,3,0,15,1,0,5,3,1
"MRPL43",29,15,10,17,672,1,5,5,1,10,9,10,1,6,1,119,13,1,30,19,23
"SEMA4G",1,1,0,0,7,0,1,0,0,0,0,0,0,0,0,33,0,0,1,0,0
"C10orf2",1,0,1,0,5,0,0,0,0,2,0,1,0,0,0,7,0,0,0,0,0
"LZTS2",13,1,0,4,129,1,0,2,0,1,1,5,0,0,0,7,1,1,6,5,8
"PDZD7",0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
"SFXN3",26,3,2,6,225,0,1,4,0,3,0,4,0,2,0,6,2,0,17,3,7
"RP11-108L7.15",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"KAZALD1",0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,33,1,0,7,1,4
"BTRC",2,0,0,1,24,0,0,2,0,1,0,0,0,1,0,3,0,0,4,4,2
"DPCD",3,10,1,5,205,0,1,1,0,0,0,2,0,0,0,33,1,0,4,3,2
"POLL",7,8,0,2,104,0,0,1,0,4,2,2,0,2,0,20,2,1,13,4,1
"FBXW4",7,2,0,0,54,0,0,1,0,4,2,0,0,1,0,18,0,0,2,2,6
"NPM3",20,4,3,1,261,2,2,2,0,3,2,5,3,0,0,58,2,0,11,5,2
"MGEA5",36,8,4,14,216,0,6,10,1,17,10,3,0,7,2,63,10,3,14,9,13
"KCNIP2-AS1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KCNIP2",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"C10orf76",12,0,2,4,28,1,2,1,0,3,3,1,0,0,0,9,0,0,2,2,0
"HPS6",3,3,3,2,45,0,0,0,0,3,1,1,0,0,0,10,1,0,4,2,2
"LDB1",6,1,1,0,20,0,1,1,0,0,3,0,1,0,0,4,0,0,1,0,0
"PPRC1",3,6,1,0,23,0,1,0,0,1,0,1,1,1,0,14,0,0,2,2,1
"NOLC1",8,9,4,0,100,1,3,3,0,7,8,1,1,4,1,44,1,0,10,6,6
"ELOVL3",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"GBF1",3,1,1,0,71,0,1,0,0,4,1,1,0,0,0,27,2,0,4,3,2
"NFKB2",17,6,1,2,82,0,1,0,0,6,2,1,2,6,0,6,2,1,21,10,2
"PSD",1,0,0,0,3,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0
"FBXL15",40,5,10,9,247,2,6,1,1,15,11,6,2,3,2,85,5,2,27,5,8
"CUEDC2",39,16,12,11,568,0,9,5,3,13,5,10,1,3,0,68,8,2,34,17,20
"C10orf95",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"MFSD13A",7,0,1,2,23,0,1,1,0,1,0,0,0,0,1,7,0,0,3,1,0
"ACTR1A",34,5,6,5,267,1,3,6,1,9,7,6,0,2,2,30,3,0,24,10,11
"SUFU",5,0,2,2,39,0,0,2,0,2,1,0,0,0,0,2,0,0,5,1,0
"RP11-47A8.5",3,0,1,0,55,0,0,0,0,1,1,0,0,0,0,6,0,0,1,1,1
"TRIM8",21,0,1,3,200,2,1,1,0,2,4,2,0,1,0,20,1,1,10,3,4
"ARL3",30,15,5,18,461,0,11,3,0,10,8,10,1,1,0,47,8,1,10,14,30
"SFXN2",3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,12,0,1,0,1,0
"WBP1L",29,6,8,3,142,0,0,3,1,1,2,1,0,0,0,16,0,1,17,9,3
"CYP17A1",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
