"","GSM565276","GSM565277","GSM565278","GSM565279","GSM565280","GSM814482","GSM814483","GSM814484","GSM814485","GSM1070753","GSM1070754","GSM1070757","GSM1070758","GSM1070761","GSM1070762","GSM1215107","GSM1215109","GSM1215111","GSM1215113","GSM2080663","GSM2080664"
"124872",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84750",0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1
"221223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"338707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1066",0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0
"1208",1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0
"146802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55244",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"345274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"116085",1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,0
"8707",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123688",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51228",1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1
"51171",0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1
"284004",1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
"79411",1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0
"51741",0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1
"27090",0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0
"129807",0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
"441282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2524",0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1
"10202",1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,1
"2527",0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0
"10553",1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1
"121214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"374875",1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1
"2528",0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1
"113612",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56898",0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0
"493869",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1487",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"64174",1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
"100288072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64180",1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0
"93517",1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0
"10728",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"84869",0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1
"340811",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91179",1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1
"133121",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"11102",1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1
"85007",0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0
"250",0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1
"8644",1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0
"10826",0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0
"251",0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1
"266740",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3930",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"123264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4645",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4864",0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1
"506",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"3069",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10632",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10476",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"513",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"522",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"539",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"9551",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"516",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"509",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"518",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"27109",1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0
"514",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"4905",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
"517",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"521",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"498",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"267020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27089",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"10975",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"7381",0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0
"4519",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
