"","original","FastCore","GIMME","IMAT","CORDA","tINIT"
"EX_gsn_e",NA,"-","-1","-1","-","-2"
"EX_gt1a_hs_e",NA,"-","-1","-1","-","-2"
"EX_gthox_e",NA,"-","-1","-1","-","-2"
"EX_ha_e",NA,"-","-1","-1","-","-2"
"EX_ha_pre1_e",NA,"-","-1","-1","-","-2"
"EX_hcoumarin_e",NA,"-","-1","-1","-","-2"
"EX_hdcea_e",NA,"-","-1","-1","-","-2"
"EX_hexc_e",NA,"-","-1","-1","-","-2"
"EX_hom__L_e",NA,"-","-1","-1","-","-2"
"EX_hspg_e",NA,"-","-1","-1","-","-2"
"EX_htaxol_e",NA,"-","-1","-1","-","-2"
"EX_i_e",NA,"-","-1","-1","-","-2"
"EX_imp_e",NA,"-","-1","-1","-","-2"
"EX_ksi_e",NA,"-","-1","-1","-","-2"
"EX_ksii_core4_e",NA,"-","-1","-1","-","-2"
"EX_lac__D_e",NA,"-","-1","-1","-","-2"
"EX_cysi__L_e",NA,"-","-1","-1","-","-2"
"EX_leuktrB4_e",NA,"-","-1","-1","-","-2"
"EX_leuktrC4_e",NA,"-","-1","-1","-","-2"
"EX_leuktrD4_e",NA,"-","-1","-1","-","-2"
"EX_leuktrE4_e",NA,"-","-1","-1","-","-2"
"EX_limnen_e",NA,"-","-1","-1","-","-2"
"EX_lipoate_e",NA,"-","-1","-1","-","-2"
"EX_lnlc_e",NA,"-","-1","-1","-","-2"
"EX_lnlnca_e",NA,"-","-1","-1","-","-2"
"EX_lpchol_hs_e",NA,"-","-1","-1","-","-2"
"EX_meoh_e",NA,"-","-1","-1","-","-2"
"EX_mercplaccys_e",NA,"-","-1","-1","-","-2"
"EX_mthgxl_e",NA,"-","-1","-1","-","-2"
"EX_nad_e",NA,"-","-1","-1","-","-2"
"EX_nadp_e",NA,"-","-1","-1","-","-2"
"EX_nifedipine_e",NA,"-","-1","-1","-","-2"
"EX_npthl_e",NA,"-","-1","-1","-","-2"
"EX_nrpphr_e",NA,"-","-1","-1","-","-2"
"EX_oagd3_hs_e",NA,"-","-1","-1","-","-2"
"EX_oagt3_hs_e",NA,"-","-1","-1","-","-2"
"EX_ocdca_e",NA,"-","-1","-1","-","-2"
"EX_ocdcea_e",NA,"-","-1","-1","-","-2"
"EX_octa_e",NA,"-","-1","-1","-","-2"
"EX_onpthl_e",NA,"-","-1","-1","-","-2"
"EX_oxa_e",NA,"-","-1","-1","-","-2"
"EX_paf_hs_e",NA,"-","-1","-1","-","-2"
"EX_pchol_hs_e",NA,"-","-1","-1","-","-2"
"EX_perillyl_e",NA,"-","-1","-1","-","-2"
"EX_pheacgln_e",NA,"-","-1","-1","-","-2"
"EX_phllqne_e",NA,"-","-1","-1","-","-2"
"EX_phyt_e",NA,"-","-1","-1","-","-2"
"EX_prostgd2_e",NA,"-","-1","-1","-","-2"
"EX_prostge2_e",NA,"-","-1","-1","-","-2"
"EX_prostgf2_e",NA,"-","-1","-1","-","-2"
"EX_ps_hs_e",NA,"-","-1","-1","-","-2"
"EX_retfa_e",NA,"-","-1","-1","-","-2"
"EX_retinol_e",NA,"-","-1","-1","-","-2"
"EX_Rtotal2_e",NA,"-","-1","-1","-","-2"
"EX_Rtotal3_e",NA,"-","-1","-1","-","-2"
"EX_s2l2n2m2masn_e",NA,"-","-1","-1","-","-2"
"EX_sarcs_e",NA,"-","-1","-1","-","-2"
"EX_spc_hs_e",NA,"-","-1","-1","-","-2"
"EX_sph1p_e",NA,"-","-1","-1","-","-2"
"EX_strdnc_e",NA,"-","-1","-1","-","-2"
"EX_tag_hs_e",NA,"-","-1","-1","-","-2"
"EX_taxol_e",NA,"-","-1","-1","-","-2"
"EX_tchola_e",NA,"-","-1","-1","-","-2"
"EX_tcynt_e",NA,"-","-1","-1","-","-2"
"EX_tdchola_e",NA,"-","-1","-1","-","-2"
"EX_tetpent3_e",NA,"-","-1","-1","-","-2"
"EX_tetpent6_e",NA,"-","-1","-1","-","-2"
"EX_thmmp_e",NA,"-","-1","-1","-","-2"
"EX_thym_e",NA,"-","-1","-1","-","-2"
"EX_triodthy_e",NA,"-","-1","-1","-","-2"
"EX_triodthysuf_e",NA,"-","-1","-1","-","-2"
"EX_tststeroneglc_e",NA,"-","-1","-1","-","-2"
"EX_tststerones_e",NA,"-","-1","-1","-","-2"
"EX_ttdca_e",NA,"-","-1","-1","-","-2"
"EX_tymsf_e",NA,"-","-1","-1","-","-2"
"EX_Tyr_ggn_e",NA,"-","-1","-1","-","-2"
"EX_udp_e",NA,"-","-1","-1","-","-2"
"EX_vitd3_e",NA,"-","-1","-1","-","-2"
"EX_whddca_e",NA,"-","-1","-1","-","-2"
"EX_whhdca_e",NA,"-","-1","-1","-","-2"
"EX_whttdca_e",NA,"-","-1","-1","-","-2"
"EX_xoltri25_e",NA,"-","-1","-1","-","-2"
"EX_xoltri27_e",NA,"-","-1","-1","-","-2"
"F1Atg",NA,"-","-1","-1","-","-2"
"FACOAL140",0,"-","0","0","Negative","-8"
"FACOAL160",1,"Present","1","1","Medium","10"
"FACOAL170",1,"Present","1","1","Medium","10"
"FACOAL181",1,"Present","1","1","Medium","10"
"FACOAL1821",1,"Present","1","1","Medium","10"
"FACOAL1822",0,"-","0","0","Negative","-8"
"FACOAL1831",1,"Present","1","1","Medium","10"
"FACOAL184",0,"-","0","0","Negative","-8"
"FACOAL203",0,"-","0","0","Negative","-8"
"FACOAL204",1,"Present","1","1","Medium","10"
"FACOAL2042",0,"-","0","0","Negative","-8"
"FACOAL205",0,"-","0","0","Negative","-8"
"FACOAL2251",0,"-","0","0","Negative","-8"
"FACOAL2252",0,"-","0","0","Negative","-8"
"FACOAL240_1",0,"-","0","0","Negative","-8"
"FACOAL241",0,"-","0","0","Negative","-8"
"FACOAL245_1",0,"-","0","0","Negative","-8"
"FACOAL40im",0,"-","0","0","Negative","-8"
"FACOAL80",0,"-","0","0","Negative","-8"
"FADH2tru",NA,"-","-1","-1","-","-2"
"FADH2tx",NA,"-","-1","-1","-","-2"
"FADtru",NA,"-","-1","-1","-","-2"
"FADtx",NA,"-","-1","-1","-","-2"
"FAEL184",2,"Present","2","2","High","15"
"FAEL204",2,"Present","2","2","High","15"
"FAEL205",2,"Present","2","2","High","15"
"FAH1",0,"-","0","0","Negative","-8"
"FAH2",0,"-","0","0","Negative","-8"
"FALDH",3,"Present","2","2","High","20"
"FALDtly",NA,"-","-1","-1","-","-2"
"FALDtm",NA,"-","-1","-1","-","-2"
"FAOXC11",3,"Present","2","2","High","20"
"FAOXC16080m",3,"Present","2","2","High","20"
"FAOXC16080x",0,"-","0","0","Negative","-8"
"FAOXC180x",0,"-","0","0","Negative","-8"
"FAOXC1811601m",3,"Present","2","2","High","20"
"FAOXC1811603m",3,"Present","2","2","High","20"
"FAOXC182806m",3,"Present","2","2","High","20"
"FAOXC18280m",3,"Present","2","2","High","20"
"FAOXC183806m",3,"Present","2","2","High","20"
"FAOXC18480m",3,"Present","2","2","High","20"
"FAOXC200180x",0,"-","0","0","Negative","-8"
"FAOXC2031836m",3,"Present","2","2","High","20"
"FAOXC204",3,"Present","2","2","High","20"
"FAOXC2051843m",3,"Present","2","2","High","20"
"FAOXC2051843x",0,"-","0","0","Negative","-8"
"FAOXC2251836m",3,"Present","2","2","High","20"
"FAOXC2252053m",3,"Present","2","2","High","20"
"FAOXC2252053x",0,"-","0","0","Negative","-8"
"GCHOLAte",NA,"-","-1","-1","-","-2"
"FAOXC226205m",3,"Present","2","2","High","20"
"FAOXC2442246x",0,"-","0","0","Negative","-8"
"FAOXC2452253x",0,"-","0","0","Negative","-8"
"FAOXC2452256x",0,"-","0","0","Negative","-8"
"FAOXC246226x",0,"-","0","0","Negative","-8"
"FAOXC260240x_1",0,"-","0","0","Negative","-8"
"FAS160COA",0,"-","0","0","Negative","-8"
"FATP1t",1,"Present","1","1","Medium","10"
"FATP2t",1,"Present","1","1","Medium","10"
"FATP3t",1,"Present","1","1","Medium","10"
"FATP7t",2,"Present","2","2","High","15"
"FATP8t",2,"Present","2","2","High","15"
"FBA5",1,"Present","1","1","Medium","10"
"FDH",0,"-","0","0","Negative","-8"
"FE2t",NA,"-","-1","-1","-","-2"
"FE3R2e_1",0,"-","0","0","Negative","-8"
"FKYNH",1,"Present","1","1","Medium","10"
"FORMCOAtx",NA,"-","-1","-1","-","-2"
"FORtm",NA,"-","-1","-1","-","-2"
"FORtr",NA,"-","-1","-1","-","-2"
"FPGS2",2,"Present","2","2","High","15"
"FPGS2m",2,"Present","2","2","High","15"
"FPGS3",2,"Present","2","2","High","15"
"FPGS4_1",2,"Present","2","2","High","15"
"FPGS4m_1",2,"Present","2","2","High","15"
"FPGS5",2,"Present","2","2","High","15"
"FPGS5m",2,"Present","2","2","High","15"
"FPGS6m",2,"Present","2","2","High","15"
"FPGS7m_1",2,"Present","2","2","High","15"
"FPGS8m",2,"Present","2","2","High","15"
"FPGS9",2,"Present","2","2","High","15"
"FPGSm_1",2,"Present","2","2","High","15"
"FRDPtc",NA,"-","-1","-1","-","-2"
"FRDPtr",NA,"-","-1","-1","-","-2"
"FRUt1r",2,"Present","2","2","High","15"
"FTHFDH",0,"-","0","0","Negative","-8"
"FTHFLmi",3,"Present","2","2","High","20"
"FUC14GALACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUC14GALACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"FUCACGALFUCGALACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUCACNGAL14ACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUCACNGAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"FUCACNGALACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUCASEe",0,"-","0","0","Negative","-8"
"FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"FUCGALFUCGALACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"FUCGALGBSIDEte",NA,"-","-1","-1","-","-2"
"FUCGALGBSIDEtg",NA,"-","-1","-1","-","-2"
"FUMAC",0,"-","0","0","Negative","-8"
"FUMSO4tm",1,"Present","1","1","Medium","10"
"FUMtm",1,"Present","1","1","Medium","10"
"FUT15g",0,"-","0","0","Negative","-8"
"FUT16g",0,"-","0","0","Negative","-8"
"FUT32g",0,"-","0","0","Negative","-8"
"FUT911g",0,"-","0","0","Negative","-8"
"FUT91g",0,"-","0","0","Negative","-8"
"FUT94g",0,"-","0","0","Negative","-8"
"FUT96g",0,"-","0","0","Negative","-8"
"FUT97g",0,"-","0","0","Negative","-8"
"FUT99g",0,"-","0","0","Negative","-8"
"G14T20g",2,"Present","2","2","High","15"
"G14T21g",2,"Present","2","2","High","15"
"G14T2g",2,"Present","2","2","High","15"
"G14T5g",2,"Present","2","2","High","15"
"G5SDym",2,"Present","2","2","High","15"
"G6PDH1er",0,"-","0","0","Negative","-8"
"G6PDH2er",1,"Present","1","1","Medium","10"
"G6PPer",1,"Present","1","1","Medium","10"
"GABAVESSEC_1",0,"-","0","0","Negative","-8"
"GACMTRc",0,"-","0","0","Negative","-8"
"GACPAILter",NA,"-","-1","-1","-","-2"
"GALACGLCGALGBSIDEte",NA,"-","-1","-1","-","-2"
"GALACGLCGALGBSIDEtg",NA,"-","-1","-1","-","-2"
"GALASE16ly",1,"Present","1","1","Medium","10"
"GALASE17ly",1,"Present","1","1","Medium","10"
"GALASE19ly",1,"Present","1","1","Medium","10"
"GALASE1ly",1,"Present","1","1","Medium","10"
"GALASE20ly",1,"Present","1","1","Medium","10"
"GALFUC12GAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"GALGALGALTHCRMtg",NA,"-","-1","-1","-","-2"
"GALGT2",0,"-","0","0","Negative","-8"
"GALGT3",0,"-","0","0","Negative","-8"
"GALNACT1g",3,"Present","2","2","High","20"
"GALNACT2g",3,"Present","2","2","High","20"
"GALNACT3g",3,"Present","2","2","High","20"
"GALNACT4g",3,"Present","2","2","High","20"
"GALNACT5g",3,"Present","2","2","High","20"
"GALSIDEtg",NA,"-","-1","-1","-","-2"
"GALSIDEtl",NA,"-","-1","-1","-","-2"
"GALt1r",2,"Present","2","2","High","15"
"GALT2g",1,"Present","1","1","Medium","10"
"GALtly",NA,"-","-1","-1","-","-2"
"GAO1g",0,"-","0","0","Negative","-8"
"GARFT",2,"Present","2","2","High","15"
"GBA",0,"-","0","0","Negative","-8"
"GBGT1",0,"-","0","0","Negative","-8"
"GBSIDEte",NA,"-","-1","-1","-","-2"
"GBSIDEtl",NA,"-","-1","-1","-","-2"
"GCCam",0,"-","0","0","Negative","-8"
"GCHOLAt2",0,"-","0","0","Negative","-8"
"GD1B2te",NA,"-","-1","-1","-","-2"
"GD1Cte",NA,"-","-1","-1","-","-2"
"GDPFUCtg",0,"-","0","0","Negative","-8"
"GFUCS",3,"Present","2","2","High","20"
"GGH_10FTHF7GLUl",1,"Present","1","1","Medium","10"
"GGH_5THFl",1,"Present","1","1","Medium","10"
"GGH_6DHFl",1,"Present","1","1","Medium","10"
"GGH_7THFe",1,"Present","1","1","Medium","10"
"GGLUCT",2,"Present","2","2","High","15"
"GHMT2rm",3,"Present","2","2","High","20"
"GLAl",1,"Present","1","1","Medium","10"
"GLB1",1,"Present","1","1","Medium","10"
"GLCAASE4ly",2,"Present","2","2","High","15"
"GLCAASE6ly",2,"Present","2","2","High","15"
"GLCAASE7ly",2,"Present","2","2","High","15"
"GLCAASE8ly",2,"Present","2","2","High","15"
"GLCAASE9ly",2,"Present","2","2","High","15"
"GLCAT4g",2,"Present","2","2","High","15"
"GLCAT5g",2,"Present","2","2","High","15"
"GLCAT6g",0,"-","0","0","Negative","-8"
"GLCAT7g",0,"-","0","0","Negative","-8"
"GLCAT8g",0,"-","0","0","Negative","-8"
"GLCNACASE5ly",0,"-","0","0","Negative","-8"
"GLCNACDASg",1,"Present","1","1","Medium","10"
"GLCNACT2g",0,"-","0","0","Negative","-8"
"GLCNACT5g",0,"-","0","0","Negative","-8"
"GLCter",NA,"-","-1","-1","-","-2"
"GLCtly",NA,"-","-1","-1","-","-2"
"GLGNS1",2,"Present","2","2","High","15"
"GLNALANaEx",1,"Present","1","1","Medium","10"
"GLNASNNaEx",1,"Present","1","1","Medium","10"
"GLNCYSNaEx",1,"Present","1","1","Medium","10"
"GLNtm",NA,"-","-1","-1","-","-2"
"GLPASE1",2,"Present","2","2","High","15"
"GLPASE2",2,"Present","2","2","High","15"
"GLRASE",NA,"-","-1","-1","-","-2"
"GLUt6",2,"Present","2","2","High","15"
"GLXO2p",1,"Present","1","1","Medium","10"
"GLXtp",NA,"-","-1","-1","-","-2"
"GLYAMDTRc",0,"-","0","0","Negative","-8"
"GLYBt4_2_r",0,"-","0","0","Negative","-8"
"GLYCK2",NA,"-","-1","-1","-","-2"
"GLYCLTDym",NA,"-","-1","-1","-","-2"
"GLYCLTtp",NA,"-","-1","-1","-","-2"
"GLYC_St",NA,"-","-1","-1","-","-2"
"GLYOp",NA,"-","-1","-1","-","-2"
"GLYt4",1,"Present","1","1","Medium","10"
"GLYt7_211_r",0,"-","0","0","Negative","-8"
"GLYtm",NA,"-","-1","-1","-","-2"
"GLYVESSEC_1",0,"-","0","0","Negative","-8"
"GMPtg",NA,"-","-1","-1","-","-2"
"GMPtn",NA,"-","-1","-1","-","-2"
"GNDer",3,"Present","2","2","High","20"
"GNMT",0,"-","0","0","Negative","-8"
"GP1CALPHAtg",NA,"-","-1","-1","-","-2"
"GPAM_hs_1",0,"-","0","0","Negative","-8"
"GQ1BALPHAte",NA,"-","-1","-1","-","-2"
"GQ1Btg",NA,"-","-1","-1","-","-2"
"GT1Ate",NA,"-","-1","-1","-","-2"
"GT1Atg",NA,"-","-1","-1","-","-2"
"DHAOX_c",NA,"-","-1","-1","-","-2"
"GTHOm",3,"Present","2","2","High","20"
"GTHPi",3,"Present","2","2","High","20"
"GTHPm",3,"Present","2","2","High","20"
"GTHS",2,"Present","2","2","High","15"
"GULLACter",NA,"-","-1","-1","-","-2"
"GULN3D",NA,"-","-1","-1","-","-2"
"GULNDer",NA,"-","-1","-1","-","-2"
"GULNter",NA,"-","-1","-1","-","-2"
"GUR1PP",NA,"-","-1","-1","-","-2"
"HCO3Em",1,"Present","1","1","Medium","10"
"H2O2syn",0,"-","0","0","Negative","-8"
"H2O2t",NA,"-","-1","-1","-","-2"
"H2O2tm",NA,"-","-1","-1","-","-2"
"H2Oter",NA,"-","-1","-1","-","-2"
"H2Otg",NA,"-","-1","-1","-","-2"
"H3MTer_U",0,"-","0","0","Negative","-8"
"H4ET3er",0,"-","0","0","Negative","-8"
"H4ETer",0,"-","0","0","Negative","-8"
"H6ET3er",0,"-","0","0","Negative","-8"
"HACD1x",1,"Present","1","1","Medium","10"
"HACD9m",3,"Present","2","2","High","20"
"HAS1",0,"-","0","0","Negative","-8"
"HAtly",NA,"-","-1","-1","-","-2"
"HBZOPT10m",0,"-","0","0","Negative","-8"
"HCO3_CLt",1,"Present","1","1","Medium","10"
"HCOUMARINte",NA,"-","-1","-1","-","-2"
"HDCAt",0,"-","0","0","Negative","-8"
"HDD2COAtx",NA,"-","-1","-1","-","-2"
"HESTRATRIOLte",NA,"-","-1","-1","-","-2"
"HESTRATRIOLtr",NA,"-","-1","-1","-","-2"
"HEX4",3,"Present","2","2","High","20"
"HEXCt",NA,"-","-1","-1","-","-2"
"HISDC",1,"Present","1","1","Medium","10"
"HISt4",1,"Present","1","1","Medium","10"
"HISTAVESSEC_1",1,"Present","1","1","Medium","10"
"HMGCOASm",0,"-","0","0","Negative","-8"
"HMGCOAtm",NA,"-","-1","-1","-","-2"
"HMGCOAtx",NA,"-","-1","-1","-","-2"
"HMGLm",1,"Present","1","1","Medium","10"
"HMGLx",1,"Present","1","1","Medium","10"
"HOMt4",0,"-","0","0","Negative","-8"
"HPACtr",NA,"-","-1","-1","-","-2"
"HPDCACRNCPT1",2,"Present","2","2","High","15"
"HPDCACRNCPT2",1,"Present","1","1","Medium","10"
"HPYRDCm",NA,"-","-1","-1","-","-2"
"HPYRR2x_1",3,"Present","2","2","High","20"
"HPYRtp",NA,"-","-1","-1","-","-2"
"HS2ly",1,"Present","1","1","Medium","10"
"HSAT2ly",NA,"-","-1","-1","-","-2"
"HSAT3ly",NA,"-","-1","-1","-","-2"
"HSD17B42x_1",1,"Present","1","1","Medium","10"
"HSD17B4x",1,"Present","1","1","Medium","10"
"HSD17B7r",0,"-","0","0","Negative","-8"
"HSD17B8r",0,"-","0","0","Negative","-8"
"HSD17B9r",0,"-","0","0","Negative","-8"
"HSD3A1r",0,"-","0","0","Negative","-8"
"HSD3B11",0,"-","0","0","Negative","-8"
"HSD3B12r",0,"-","0","0","Negative","-8"
"HSD3B13",0,"-","0","0","Negative","-8"
"HSD3B3r",0,"-","0","0","Negative","-8"
"HSD3B7P",2,"Present","2","2","High","15"
"HSPASEly",NA,"-","-1","-1","-","-2"
"HSPGt",NA,"-","-1","-1","-","-2"
"HTAXOLte",NA,"-","-1","-1","-","-2"
"Htx",NA,"-","-1","-1","-","-2"
"HXANtx",NA,"-","-1","-1","-","-2"
"HYPTROX_cho",NA,"-","-1","-1","-","-2"
"ICDHyr",0,"-","0","0","Negative","-8"
"ICDHyp",0,"-","0","0","Negative","-8"
"IDHPOXOX2b",0,"-","0","0","Negative","-8"
"IDHPOXOX3",0,"-","0","0","Negative","-8"
"IDHPOXOX4",0,"-","0","0","Negative","-8"
"IDHPOXOXb",0,"-","0","0","Negative","-8"
"IDOAASE3ly",0,"-","0","0","Negative","-8"
"IDOAASE4ly",0,"-","0","0","Negative","-8"
"IDOURtly",1,"Present","1","1","Medium","10"
"IDPtn",NA,"-","-1","-1","-","-2"
"ILEt4",0,"-","0","0","Negative","-8"
"ILEtmi",NA,"-","-1","-1","-","-2"
"ILETAm",2,"Present","2","2","High","15"
"INOSTO",1,"Present","1","1","Medium","10"
"INSt",0,"-","0","0","Negative","-8"
"INSTt2",1,"Present","1","1","Medium","10"
"INSTt4",0,"-","0","0","Negative","-8"
"IPDPtx",NA,"-","-1","-1","-","-2"
"ITCOALm",3,"Present","2","2","High","20"
"ITPtn",NA,"-","-1","-1","-","-2"
"KAS8",0,"-","0","0","Negative","-8"
"KCC2t",2,"Present","2","2","High","15"
"KCCt",2,"Present","2","2","High","15"
"KHK",0,"-","0","0","Negative","-8"
"KHK2",0,"-","0","0","Negative","-8"
"KSII_CORE2tly",NA,"-","-1","-1","-","-2"
"KSII_CORE4t",NA,"-","-1","-1","-","-2"
"KYN3OX",0,"-","0","0","Negative","-8"
"KYNATESYN",NA,"-","-1","-1","-","-2"
"LACZe",1,"Present","1","1","Medium","10"
"LALDO",3,"Present","2","2","High","20"
"LAPCOAl",2,"Present","2","2","High","15"
"LCADi_D",3,"Present","2","2","High","20"
"LCTStg",NA,"-","-1","-1","-","-2"
"LCYSTAT",3,"Present","2","2","High","20"
"LCYSTCBOXL",0,"-","0","0","Negative","-8"
"LEUKTRA4tr",NA,"-","-1","-1","-","-2"
"LEUKTRB4t",0,"-","0","0","Negative","-8"
"LEUKTRB4tr",NA,"-","-1","-1","-","-2"
"LEUKTRC4t",0,"-","0","0","Negative","-8"
"LEUKTRD4t",NA,"-","-1","-1","-","-2"
"LEUKTRE4t",0,"-","0","0","Negative","-8"
"LEUKTRF4t",0,"-","0","0","Negative","-8"
"LEUTAm",2,"Present","2","2","High","15"
"TTCCOAtx",NA,"-","-1","-1","-","-2"
"LIMNENte",NA,"-","-1","-1","-","-2"
"LINKDEG1ly",NA,"-","-1","-1","-","-2"
"LINKDEG2ly",NA,"-","-1","-1","-","-2"
"LINKDEG3ly",NA,"-","-1","-1","-","-2"
"LIPOti_1",1,"Present","1","1","Medium","10"
"L_LACtcm",1,"Present","1","1","Medium","10"
"LNLCCPT1",2,"Present","2","2","High","15"
"LNLCCPT2",1,"Present","1","1","Medium","10"
"LNLCCRNt",2,"Present","2","2","High","15"
"LNLCt",0,"-","0","0","Negative","-8"
"LNLNCAt",0,"-","0","0","Negative","-8"
"LNLNCGCPT2",1,"Present","1","1","Medium","10"
"LNLNCGCRNt",2,"Present","2","2","High","15"
"LNLNCGt",0,"-","0","0","Negative","-8"
"LPASE",1,"Present","1","1","Medium","10"
"LPS2",1,"Present","1","1","Medium","10"
"LPS3e",0,"-","0","0","Negative","-8"
"LPS4e",1,"Present","1","1","Medium","10"
"LRAT1",NA,"-","-1","-1","-","-2"
"LRAT2",NA,"-","-1","-1","-","-2"
"LSTO1r",0,"-","0","0","Negative","-8"
"LTC4CP",NA,"-","-1","-1","-","-2"
"LTC4Sr",3,"Present","2","2","High","20"
"LTDCL",0,"-","0","0","Negative","-8"
"LYSt4",0,"-","0","0","Negative","-8"
"LYStm",1,"Present","1","1","Medium","10"
"LYStn",NA,"-","-1","-1","-","-2"
"M4BTAer",1,"Present","1","1","Medium","10"
"M4CET3er",0,"-","0","0","Negative","-8"
"MACACI",1,"Present","1","1","Medium","10"
"MALTe",0,"-","0","0","Negative","-8"
"MALTly",1,"Present","1","1","Medium","10"
"MALtm",1,"Present","1","1","Medium","10"
"MALTt1r",2,"Present","2","2","High","15"
"MANt1r",2,"Present","2","2","High","15"
"MANtly",NA,"-","-1","-1","-","-2"
"MCDp",1,"Present","1","1","Medium","10"
"MCLACCYSR",NA,"-","-1","-1","-","-2"
"MCLORi",3,"Present","2","2","High","20"
"MCPST",0,"-","0","0","Negative","-8"
"MDRPD",NA,"-","-1","-1","-","-2"
"ME1m",3,"Present","2","2","High","20"
"ME2m",3,"Present","2","2","High","20"
"MECOALm",3,"Present","2","2","High","20"
"MECOAS1m",3,"Present","2","2","High","20"
"MELATN23DOX",0,"-","0","0","Negative","-8"
"MELATNOX",0,"-","0","0","Negative","-8"
"MEOHt2",NA,"-","-1","-1","-","-2"
"MESCOALm",NA,"-","-1","-1","-","-2"
"METAT",3,"Present","2","2","High","20"
"METS",2,"Present","2","2","High","15"
"METtec",2,"Present","2","2","High","15"
"MGACONm",NA,"-","-1","-1","-","-2"
"MGSA2",NA,"-","-1","-1","-","-2"
"MHISOR",0,"-","0","0","Negative","-8"
"MI1345PP",3,"Present","2","2","High","20"
"MI134P4P",NA,"-","-1","-1","-","-2"
"MI134PP",1,"Present","1","1","Medium","10"
"MI145PK",1,"Present","1","1","Medium","10"
"MI145PP",3,"Present","2","2","High","20"
"MI14PP",1,"Present","1","1","Medium","10"
"MI1P_Dtn",NA,"-","-1","-1","-","-2"
"MMCDm",1,"Present","1","1","Medium","10"
"MMEm",1,"Present","1","1","Medium","10"
"MMMm",2,"Present","2","2","High","15"
"MMSAD1m",2,"Present","2","2","High","15"
"MMTSADm",NA,"-","-1","-1","-","-2"
"MOGAT",0,"-","0","0","Negative","-8"
"MTHFCm",2,"Present","2","2","High","15"
"MTHFD2m",2,"Present","2","2","High","15"
"N3Tg",1,"Present","1","1","Medium","10"
"NABTNO",3,"Present","2","2","High","20"
"NACASPAH",2,"Present","2","2","High","15"
"NACHEX1ly",2,"Present","2","2","High","15"
"NACHEX25ly",2,"Present","2","2","High","15"
"NACHEX26ly",2,"Present","2","2","High","15"
"NACHEX27ly",2,"Present","2","2","High","15"
"NACHEX3ly",1,"Present","1","1","Medium","10"
"NACHEX5ly",1,"Present","1","1","Medium","10"
"NACHEX6ly",2,"Present","2","2","High","15"
"NACHEX7ly",2,"Present","2","2","High","15"
"NACHEX8ly",2,"Present","2","2","High","15"
"NACHEX9ly",2,"Present","2","2","High","15"
"NACHEXA20ly",1,"Present","1","1","Medium","10"
"NACHEXA21ly",1,"Present","1","1","Medium","10"
"NACHEXA2ly",1,"Present","1","1","Medium","10"
"NACHEXA3ly",1,"Present","1","1","Medium","10"
"NACHEXA4ly",1,"Present","1","1","Medium","10"
"NACHEXA5ly",1,"Present","1","1","Medium","10"
"NACHEXA7ly",1,"Present","1","1","Medium","10"
"NACt",NA,"-","-1","-1","-","-2"
"NADHtru",NA,"-","-1","-1","-","-2"
"NADNe",2,"Present","2","2","High","15"
"NADPHtru",NA,"-","-1","-1","-","-2"
"NADPtru",NA,"-","-1","-1","-","-2"
"NADPtxu",NA,"-","-1","-1","-","-2"
"NADtn",NA,"-","-1","-1","-","-2"
"NADtru",NA,"-","-1","-1","-","-2"
"NAGAlby",NA,"-","-1","-1","-","-2"
"NAIt",0,"-","0","0","Negative","-8"
"NBAHH_ir",3,"Present","2","2","High","20"
"NCCt",0,"-","0","0","Negative","-8"
"NDP7g",1,"Present","1","1","Medium","10"
"NDP8",2,"Present","2","2","High","15"
"NDP8ex",1,"Present","1","1","Medium","10"
"PI3P4Kn",NA,"-","-1","-1","-","-2"
"NDPK3m",2,"Present","2","2","High","15"
"NDPK4m",2,"Present","2","2","High","15"
"NDPK4n",1,"Present","1","1","Medium","10"
"NDPK6m",2,"Present","2","2","High","15"
