"","original","FastCore","GIMME","IMAT","CORDA","tINIT"
"EX_gp1calpha_hs_e",NA,"-","-1","-1","-","-2"
"EX_gq1balpha_hs_e",NA,"-","-1","-1","-","-2"
"EX_gsn_e",NA,"-","-1","-1","-","-2"
"EX_gt1a_hs_e",NA,"-","-1","-1","-","-2"
"EX_gthox_e",NA,"-","-1","-1","-","-2"
"EX_ha_e",NA,"-","-1","-1","-","-2"
"EX_ha_pre1_e",NA,"-","-1","-1","-","-2"
"EX_hcoumarin_e",NA,"-","-1","-1","-","-2"
"EX_hdcea_e",NA,"-","-1","-1","-","-2"
"EX_hexc_e",NA,"-","-1","-1","-","-2"
"EX_hom__L_e",NA,"-","-1","-1","-","-2"
"EX_hspg_e",NA,"-","-1","-1","-","-2"
"EX_htaxol_e",NA,"-","-1","-1","-","-2"
"EX_i_e",NA,"-","-1","-1","-","-2"
"EX_imp_e",NA,"-","-1","-1","-","-2"
"EX_ksi_e",NA,"-","-1","-1","-","-2"
"EX_ksii_core4_e",NA,"-","-1","-1","-","-2"
"EX_lac__D_e",NA,"-","-1","-1","-","-2"
"EX_cysi__L_e",NA,"-","-1","-1","-","-2"
"EX_leuktrB4_e",NA,"-","-1","-1","-","-2"
"EX_leuktrC4_e",NA,"-","-1","-1","-","-2"
"EX_leuktrD4_e",NA,"-","-1","-1","-","-2"
"EX_leuktrE4_e",NA,"-","-1","-1","-","-2"
"EX_limnen_e",NA,"-","-1","-1","-","-2"
"EX_lipoate_e",NA,"-","-1","-1","-","-2"
"EX_lnlc_e",NA,"-","-1","-1","-","-2"
"EX_lnlnca_e",NA,"-","-1","-1","-","-2"
"EX_lpchol_hs_e",NA,"-","-1","-1","-","-2"
"EX_meoh_e",NA,"-","-1","-1","-","-2"
"EX_mercplaccys_e",NA,"-","-1","-1","-","-2"
"EX_mthgxl_e",NA,"-","-1","-1","-","-2"
"EX_nad_e",NA,"-","-1","-1","-","-2"
"EX_nadp_e",NA,"-","-1","-1","-","-2"
"EX_nifedipine_e",NA,"-","-1","-1","-","-2"
"EX_npthl_e",NA,"-","-1","-1","-","-2"
"EX_nrpphr_e",NA,"-","-1","-1","-","-2"
"EX_oagd3_hs_e",NA,"-","-1","-1","-","-2"
"EX_oagt3_hs_e",NA,"-","-1","-1","-","-2"
"EX_ocdca_e",NA,"-","-1","-1","-","-2"
"EX_ocdcea_e",NA,"-","-1","-1","-","-2"
"EX_octa_e",NA,"-","-1","-1","-","-2"
"EX_onpthl_e",NA,"-","-1","-1","-","-2"
"EX_oxa_e",NA,"-","-1","-1","-","-2"
"EX_paf_hs_e",NA,"-","-1","-1","-","-2"
"EX_pchol_hs_e",NA,"-","-1","-1","-","-2"
"EX_perillyl_e",NA,"-","-1","-1","-","-2"
"EX_pheacgln_e",NA,"-","-1","-1","-","-2"
"EX_phllqne_e",NA,"-","-1","-1","-","-2"
"EX_phyt_e",NA,"-","-1","-1","-","-2"
"EX_prostgd2_e",NA,"-","-1","-1","-","-2"
"EX_prostge2_e",NA,"-","-1","-1","-","-2"
"EX_prostgf2_e",NA,"-","-1","-1","-","-2"
"EX_ps_hs_e",NA,"-","-1","-1","-","-2"
"EX_retfa_e",NA,"-","-1","-1","-","-2"
"EX_retinol_e",NA,"-","-1","-1","-","-2"
"EX_Rtotal2_e",NA,"-","-1","-1","-","-2"
"EX_Rtotal3_e",NA,"-","-1","-1","-","-2"
"EX_s2l2n2m2masn_e",NA,"-","-1","-1","-","-2"
"EX_sarcs_e",NA,"-","-1","-1","-","-2"
"EX_spc_hs_e",NA,"-","-1","-1","-","-2"
"EX_sph1p_e",NA,"-","-1","-1","-","-2"
"EX_strdnc_e",NA,"-","-1","-1","-","-2"
"EX_tag_hs_e",NA,"-","-1","-1","-","-2"
"EX_taxol_e",NA,"-","-1","-1","-","-2"
"EX_tchola_e",NA,"-","-1","-1","-","-2"
"EX_tcynt_e",NA,"-","-1","-1","-","-2"
"EX_tdchola_e",NA,"-","-1","-1","-","-2"
"EX_tetpent3_e",NA,"-","-1","-1","-","-2"
"EX_tetpent6_e",NA,"-","-1","-1","-","-2"
"EX_thmmp_e",NA,"-","-1","-1","-","-2"
"EX_thym_e",NA,"-","-1","-1","-","-2"
"EX_triodthy_e",NA,"-","-1","-1","-","-2"
"EX_triodthysuf_e",NA,"-","-1","-1","-","-2"
"EX_tststeroneglc_e",NA,"-","-1","-1","-","-2"
"EX_tststerones_e",NA,"-","-1","-1","-","-2"
"EX_ttdca_e",NA,"-","-1","-1","-","-2"
"EX_tymsf_e",NA,"-","-1","-1","-","-2"
"EX_Tyr_ggn_e",NA,"-","-1","-1","-","-2"
"EX_udp_e",NA,"-","-1","-1","-","-2"
"EX_vitd3_e",NA,"-","-1","-1","-","-2"
"EX_whddca_e",NA,"-","-1","-1","-","-2"
"EX_whhdca_e",NA,"-","-1","-1","-","-2"
"EX_whttdca_e",NA,"-","-1","-1","-","-2"
"EX_xoltri25_e",NA,"-","-1","-1","-","-2"
"EX_xoltri27_e",NA,"-","-1","-1","-","-2"
"F1Atg",NA,"-","-1","-1","-","-2"
"FACOAL140",0,"-","0","0","Negative","-8"
"FACOAL160",1,"Present","1","1","Medium","10"
"FACOAL170",0,"-","0","0","Negative","-8"
"FACOAL181",0,"-","0","0","Negative","-8"
"FACOAL1821",0,"-","0","0","Negative","-8"
"FACOAL1822",0,"-","0","0","Negative","-8"
"FACOAL1831",1,"Present","1","1","Medium","10"
"FACOAL184",0,"-","0","0","Negative","-8"
"FACOAL203",0,"-","0","0","Negative","-8"
"FACOAL204",0,"-","0","0","Negative","-8"
"FACOAL2042",0,"-","0","0","Negative","-8"
"FACOAL205",0,"-","0","0","Negative","-8"
"FACOAL2251",0,"-","0","0","Negative","-8"
"FACOAL2252",0,"-","0","0","Negative","-8"
"FACOAL240_1",0,"-","0","0","Negative","-8"
"FACOAL241",0,"-","0","0","Negative","-8"
"FACOAL245_1",0,"-","0","0","Negative","-8"
"FACOAL40im",0,"-","0","0","Negative","-8"
"FACOAL80",0,"-","0","0","Negative","-8"
"FADH2tru",NA,"-","-1","-1","-","-2"
"FADH2tx",NA,"-","-1","-1","-","-2"
"FADtru",NA,"-","-1","-1","-","-2"
"FADtx",NA,"-","-1","-1","-","-2"
"FAEL184",1,"Present","1","1","Medium","10"
"FAEL204",1,"Present","1","1","Medium","10"
"FAEL205",1,"Present","1","1","Medium","10"
"FAH1",0,"-","0","0","Negative","-8"
"FAH2",0,"-","0","0","Negative","-8"
"FALDH",2,"Present","2","2","High","15"
"FALDtly",NA,"-","-1","-1","-","-2"
"FALDtm",NA,"-","-1","-1","-","-2"
"FAOXC11",2,"Present","2","2","High","15"
"FAOXC16080m",2,"Present","2","2","High","15"
"FAOXC16080x",0,"-","0","0","Negative","-8"
"FAOXC180x",0,"-","0","0","Negative","-8"
"FAOXC1811601m",2,"Present","2","2","High","15"
"FAOXC1811603m",2,"Present","2","2","High","15"
"FAOXC182806m",2,"Present","2","2","High","15"
"FAOXC18280m",2,"Present","2","2","High","15"
"FAOXC183806m",2,"Present","2","2","High","15"
"FAOXC18480m",2,"Present","2","2","High","15"
"FAOXC200180x",0,"-","0","0","Negative","-8"
"FAOXC2031836m",2,"Present","2","2","High","15"
"FAOXC204",2,"Present","2","2","High","15"
"FAOXC2051843m",2,"Present","2","2","High","15"
"FAOXC2051843x",0,"-","0","0","Negative","-8"
"FAOXC2251836m",2,"Present","2","2","High","15"
"FAOXC2252053m",2,"Present","2","2","High","15"
"FAOXC2252053x",0,"-","0","0","Negative","-8"
"GCHOLAte",NA,"-","-1","-1","-","-2"
"FAOXC226205m",2,"Present","2","2","High","15"
"FAOXC2442246x",0,"-","0","0","Negative","-8"
"FAOXC2452253x",0,"-","0","0","Negative","-8"
"FAOXC2452256x",0,"-","0","0","Negative","-8"
"FAOXC246226x",0,"-","0","0","Negative","-8"
"FAOXC260240x_1",0,"-","0","0","Negative","-8"
"FAS160COA",0,"-","0","0","Negative","-8"
"FATP1t",0,"-","0","0","Negative","-8"
"FATP2t",0,"-","0","0","Negative","-8"
"FATP3t",0,"-","0","0","Negative","-8"
"FATP7t",0,"-","0","0","Negative","-8"
"FATP8t",0,"-","0","0","Negative","-8"
"FBA5",0,"-","0","0","Negative","-8"
"FDH",0,"-","0","0","Negative","-8"
"FE2t",NA,"-","-1","-1","-","-2"
"FE3R2e_1",0,"-","0","0","Negative","-8"
"FKYNH",0,"-","0","0","Negative","-8"
"FORMCOAtx",NA,"-","-1","-1","-","-2"
"FORtm",NA,"-","-1","-1","-","-2"
"FORtr",NA,"-","-1","-1","-","-2"
"FPGS2",0,"-","0","0","Negative","-8"
"FPGS2m",0,"-","0","0","Negative","-8"
"FPGS3",0,"-","0","0","Negative","-8"
"FPGS4_1",0,"-","0","0","Negative","-8"
"FPGS4m_1",0,"-","0","0","Negative","-8"
"FPGS5",0,"-","0","0","Negative","-8"
"FPGS5m",0,"-","0","0","Negative","-8"
"FPGS6m",0,"-","0","0","Negative","-8"
"FPGS7m_1",0,"-","0","0","Negative","-8"
"FPGS8m",0,"-","0","0","Negative","-8"
"FPGS9",0,"-","0","0","Negative","-8"
"FPGSm_1",0,"-","0","0","Negative","-8"
"FRDPtc",NA,"-","-1","-1","-","-2"
"FRDPtr",NA,"-","-1","-1","-","-2"
"FRUt1r",1,"Present","1","1","Medium","10"
"FTHFDH",0,"-","0","0","Negative","-8"
"FTHFLmi",0,"-","0","0","Negative","-8"
"FUC14GALACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUC14GALACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"FUCACGALFUCGALACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUCACNGAL14ACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUCACNGAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"FUCACNGALACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUCASEe",0,"-","0","0","Negative","-8"
"FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"FUCGALFUCGALACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"FUCGALGBSIDEte",NA,"-","-1","-1","-","-2"
"FUCGALGBSIDEtg",NA,"-","-1","-1","-","-2"
"FUMAC",1,"Present","1","1","Medium","10"
"FUMSO4tm",0,"-","0","0","Negative","-8"
"FUMtm",0,"-","0","0","Negative","-8"
"FUT15g",0,"-","0","0","Negative","-8"
"FUT16g",0,"-","0","0","Negative","-8"
"FUT32g",0,"-","0","0","Negative","-8"
"FUT911g",0,"-","0","0","Negative","-8"
"FUT91g",0,"-","0","0","Negative","-8"
"FUT94g",0,"-","0","0","Negative","-8"
"FUT96g",0,"-","0","0","Negative","-8"
"FUT97g",0,"-","0","0","Negative","-8"
"FUT99g",0,"-","0","0","Negative","-8"
"G14T20g",1,"Present","1","1","Medium","10"
"G14T21g",1,"Present","1","1","Medium","10"
"G14T2g",1,"Present","1","1","Medium","10"
"G14T5g",1,"Present","1","1","Medium","10"
"G5SDym",2,"Present","2","2","High","15"
"G6PDH1er",0,"-","0","0","Negative","-8"
"G6PDH2er",1,"Present","1","1","Medium","10"
"G6PPer",0,"-","0","0","Negative","-8"
"GABAVESSEC_1",0,"-","0","0","Negative","-8"
"GACMTRc",0,"-","0","0","Negative","-8"
"GACPAILter",NA,"-","-1","-1","-","-2"
"GALACGLCGALGBSIDEte",NA,"-","-1","-1","-","-2"
"GALACGLCGALGBSIDEtg",NA,"-","-1","-1","-","-2"
"GALASE16ly",1,"Present","1","1","Medium","10"
"GALASE17ly",1,"Present","1","1","Medium","10"
"GALASE19ly",1,"Present","1","1","Medium","10"
"GALASE1ly",1,"Present","1","1","Medium","10"
"GALASE20ly",1,"Present","1","1","Medium","10"
"GALFUC12GAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte",NA,"-","-1","-1","-","-2"
"GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg",NA,"-","-1","-1","-","-2"
"GALGALGALTHCRMtg",NA,"-","-1","-1","-","-2"
"GALGT2",0,"-","0","0","Negative","-8"
"GALGT3",0,"-","0","0","Negative","-8"
"GALNACT1g",2,"Present","2","2","High","15"
"GALNACT2g",2,"Present","2","2","High","15"
"GALNACT3g",2,"Present","2","2","High","15"
"GALNACT4g",2,"Present","2","2","High","15"
"GALNACT5g",2,"Present","2","2","High","15"
"GALSIDEtg",NA,"-","-1","-1","-","-2"
"GALSIDEtl",NA,"-","-1","-1","-","-2"
"GALt1r",1,"Present","1","1","Medium","10"
"GALT2g",0,"-","0","0","Negative","-8"
"GALtly",NA,"-","-1","-1","-","-2"
"GAO1g",0,"-","0","0","Negative","-8"
"GARFT",2,"Present","2","2","High","15"
"GBA",0,"-","0","0","Negative","-8"
"GBGT1",0,"-","0","0","Negative","-8"
"GBSIDEte",NA,"-","-1","-1","-","-2"
"GBSIDEtl",NA,"-","-1","-1","-","-2"
"GCCam",0,"-","0","0","Negative","-8"
"GCHOLAt2",0,"-","0","0","Negative","-8"
"GD1B2te",NA,"-","-1","-1","-","-2"
"GD1Cte",NA,"-","-1","-1","-","-2"
"GDPFUCtg",0,"-","0","0","Negative","-8"
"GFUCS",3,"Present","2","2","High","20"
"GGH_10FTHF7GLUl",0,"-","0","0","Negative","-8"
"GGH_5THFl",0,"-","0","0","Negative","-8"
"GGH_6DHFl",0,"-","0","0","Negative","-8"
"GGH_7THFe",0,"-","0","0","Negative","-8"
"GGLUCT",2,"Present","2","2","High","15"
"GHMT2rm",3,"Present","2","2","High","20"
"GLAl",0,"-","0","0","Negative","-8"
"GLB1",1,"Present","1","1","Medium","10"
"GLCAASE4ly",2,"Present","2","2","High","15"
"GLCAASE6ly",2,"Present","2","2","High","15"
"GLCAASE7ly",2,"Present","2","2","High","15"
"GLCAASE8ly",2,"Present","2","2","High","15"
"GLCAASE9ly",2,"Present","2","2","High","15"
"GLCAT4g",1,"Present","1","1","Medium","10"
"GLCAT5g",1,"Present","1","1","Medium","10"
"GLCAT6g",0,"-","0","0","Negative","-8"
"GLCAT7g",0,"-","0","0","Negative","-8"
"GLCAT8g",0,"-","0","0","Negative","-8"
"GLCNACASE5ly",0,"-","0","0","Negative","-8"
"GLCNACDASg",0,"-","0","0","Negative","-8"
"GLCNACT2g",0,"-","0","0","Negative","-8"
"GLCNACT5g",0,"-","0","0","Negative","-8"
"GLCter",NA,"-","-1","-1","-","-2"
"GLCtly",NA,"-","-1","-1","-","-2"
"GLGNS1",0,"-","0","0","Negative","-8"
"GLNALANaEx",0,"-","0","0","Negative","-8"
"GLNASNNaEx",0,"-","0","0","Negative","-8"
"GLNCYSNaEx",0,"-","0","0","Negative","-8"
"GLNtm",NA,"-","-1","-1","-","-2"
"GLPASE1",3,"Present","2","2","High","20"
"GLPASE2",3,"Present","2","2","High","20"
"GLRASE",NA,"-","-1","-1","-","-2"
"GLUt6",1,"Present","1","1","Medium","10"
"GLXO2p",0,"-","0","0","Negative","-8"
"GLXtp",NA,"-","-1","-1","-","-2"
"GLYAMDTRc",0,"-","0","0","Negative","-8"
"GLYBt4_2_r",1,"Present","1","1","Medium","10"
"GLYCK2",NA,"-","-1","-1","-","-2"
"GLYCLTDym",NA,"-","-1","-1","-","-2"
"GLYCLTtp",NA,"-","-1","-1","-","-2"
"GLYC_St",NA,"-","-1","-1","-","-2"
"GLYOp",NA,"-","-1","-1","-","-2"
"GLYt4",2,"Present","2","2","High","15"
"GLYt7_211_r",0,"-","0","0","Negative","-8"
"GLYtm",NA,"-","-1","-1","-","-2"
"GLYVESSEC_1",0,"-","0","0","Negative","-8"
"GMPtg",NA,"-","-1","-1","-","-2"
"GMPtn",NA,"-","-1","-1","-","-2"
"GNDer",2,"Present","2","2","High","15"
"GNMT",0,"-","0","0","Negative","-8"
"GP1CALPHAtg",NA,"-","-1","-1","-","-2"
"GPAM_hs_1",0,"-","0","0","Negative","-8"
"GQ1BALPHAte",NA,"-","-1","-1","-","-2"
"GQ1Btg",NA,"-","-1","-1","-","-2"
"GT1Ate",NA,"-","-1","-1","-","-2"
"GT1Atg",NA,"-","-1","-1","-","-2"
"DHAOX_c",NA,"-","-1","-1","-","-2"
"GTHOm",3,"Present","2","2","High","20"
"GTHPi",3,"Present","2","2","High","20"
"GTHPm",3,"Present","2","2","High","20"
"GTHS",2,"Present","2","2","High","15"
"GULLACter",NA,"-","-1","-1","-","-2"
"GULN3D",NA,"-","-1","-1","-","-2"
"GULNDer",NA,"-","-1","-1","-","-2"
"GULNter",NA,"-","-1","-1","-","-2"
"GUR1PP",NA,"-","-1","-1","-","-2"
"HCO3Em",0,"-","0","0","Negative","-8"
"H2O2syn",0,"-","0","0","Negative","-8"
"H2O2t",NA,"-","-1","-1","-","-2"
"H2O2tm",NA,"-","-1","-1","-","-2"
"H2Oter",NA,"-","-1","-1","-","-2"
"H2Otg",NA,"-","-1","-1","-","-2"
"H3MTer_U",0,"-","0","0","Negative","-8"
"H4ET3er",0,"-","0","0","Negative","-8"
"H4ETer",0,"-","0","0","Negative","-8"
"H6ET3er",0,"-","0","0","Negative","-8"
"HACD1x",1,"Present","1","1","Medium","10"
"HACD9m",3,"Present","2","2","High","20"
"HAS1",0,"-","0","0","Negative","-8"
"HAtly",NA,"-","-1","-1","-","-2"
"HBZOPT10m",0,"-","0","0","Negative","-8"
"HCO3_CLt",1,"Present","1","1","Medium","10"
"HCOUMARINte",NA,"-","-1","-1","-","-2"
"HDCAt",0,"-","0","0","Negative","-8"
"HDD2COAtx",NA,"-","-1","-1","-","-2"
"HESTRATRIOLte",NA,"-","-1","-1","-","-2"
"HESTRATRIOLtr",NA,"-","-1","-1","-","-2"
"HEX4",3,"Present","2","2","High","20"
"HEXCt",NA,"-","-1","-1","-","-2"
"HISDC",1,"Present","1","1","Medium","10"
"HISt4",2,"Present","2","2","High","15"
"HISTAVESSEC_1",1,"Present","1","1","Medium","10"
"HMGCOASm",0,"-","0","0","Negative","-8"
"HMGCOAtm",NA,"-","-1","-1","-","-2"
"HMGCOAtx",NA,"-","-1","-1","-","-2"
"HMGLm",2,"Present","2","2","High","15"
"HMGLx",2,"Present","2","2","High","15"
"HOMt4",0,"-","0","0","Negative","-8"
"HPACtr",NA,"-","-1","-1","-","-2"
"HPDCACRNCPT1",1,"Present","1","1","Medium","10"
"HPDCACRNCPT2",0,"-","0","0","Negative","-8"
"HPYRDCm",NA,"-","-1","-1","-","-2"
"HPYRR2x_1",3,"Present","2","2","High","20"
"HPYRtp",NA,"-","-1","-1","-","-2"
"HS2ly",0,"-","0","0","Negative","-8"
"HSAT2ly",NA,"-","-1","-1","-","-2"
"HSAT3ly",NA,"-","-1","-1","-","-2"
"HSD17B42x_1",1,"Present","1","1","Medium","10"
"HSD17B4x",1,"Present","1","1","Medium","10"
"HSD17B7r",1,"Present","1","1","Medium","10"
"HSD17B8r",0,"-","0","0","Negative","-8"
"HSD17B9r",1,"Present","1","1","Medium","10"
"HSD3A1r",0,"-","0","0","Negative","-8"
"HSD3B11",0,"-","0","0","Negative","-8"
"HSD3B12r",0,"-","0","0","Negative","-8"
"HSD3B13",0,"-","0","0","Negative","-8"
"HSD3B3r",0,"-","0","0","Negative","-8"
"HSD3B7P",0,"-","0","0","Negative","-8"
"HSPASEly",NA,"-","-1","-1","-","-2"
"HSPGt",NA,"-","-1","-1","-","-2"
"HTAXOLte",NA,"-","-1","-1","-","-2"
"Htx",NA,"-","-1","-1","-","-2"
"HXANtx",NA,"-","-1","-1","-","-2"
"HYPTROX_cho",NA,"-","-1","-1","-","-2"
"ICDHyr",1,"Present","1","1","Medium","10"
"ICDHyp",1,"Present","1","1","Medium","10"
"IDHPOXOX2b",0,"-","0","0","Negative","-8"
"IDHPOXOX3",0,"-","0","0","Negative","-8"
"IDHPOXOX4",0,"-","0","0","Negative","-8"
"IDHPOXOXb",0,"-","0","0","Negative","-8"
"IDOAASE3ly",0,"-","0","0","Negative","-8"
"IDOAASE4ly",0,"-","0","0","Negative","-8"
"IDOURtly",0,"-","0","0","Negative","-8"
"IDPtn",NA,"-","-1","-1","-","-2"
"ILEt4",0,"-","0","0","Negative","-8"
"ILEtmi",NA,"-","-1","-1","-","-2"
"ILETAm",1,"Present","1","1","Medium","10"
"INOSTO",0,"-","0","0","Negative","-8"
"INSt",0,"-","0","0","Negative","-8"
"INSTt2",1,"Present","1","1","Medium","10"
"INSTt4",1,"Present","1","1","Medium","10"
"IPDPtx",NA,"-","-1","-1","-","-2"
"ITCOALm",2,"Present","2","2","High","15"
"ITPtn",NA,"-","-1","-1","-","-2"
"KAS8",0,"-","0","0","Negative","-8"
"KCC2t",0,"-","0","0","Negative","-8"
"KCCt",0,"-","0","0","Negative","-8"
"KHK",0,"-","0","0","Negative","-8"
"KHK2",0,"-","0","0","Negative","-8"
"KSII_CORE2tly",NA,"-","-1","-1","-","-2"
"KSII_CORE4t",NA,"-","-1","-1","-","-2"
"KYN3OX",0,"-","0","0","Negative","-8"
"KYNATESYN",NA,"-","-1","-1","-","-2"
"LACZe",1,"Present","1","1","Medium","10"
"LALDO",2,"Present","2","2","High","15"
"LAPCOAl",0,"-","0","0","Negative","-8"
"LCADi_D",3,"Present","2","2","High","20"
"LCTStg",NA,"-","-1","-1","-","-2"
"LCYSTAT",3,"Present","2","2","High","20"
"LCYSTCBOXL",0,"-","0","0","Negative","-8"
"LEUKTRA4tr",NA,"-","-1","-1","-","-2"
"LEUKTRB4t",0,"-","0","0","Negative","-8"
"LEUKTRB4tr",NA,"-","-1","-1","-","-2"
"LEUKTRC4t",0,"-","0","0","Negative","-8"
"LEUKTRD4t",NA,"-","-1","-1","-","-2"
"LEUKTRE4t",0,"-","0","0","Negative","-8"
"LEUKTRF4t",0,"-","0","0","Negative","-8"
"LEUTAm",1,"Present","1","1","Medium","10"
"TTCCOAtx",NA,"-","-1","-1","-","-2"
"LIMNENte",NA,"-","-1","-1","-","-2"
"LINKDEG1ly",NA,"-","-1","-1","-","-2"
"LINKDEG2ly",NA,"-","-1","-1","-","-2"
"LINKDEG3ly",NA,"-","-1","-1","-","-2"
"LIPOti_1",0,"-","0","0","Negative","-8"
"L_LACtcm",1,"Present","1","1","Medium","10"
"LNLCCPT1",1,"Present","1","1","Medium","10"
"LNLCCPT2",0,"-","0","0","Negative","-8"
"LNLCCRNt",2,"Present","2","2","High","15"
"LNLCt",0,"-","0","0","Negative","-8"
"LNLNCAt",0,"-","0","0","Negative","-8"
"LNLNCGCPT2",0,"-","0","0","Negative","-8"
"LNLNCGCRNt",2,"Present","2","2","High","15"
"LNLNCGt",0,"-","0","0","Negative","-8"
"LPASE",0,"-","0","0","Negative","-8"
"LPS2",0,"-","0","0","Negative","-8"
"LPS3e",0,"-","0","0","Negative","-8"
"LPS4e",0,"-","0","0","Negative","-8"
"LRAT1",NA,"-","-1","-1","-","-2"
"LRAT2",NA,"-","-1","-1","-","-2"
"LSTO1r",0,"-","0","0","Negative","-8"
"LTC4CP",NA,"-","-1","-1","-","-2"
"LTC4Sr",2,"Present","2","2","High","15"
"LTDCL",0,"-","0","0","Negative","-8"
"LYSt4",0,"-","0","0","Negative","-8"
"LYStm",0,"-","0","0","Negative","-8"
"LYStn",NA,"-","-1","-1","-","-2"
"M4BTAer",0,"-","0","0","Negative","-8"
"M4CET3er",0,"-","0","0","Negative","-8"
"MACACI",0,"-","0","0","Negative","-8"
"MALTe",0,"-","0","0","Negative","-8"
"MALTly",0,"-","0","0","Negative","-8"
"MALtm",0,"-","0","0","Negative","-8"
"MALTt1r",1,"Present","1","1","Medium","10"
"MANt1r",1,"Present","1","1","Medium","10"
"MANtly",NA,"-","-1","-1","-","-2"
"MCDp",0,"-","0","0","Negative","-8"
"MCLACCYSR",NA,"-","-1","-1","-","-2"
"MCLORi",3,"Present","2","2","High","20"
"MCPST",0,"-","0","0","Negative","-8"
"MDRPD",NA,"-","-1","-1","-","-2"
"ME1m",2,"Present","2","2","High","15"
"ME2m",2,"Present","2","2","High","15"
"MECOALm",2,"Present","2","2","High","15"
"MECOAS1m",2,"Present","2","2","High","15"
"MELATN23DOX",0,"-","0","0","Negative","-8"
"MELATNOX",0,"-","0","0","Negative","-8"
"MEOHt2",NA,"-","-1","-1","-","-2"
"MESCOALm",NA,"-","-1","-1","-","-2"
"METAT",3,"Present","2","2","High","20"
"METS",1,"Present","1","1","Medium","10"
"METtec",0,"-","0","0","Negative","-8"
"MGACONm",NA,"-","-1","-1","-","-2"
"MGSA2",NA,"-","-1","-1","-","-2"
"MHISOR",0,"-","0","0","Negative","-8"
"MI1345PP",2,"Present","2","2","High","15"
"MI134P4P",NA,"-","-1","-1","-","-2"
"MI134PP",1,"Present","1","1","Medium","10"
"MI145PK",1,"Present","1","1","Medium","10"
"MI145PP",2,"Present","2","2","High","15"
"MI14PP",1,"Present","1","1","Medium","10"
"MI1P_Dtn",NA,"-","-1","-1","-","-2"
"MMCDm",0,"-","0","0","Negative","-8"
"MMEm",0,"-","0","0","Negative","-8"
"MMMm",1,"Present","1","1","Medium","10"
"MMSAD1m",1,"Present","1","1","Medium","10"
"MMTSADm",NA,"-","-1","-1","-","-2"
"MOGAT",0,"-","0","0","Negative","-8"
"MTHFCm",0,"-","0","0","Negative","-8"
"MTHFD2m",0,"-","0","0","Negative","-8"
"N3Tg",1,"Present","1","1","Medium","10"
"NABTNO",3,"Present","2","2","High","20"
"NACASPAH",0,"-","0","0","Negative","-8"
"NACHEX1ly",1,"Present","1","1","Medium","10"
"NACHEX25ly",1,"Present","1","1","Medium","10"
"NACHEX26ly",1,"Present","1","1","Medium","10"
"NACHEX27ly",1,"Present","1","1","Medium","10"
"NACHEX3ly",0,"-","0","0","Negative","-8"
"NACHEX5ly",0,"-","0","0","Negative","-8"
"NACHEX6ly",1,"Present","1","1","Medium","10"
"NACHEX7ly",1,"Present","1","1","Medium","10"
"NACHEX8ly",1,"Present","1","1","Medium","10"
"NACHEX9ly",1,"Present","1","1","Medium","10"
"NACHEXA20ly",0,"-","0","0","Negative","-8"
"NACHEXA21ly",0,"-","0","0","Negative","-8"
"NACHEXA2ly",0,"-","0","0","Negative","-8"
"NACHEXA3ly",0,"-","0","0","Negative","-8"
"NACHEXA4ly",0,"-","0","0","Negative","-8"
"NACHEXA5ly",0,"-","0","0","Negative","-8"
"NACHEXA7ly",0,"-","0","0","Negative","-8"
"NACt",NA,"-","-1","-1","-","-2"
"NADHtru",NA,"-","-1","-1","-","-2"
"NADNe",1,"Present","1","1","Medium","10"
"NADPHtru",NA,"-","-1","-1","-","-2"
"NADPtru",NA,"-","-1","-1","-","-2"
"NADPtxu",NA,"-","-1","-1","-","-2"
"NADtn",NA,"-","-1","-1","-","-2"
"NADtru",NA,"-","-1","-1","-","-2"
"NAGAlby",NA,"-","-1","-1","-","-2"
"NAIt",0,"-","0","0","Negative","-8"
"NBAHH_ir",2,"Present","2","2","High","15"
"NCCt",0,"-","0","0","Negative","-8"
"NDP7g",0,"-","0","0","Negative","-8"
