"Gene_stable_ID","Transcript_stable_ID","Protein_stable_ID","UniProtKB_Swiss_Prot_ID","Gene_name","NCBI_gene_ID"
"ENSG00000008311","ENST00000431170","ENSP00000414001","","AASS",10157
"ENSG00000008394","ENST00000010404","ENSP00000010404","P10620","MGST1",4257
"ENSG00000008394","ENST00000396207","ENSP00000379510","P10620","MGST1",4257
"ENSG00000008394","ENST00000396209","ENSP00000379512","P10620","MGST1",4257
"ENSG00000008394","ENST00000396210","ENSP00000379513","P10620","MGST1",4257
"ENSG00000008394","ENST00000535309","ENSP00000438308","P10620","MGST1",4257
"ENSG00000008394","ENST00000536371","ENSP00000442557","","MGST1",4257
"ENSG00000008394","ENST00000538885","ENSP00000440443","","MGST1",4257
"ENSG00000008394","ENST00000540056","ENSP00000437988","","MGST1",4257
"ENSG00000008394","ENST00000540126","ENSP00000442970","","MGST1",4257
"ENSG00000008394","ENST00000543076","ENSP00000442767","","MGST1",4257
"ENSG00000008438","ENST00000008938","ENSP00000008938","O75594","PGLYRP1",8993
"ENSG00000008513","ENST00000399640","ENSP00000414073","Q11201","ST3GAL1",6482
"ENSG00000008513","ENST00000517668","ENSP00000427720","","ST3GAL1",6482
"ENSG00000008513","ENST00000519924","ENSP00000430135","","ST3GAL1",6482
"ENSG00000008513","ENST00000521180","ENSP00000428540","Q11201","ST3GAL1",6482
"ENSG00000008513","ENST00000522652","ENSP00000430515","Q11201","ST3GAL1",6482
"ENSG00000008513","ENST00000523634","ENSP00000429936","","ST3GAL1",6482
"ENSG00000008513","ENST00000523854","ENSP00000429638","","ST3GAL1",6482
"ENSG00000008513","ENST00000523855","ENSP00000427786","","ST3GAL1",6482
"ENSG00000008513","ENST00000648219","ENSP00000497381","","ST3GAL1",6482
"ENSG00000009335","ENST00000348165","ENSP00000309198","Q15386","UBE3C",9690
"ENSG00000009335","ENST00000389103","ENSP00000373755","Q15386","UBE3C",9690
"ENSG00000009335","ENST00000430750","ENSP00000397432","","UBE3C",9690
"ENSG00000009335","ENST00000611269","ENSP00000481584","Q15386","UBE3C",9690
"ENSG00000009413","ENST00000358835","ENSP00000351697","O60673","REV3L",5980
"ENSG00000009413","ENST00000368802","ENSP00000357792","O60673","REV3L",5980
"ENSG00000009413","ENST00000368805","ENSP00000357795","O60673","REV3L",5980
"ENSG00000009413","ENST00000413831","ENSP00000400600","","REV3L",5980
"ENSG00000009413","ENST00000422377","ENSP00000393184","","REV3L",5980
"ENSG00000009413","ENST00000434009","ENSP00000391605","","REV3L",5980
"ENSG00000009413","ENST00000435970","ENSP00000402003","O60673","REV3L",5980
"ENSG00000009413","ENST00000619481","ENSP00000482892","","REV3L",5980
"ENSG00000009830","ENST00000261534","ENSP00000261534","Q9UKY4","POMT2",29954
"ENSG00000009830","ENST00000554948","ENSP00000452060","","POMT2",29954
"ENSG00000009830","ENST00000555710","ENSP00000451730","","POMT2",29954
"ENSG00000009830","ENST00000556171","ENSP00000451651","","POMT2",29954
"ENSG00000009830","ENST00000556326","ENSP00000450630","Q9UKY4","POMT2",29954
"ENSG00000009830","ENST00000556394","ENSP00000451967","","POMT2",29954
"ENSG00000009830","ENST00000557289","ENSP00000451115","","POMT2",29954
"ENSG00000009830","ENST00000602717","ENSP00000487704","","POMT2",29954
"ENSG00000010165","ENST00000361735","ENSP00000354920","Q8N6R0","EEF1AKNMT",51603
"ENSG00000010165","ENST00000362019","ENSP00000355393","Q8N6R0","EEF1AKNMT",51603
"ENSG00000010165","ENST00000367737","ENSP00000356711","Q8N6R0","EEF1AKNMT",51603
"ENSG00000010219","ENST00000010132","ENSP00000010132","Q9NR20","DYRK4",8798
"ENSG00000010219","ENST00000537719","ENSP00000444842","","DYRK4",8798
"ENSG00000010219","ENST00000539309","ENSP00000439168","","DYRK4",8798
"ENSG00000010219","ENST00000539701","ENSP00000441996","","DYRK4",8798
"ENSG00000010219","ENST00000540757","ENSP00000441755","Q9NR20","DYRK4",8798
"ENSG00000010219","ENST00000543431","ENSP00000439697","","DYRK4",8798
"ENSG00000010219","ENST00000544671","ENSP00000438769","","DYRK4",8798
"ENSG00000010256","ENST00000203407","ENSP00000203407","P31930","UQCRC1",7384
"ENSG00000010256","ENST00000412343","ENSP00000388660","","UQCRC1",7384
"ENSG00000010256","ENST00000415995","ENSP00000393696","","UQCRC1",7384
"ENSG00000010379","ENST00000343164","ENSP00000339260","Q9NSD5","SLC6A13",6540
"ENSG00000010379","ENST00000436453","ENSP00000389316","Q9NSD5","SLC6A13",6540
"ENSG00000010379","ENST00000445055","ENSP00000407104","Q9NSD5","SLC6A13",6540
"ENSG00000010379","ENST00000539260","ENSP00000437386","","SLC6A13",6540
"ENSG00000010379","ENST00000542272","ENSP00000443466","","SLC6A13",6540
"ENSG00000010379","ENST00000546319","ENSP00000444606","","SLC6A13",6540
"ENSG00000010404","ENST00000340855","ENSP00000339801","P22304","IDS",3423
"ENSG00000010404","ENST00000370441","ENSP00000359470","P22304","IDS",3423
"ENSG00000010404","ENST00000428056","ENSP00000390241","","IDS",3423
"ENSG00000010404","ENST00000464251","ENSP00000428980","","IDS",3423
"ENSG00000010404","ENST00000466323","ENSP00000418264","P22304","IDS",3423
"ENSG00000010404","ENST00000521702","ENSP00000429745","","IDS",3423
"ENSG00000010671","ENST00000308731","ENSP00000308176","Q06187","BTK",695
"ENSG00000010671","ENST00000372880","ENSP00000361971","","BTK",695
"ENSG00000010671","ENST00000618050","ENSP00000479125","","BTK",695
"ENSG00000010671","ENST00000621635","ENSP00000483570","Q06187","BTK",695
"ENSG00000010810","ENST00000229471","ENSP00000229471","P06241","FYN",2534
"ENSG00000010810","ENST00000354650","ENSP00000346671","P06241","FYN",2534
"ENSG00000010810","ENST00000368667","ENSP00000357656","P06241","FYN",2534
"ENSG00000010810","ENST00000368678","ENSP00000357667","P06241","FYN",2534
"ENSG00000010810","ENST00000368682","ENSP00000357671","P06241","FYN",2534
"ENSG00000010810","ENST00000462598","ENSP00000429590","","FYN",2534
"ENSG00000010810","ENST00000462856","ENSP00000427993","","FYN",2534
"ENSG00000010810","ENST00000484067","ENSP00000428983","","FYN",2534
"ENSG00000010810","ENST00000487824","ENSP00000430455","","FYN",2534
"ENSG00000010810","ENST00000517419","ENSP00000429866","","FYN",2534
"ENSG00000010810","ENST00000518295","ENSP00000428695","","FYN",2534
"ENSG00000010810","ENST00000518630","ENSP00000429813","","FYN",2534
"ENSG00000010810","ENST00000520518","ENSP00000429294","","FYN",2534
"ENSG00000010810","ENST00000521062","ENSP00000428042","","FYN",2534
"ENSG00000010810","ENST00000523238","ENSP00000430364","","FYN",2534
"ENSG00000010810","ENST00000523570","ENSP00000428045","","FYN",2534
"ENSG00000010810","ENST00000523574","ENSP00000429992","","FYN",2534
"ENSG00000010810","ENST00000524310","ENSP00000428493","","FYN",2534
"ENSG00000010810","ENST00000538466","ENSP00000440646","P06241","FYN",2534
"ENSG00000010932","ENST00000354841","ENSP00000346901","Q01740","FMO1",2326
"ENSG00000010932","ENST00000367750","ENSP00000356724","Q01740","FMO1",2326
"ENSG00000010932","ENST00000402921","ENSP00000385543","Q01740","FMO1",2326
"ENSG00000010932","ENST00000469112","ENSP00000491035","","FMO1",2326
"ENSG00000010932","ENST00000617670","ENSP00000481732","Q01740","FMO1",2326
"ENSG00000011009","ENST00000374501","ENSP00000363625","","LYPLA2",11313
"ENSG00000011009","ENST00000374502","ENSP00000363626","","LYPLA2",11313
"ENSG00000011009","ENST00000374503","ENSP00000363627","","LYPLA2",11313
"ENSG00000011009","ENST00000374505","ENSP00000363629","","LYPLA2",11313
"ENSG00000011009","ENST00000374514","ENSP00000363638","O95372","LYPLA2",11313
"ENSG00000011009","ENST00000420982","ENSP00000409004","","LYPLA2",11313
"ENSG00000011009","ENST00000421070","ENSP00000388003","","LYPLA2",11313
"ENSG00000011052","ENST00000376392","ENSP00000365572","","NME1-NME2",654364
"ENSG00000011052","ENST00000393193","ENSP00000376889","","NME1-NME2",654364
"ENSG00000011052","ENST00000555572","ENSP00000451932","","NME1-NME2",654364
"ENSG00000011083","ENST00000230671","ENSP00000230671","Q99884","SLC6A7",6534
"ENSG00000011083","ENST00000524041","ENSP00000428200","","SLC6A7",6534
"ENSG00000011198","ENST00000013894","ENSP00000013894","","ABHD5",51099
"ENSG00000011198","ENST00000413300","ENSP00000392159","","ABHD5",51099
"ENSG00000011198","ENST00000454293","ENSP00000412014","","ABHD5",51099
"ENSG00000011198","ENST00000456453","ENSP00000391582","","ABHD5",51099
"ENSG00000011198","ENST00000458276","ENSP00000390849","","ABHD5",51099
"ENSG00000011198","ENST00000463153","ENSP00000495570","","ABHD5",51099
"ENSG00000011198","ENST00000642351","ENSP00000494478","","ABHD5",51099
"ENSG00000011198","ENST00000643140","ENSP00000495588","","ABHD5",51099
"ENSG00000011198","ENST00000643477","ENSP00000496220","","ABHD5",51099
"ENSG00000011198","ENST00000643500","ENSP00000494735","","ABHD5",51099
"ENSG00000011198","ENST00000644371","ENSP00000495778","Q8WTS1","ABHD5",51099
"ENSG00000011198","ENST00000646378","ENSP00000495826","","ABHD5",51099
"ENSG00000011198","ENST00000646799","ENSP00000494829","","ABHD5",51099
"ENSG00000011198","ENST00000649763","ENSP00000497701","","ABHD5",51099
"ENSG00000011275","ENST00000389900","ENSP00000374550","","RNF216",54476
"ENSG00000011275","ENST00000389902","ENSP00000374552","Q9NWF9","RNF216",54476
"ENSG00000011275","ENST00000411812","ENSP00000409837","","RNF216",54476
"ENSG00000011275","ENST00000416985","ENSP00000396829","","RNF216",54476
"ENSG00000011275","ENST00000425013","ENSP00000404602","Q9NWF9","RNF216",54476
"ENSG00000011405","ENST00000265970","ENSP00000265970","O00443","PIK3C2A",5286
"ENSG00000011405","ENST00000532035","ENSP00000436969","","PIK3C2A",5286
"ENSG00000011405","ENST00000533645","ENSP00000436244","","PIK3C2A",5286
"ENSG00000011485","ENST00000012443","ENSP00000012443","P53041","PPP5C",5536
"ENSG00000011485","ENST00000391919","ENSP00000375786","","PPP5C",5536
"ENSG00000011485","ENST00000478046","ENSP00000434329","","PPP5C",5536
"ENSG00000011566","ENST00000263881","ENSP00000263881","Q8IVH8","MAP4K3",8491
"ENSG00000011566","ENST00000341681","ENSP00000345434","Q8IVH8","MAP4K3",8491
"ENSG00000011566","ENST00000414968","ENSP00000399228","","MAP4K3",8491
"ENSG00000011566","ENST00000429397","ENSP00000405137","","MAP4K3",8491
"ENSG00000011566","ENST00000437545","ENSP00000416958","","MAP4K3",8491
"ENSG00000011566","ENST00000437968","ENSP00000410183","","MAP4K3",8491
"ENSG00000011566","ENST00000484274","ENSP00000476533","","MAP4K3",8491
"ENSG00000012232","ENST00000220562","ENSP00000220562","O43909","EXTL3",2137
"ENSG00000012232","ENST00000517738","ENSP00000430652","","EXTL3",2137
"ENSG00000012232","ENST00000521473","ENSP00000429627","","EXTL3",2137
"ENSG00000012232","ENST00000521532","ENSP00000431013","","EXTL3",2137
"ENSG00000012232","ENST00000522698","ENSP00000428352","","EXTL3",2137
"ENSG00000012232","ENST00000523149","ENSP00000428691","","EXTL3",2137
"ENSG00000012660","ENST00000304434","ENSP00000306640","Q9NYP7","ELOVL5",60481
"ENSG00000012660","ENST00000370913","ENSP00000359951","Q9NYP7","ELOVL5",60481
"ENSG00000012660","ENST00000370918","ENSP00000359956","Q9NYP7","ELOVL5",60481
"ENSG00000012660","ENST00000542638","ENSP00000440728","","ELOVL5",60481
"ENSG00000012779","ENST00000374391","ENSP00000363512","P09917","ALOX5",240
"ENSG00000012779","ENST00000542434","ENSP00000437634","P09917","ALOX5",240
"ENSG00000012779","ENST00000612635","ENSP00000483803","","ALOX5",240
"ENSG00000012963","ENST00000013070","ENSP00000013070","Q8N806","UBR7",55148
"ENSG00000012963","ENST00000553674","ENSP00000450470","","UBR7",55148
"ENSG00000012963","ENST00000553857","ENSP00000451785","","UBR7",55148
"ENSG00000012963","ENST00000554232","ENSP00000450645","","UBR7",55148
"ENSG00000012963","ENST00000555113","ENSP00000451051","","UBR7",55148
"ENSG00000012963","ENST00000555329","ENSP00000452488","","UBR7",55148
"ENSG00000012963","ENST00000556871","ENSP00000451022","","UBR7",55148
"ENSG00000012983","ENST00000013125","ENSP00000013125","Q9Y4K4","MAP4K5",11183
"ENSG00000012983","ENST00000554091","ENSP00000451926","","MAP4K5",11183
"ENSG00000012983","ENST00000554273","ENSP00000451452","","MAP4K5",11183
"ENSG00000012983","ENST00000555216","ENSP00000452289","","MAP4K5",11183
"ENSG00000012983","ENST00000557390","ENSP00000451980","","MAP4K5",11183
"ENSG00000013288","ENST00000285599","ENSP00000285599","Q9Y2E5","MAN2B2",23324
"ENSG00000013288","ENST00000504248","ENSP00000423129","","MAN2B2",23324
"ENSG00000013288","ENST00000505907","ENSP00000426273","","MAN2B2",23324
"ENSG00000013375","ENST00000283977","ENSP00000283977","","PGM3",5238
"ENSG00000013375","ENST00000503094","ENSP00000422362","","PGM3",5238
"ENSG00000013375","ENST00000504780","ENSP00000421154","","PGM3",5238
"ENSG00000013375","ENST00000505470","ENSP00000423769","","PGM3",5238
"ENSG00000013375","ENST00000506587","ENSP00000425809","O95394","PGM3",5238
"ENSG00000013375","ENST00000507554","ENSP00000425558","","PGM3",5238
"ENSG00000013375","ENST00000508748","ENSP00000424865","","PGM3",5238
"ENSG00000013375","ENST00000509219","ENSP00000423389","","PGM3",5238
"ENSG00000013375","ENST00000510258","ENSP00000427420","","PGM3",5238
"ENSG00000013375","ENST00000512866","ENSP00000421565","O95394","PGM3",5238
"ENSG00000013375","ENST00000513973","ENSP00000424874","O95394","PGM3",5238
"ENSG00000013375","ENST00000605602","ENSP00000474029","","PGM3",5238
"ENSG00000013375","ENST00000616566","ENSP00000477539","","PGM3",5238
"ENSG00000013392","ENST00000369724","ENSP00000358739","Q9UIY3","RWDD2A",112611
"ENSG00000013441","ENST00000321356","ENSP00000326830","P49759","CLK1",1195
"ENSG00000013441","ENST00000409403","ENSP00000386875","","CLK1",1195
"ENSG00000013441","ENST00000409769","ENSP00000386358","","CLK1",1195
"ENSG00000013441","ENST00000432425","ENSP00000400487","P49759","CLK1",1195
"ENSG00000013441","ENST00000434813","ENSP00000394734","P49759","CLK1",1195
"ENSG00000013441","ENST00000621181","ENSP00000479484","","CLK1",1195
"ENSG00000013503","ENST00000228347","ENSP00000228347","Q9NW08","POLR3B",55703
"ENSG00000013503","ENST00000539066","ENSP00000445721","Q9NW08","POLR3B",55703
"ENSG00000013503","ENST00000549569","ENSP00000448398","","POLR3B",55703
"ENSG00000013561","ENST00000347642","ENSP00000324956","Q9UBS8","RNF14",9604
"ENSG00000013561","ENST00000356143","ENSP00000348462","Q9UBS8","RNF14",9604
"ENSG00000013561","ENST00000394514","ENSP00000378022","Q9UBS8","RNF14",9604
"ENSG00000013561","ENST00000394519","ENSP00000378027","Q9UBS8","RNF14",9604
"ENSG00000013561","ENST00000394520","ENSP00000378028","Q9UBS8","RNF14",9604
"ENSG00000013561","ENST00000506004","ENSP00000425361","","RNF14",9604
"ENSG00000013561","ENST00000506822","ENSP00000423273","","RNF14",9604
"ENSG00000013561","ENST00000506938","ENSP00000420837","","RNF14",9604
"ENSG00000013561","ENST00000507163","ENSP00000422527","","RNF14",9604
"ENSG00000013561","ENST00000507291","ENSP00000423294","","RNF14",9604
"ENSG00000013561","ENST00000511961","ENSP00000423420","","RNF14",9604
"ENSG00000013561","ENST00000512565","ENSP00000426832","","RNF14",9604
"ENSG00000013561","ENST00000513019","ENSP00000421780","","RNF14",9604
"ENSG00000013561","ENST00000515613","ENSP00000422650","","RNF14",9604
"ENSG00000014138","ENST00000265465","ENSP00000265465","Q14181","POLA2",23649
"ENSG00000014138","ENST00000525924","ENSP00000434173","","POLA2",23649
"ENSG00000014138","ENST00000527850","ENSP00000432536","","POLA2",23649
"ENSG00000014138","ENST00000532391","ENSP00000433952","","POLA2",23649
"ENSG00000014257","ENST00000336375","ENSP00000337471","P15309","ACPP",55
"ENSG00000014257","ENST00000351273","ENSP00000323036","P15309","ACPP",55
"ENSG00000014257","ENST00000475741","ENSP00000417744","P15309","ACPP",55
"ENSG00000014257","ENST00000495911","ENSP00000418366","","ACPP",55
"ENSG00000014257","ENST00000507647","ENSP00000422036","","ACPP",55
"ENSG00000014641","ENST00000233114","ENSP00000233114","P40925","MDH1",4190
"ENSG00000014641","ENST00000409476","ENSP00000386719","","MDH1",4190
"ENSG00000014641","ENST00000409908","ENSP00000386743","","MDH1",4190
"ENSG00000014641","ENST00000421012","ENSP00000400937","","MDH1",4190
"ENSG00000014641","ENST00000432309","ENSP00000410073","","MDH1",4190
"ENSG00000014641","ENST00000436321","ENSP00000394504","","MDH1",4190
"ENSG00000014641","ENST00000442225","ENSP00000399004","","MDH1",4190
"ENSG00000014641","ENST00000454035","ENSP00000409027","","MDH1",4190
"ENSG00000014641","ENST00000539945","ENSP00000438144","P40925","MDH1",4190
"ENSG00000014641","ENST00000544381","ENSP00000446395","P40925","MDH1",4190
"ENSG00000015413","ENST00000261615","ENSP00000261615","P16444","DPEP1",1800
"ENSG00000015413","ENST00000393092","ENSP00000376807","P16444","DPEP1",1800
"ENSG00000015413","ENST00000421184","ENSP00000397313","P16444","DPEP1",1800
"ENSG00000015413","ENST00000568281","ENSP00000455142","","DPEP1",1800
"ENSG00000015413","ENST00000570029","ENSP00000455916","","DPEP1",1800
"ENSG00000015520","ENST00000289547","ENSP00000289547","Q9UHC9","NPC1L1",29881
"ENSG00000015520","ENST00000381160","ENSP00000370552","","NPC1L1",29881
"ENSG00000015520","ENST00000423141","ENSP00000404670","Q9UHC9","NPC1L1",29881
"ENSG00000015520","ENST00000546276","ENSP00000438033","","NPC1L1",29881
"ENSG00000015532","ENST00000017003","ENSP00000017003","Q9H1B5","XYLT2",64132
"ENSG00000015532","ENST00000376550","ENSP00000365733","","XYLT2",64132
"ENSG00000015532","ENST00000507602","ENSP00000426501","","XYLT2",64132
"ENSG00000015532","ENST00000509778","ENSP00000425511","","XYLT2",64132
"ENSG00000015532","ENST00000511654","ENSP00000428350","","XYLT2",64132
"ENSG00000015532","ENST00000574840","ENSP00000460517","","XYLT2",64132
"ENSG00000016391","ENST00000315251","ENSP00000319851","Q8NE62","CHDH",55349
"ENSG00000016391","ENST00000467802","ENSP00000419863","","CHDH",55349
"ENSG00000016391","ENST00000481668","ENSP00000418273","","CHDH",55349
"ENSG00000016864","ENST00000266014","ENSP00000266014","Q68CQ7","GLT8D1",55830
"ENSG00000016864","ENST00000394783","ENSP00000378263","Q68CQ7","GLT8D1",55830
"ENSG00000016864","ENST00000464705","ENSP00000417858","","GLT8D1",55830
"ENSG00000016864","ENST00000478968","ENSP00000419612","Q68CQ7","GLT8D1",55830
"ENSG00000016864","ENST00000479553","ENSP00000417713","","GLT8D1",55830
"ENSG00000016864","ENST00000481643","ENSP00000418300","","GLT8D1",55830
"ENSG00000016864","ENST00000487642","ENSP00000420462","","GLT8D1",55830
"ENSG00000016864","ENST00000491606","ENSP00000418853","Q68CQ7","GLT8D1",55830
"ENSG00000016864","ENST00000497436","ENSP00000420286","","GLT8D1",55830
"ENSG00000016864","ENST00000497953","ENSP00000419094","","GLT8D1",55830
"ENSG00000017260","ENST00000328560","ENSP00000329664","P98194","ATP2C1",27032
"ENSG00000017260","ENST00000359644","ENSP00000352665","P98194","ATP2C1",27032
"ENSG00000017260","ENST00000422190","ENSP00000402677","P98194","ATP2C1",27032
"ENSG00000017260","ENST00000428331","ENSP00000395809","P98194","ATP2C1",27032
"ENSG00000017260","ENST00000504381","ENSP00000425320","P98194","ATP2C1",27032
"ENSG00000017260","ENST00000504571","ENSP00000422489","","ATP2C1",27032
"ENSG00000017260","ENST00000504612","ENSP00000425228","","ATP2C1",27032
