"","original","FASTcore","GIMME","IMAT","CORDA","tINIT"
"HMR_6249",3,"Present","2","2","High","20"
"HMR_6250",1,"Present","1","1","Medium","10"
"HMR_6251",NA,"-","-1","-1","-","-2"
"HMR_6252",NA,"-","-1","-1","-","-2"
"HMR_6253",1,"Present","1","1","Medium","10"
"HMR_6254",1,"Present","1","1","Medium","10"
"HMR_6255",1,"Present","1","1","Medium","10"
"HMR_6256",1,"Present","1","1","Medium","10"
"HMR_6257",0,"-","0","0","Negative","-8"
"HMR_6258",1,"Present","1","1","Medium","10"
"HMR_6259",1,"Present","1","1","Medium","10"
"HMR_6260",NA,"-","-1","-1","-","-2"
"HMR_6261",1,"Present","1","1","Medium","10"
"HMR_6262",1,"Present","1","1","Medium","10"
"HMR_6263",1,"Present","1","1","Medium","10"
"HMR_6264",1,"Present","1","1","Medium","10"
"HMR_6265",1,"Present","1","1","Medium","10"
"HMR_6266",1,"Present","1","1","Medium","10"
"HMR_6267",1,"Present","1","1","Medium","10"
"HMR_6268",1,"Present","1","1","Medium","10"
"HMR_6269",NA,"-","-1","-1","-","-2"
"HMR_6270",1,"Present","1","1","Medium","10"
"HMR_6271",1,"Present","1","1","Medium","10"
"HMR_6272",1,"Present","1","1","Medium","10"
"HMR_6273",1,"Present","1","1","Medium","10"
"HMR_6274",1,"Present","1","1","Medium","10"
"HMR_6275",0,"-","0","0","Negative","-8"
"HMR_6351",1,"Present","1","1","Medium","10"
"HMR_6352",2,"Present","2","2","High","15"
"HMR_6353",2,"Present","2","2","High","15"
"HMR_6354",2,"Present","2","2","High","15"
"HMR_6355",2,"Present","2","2","High","15"
"HMR_6356",2,"Present","2","2","High","15"
"HMR_6357",2,"Present","2","2","High","15"
"HMR_6358",2,"Present","2","2","High","15"
"HMR_6359",2,"Present","2","2","High","15"
"HMR_6360",2,"Present","2","2","High","15"
"HMR_6361",2,"Present","2","2","High","15"
"HMR_6362",2,"Present","2","2","High","15"
"HMR_6363",2,"Present","2","2","High","15"
"HMR_6364",2,"Present","2","2","High","15"
"HMR_6365",2,"Present","2","2","High","15"
"HMR_6366",1,"Present","1","1","Medium","10"
"HMR_6367",1,"Present","1","1","Medium","10"
"HMR_6368",1,"Present","1","1","Medium","10"
"HMR_6369",1,"Present","1","1","Medium","10"
"HMR_6370",1,"Present","1","1","Medium","10"
"HMR_6371",1,"Present","1","1","Medium","10"
"HMR_6372",1,"Present","1","1","Medium","10"
"HMR_6373",1,"Present","1","1","Medium","10"
"HMR_6374",1,"Present","1","1","Medium","10"
"HMR_6375",2,"Present","2","2","High","15"
"HMR_6377",2,"Present","2","2","High","15"
"HMR_6379",1,"Present","1","1","Medium","10"
"HMR_6380",2,"Present","2","2","High","15"
"HMR_6381",2,"Present","2","2","High","15"
"HMR_6382",2,"Present","2","2","High","15"
"HMR_6383",1,"Present","1","1","Medium","10"
"HMR_6384",2,"Present","2","2","High","15"
"HMR_6392",2,"Present","2","2","High","15"
"HMR_6406",3,"Present","2","2","High","20"
"HMR_6424",NA,"-","-1","-1","-","-2"
"HMR_6439",NA,"-","-1","-1","-","-2"
"HMR_6462",NA,"-","-1","-1","-","-2"
"HMR_6474",0,"-","0","0","Negative","-8"
"HMR_6505",NA,"-","-1","-1","-","-2"
"HMR_6512",2,"Present","2","2","High","15"
"HMR_6514",NA,"-","-1","-1","-","-2"
"HMR_6516",NA,"-","-1","-1","-","-2"
"HMR_6524",1,"Present","1","1","Medium","10"
"HMR_6525",1,"Present","1","1","Medium","10"
"HMR_6526",0,"-","0","0","Negative","-8"
"HMR_6527",1,"Present","1","1","Medium","10"
"HMR_6529",0,"-","0","0","Negative","-8"
"HMR_6530",0,"-","0","0","Negative","-8"
"HMR_6531",0,"-","0","0","Negative","-8"
"HMR_6532",1,"Present","1","1","Medium","10"
"HMR_6533",0,"-","0","0","Negative","-8"
"HMR_6534",1,"Present","1","1","Medium","10"
"HMR_6628",1,"Present","1","1","Medium","10"
"HMR_6732",1,"Present","1","1","Medium","10"
"HMR_6733",1,"Present","1","1","Medium","10"
"HMR_6989",0,"-","0","0","Negative","-8"
"HMR_6991",NA,"-","-1","-1","-","-2"
"HMR_7109",NA,"-","-1","-1","-","-2"
"HMR_7111",NA,"-","-1","-1","-","-2"
"HMR_7113",NA,"-","-1","-1","-","-2"
"HMR_7115",NA,"-","-1","-1","-","-2"
"HMR_7117",NA,"-","-1","-1","-","-2"
"HMR_7119",NA,"-","-1","-1","-","-2"
"HMR_7121",NA,"-","-1","-1","-","-2"
"HMR_7123",NA,"-","-1","-1","-","-2"
"HMR_7125",NA,"-","-1","-1","-","-2"
"HMR_7127",NA,"-","-1","-1","-","-2"
"HMR_7173",NA,"-","-1","-1","-","-2"
"HMR_7184",NA,"-","-1","-1","-","-2"
"HMR_7223",NA,"-","-1","-1","-","-2"
"HMR_7253",NA,"-","-1","-1","-","-2"
"HMR_7372",NA,"-","-1","-1","-","-2"
"HMR_7453",NA,"-","-1","-1","-","-2"
"HMR_7482",NA,"-","-1","-1","-","-2"
"HMR_7499",0,"-","0","0","Negative","-8"
"HMR_7511",NA,"-","-1","-1","-","-2"
"HMR_7523",NA,"-","-1","-1","-","-2"
"HMR_7539",NA,"-","-1","-1","-","-2"
"HMR_7555",NA,"-","-1","-1","-","-2"
"HMR_7568",1,"Present","1","1","Medium","10"
"HMR_7569",1,"Present","1","1","Medium","10"
"HMR_7579",NA,"-","-1","-1","-","-2"
"HMR_7583",NA,"-","-1","-1","-","-2"
"HMR_7608",NA,"-","-1","-1","-","-2"
"HMR_7609",NA,"-","-1","-1","-","-2"
"HMR_7629",2,"Present","2","2","High","15"
"HMR_7630",2,"Present","2","2","High","15"
"HMR_7631",1,"Present","1","1","Medium","10"
"HMR_7632",0,"-","0","0","Negative","-8"
"HMR_7633",1,"Present","1","1","Medium","10"
"HMR_7634",1,"Present","1","1","Medium","10"
"HMR_7635",1,"Present","1","1","Medium","10"
"HMR_7636",1,"Present","1","1","Medium","10"
"HMR_7637",1,"Present","1","1","Medium","10"
"HMR_7639",2,"Present","2","2","High","15"
"HMR_7643",1,"Present","1","1","Medium","10"
"HMR_7644",1,"Present","1","1","Medium","10"
"HMR_7645",0,"-","0","0","Negative","-8"
"HMR_7650",0,"-","0","0","Negative","-8"
"HMR_7651",0,"-","0","0","Negative","-8"
"HMR_7666",0,"-","0","0","Negative","-8"
"HMR_7667",3,"Present","2","2","High","20"
"HMR_7679",NA,"-","-1","-1","-","-2"
"HMR_7680",0,"-","0","0","Negative","-8"
"HMR_7681",1,"Present","1","1","Medium","10"
"HMR_7682",0,"-","0","0","Negative","-8"
"HMR_7683",0,"-","0","0","Negative","-8"
"HMR_7684",0,"-","0","0","Negative","-8"
"HMR_7685",0,"-","0","0","Negative","-8"
"HMR_7686",0,"-","0","0","Negative","-8"
"HMR_7687",0,"-","0","0","Negative","-8"
"HMR_7690",NA,"-","-1","-1","-","-2"
"HMR_7691",1,"Present","1","1","Medium","10"
"HMR_7692",1,"Present","1","1","Medium","10"
"HMR_7699",0,"-","0","0","Negative","-8"
"HMR_7700",0,"-","0","0","Negative","-8"
"HMR_7734",0,"-","0","0","Negative","-8"
"HMR_7735",1,"Present","1","1","Medium","10"
"HMR_7736",0,"-","0","0","Negative","-8"
"HMR_7737",0,"-","0","0","Negative","-8"
"HMR_7738",0,"-","0","0","Negative","-8"
"HMR_7739",0,"-","0","0","Negative","-8"
"HMR_7774",NA,"-","-1","-1","-","-2"
"HMR_7781",NA,"-","-1","-1","-","-2"
"HMR_7787",NA,"-","-1","-1","-","-2"
"HMR_7798",NA,"-","-1","-1","-","-2"
"HMR_7896",NA,"-","-1","-1","-","-2"
"HMR_7898",NA,"-","-1","-1","-","-2"
"HMR_7900",NA,"-","-1","-1","-","-2"
"HMR_7902",1,"Present","1","1","Medium","10"
"HMR_7903",NA,"-","-1","-1","-","-2"
"HMR_7904",0,"-","0","0","Negative","-8"
"HMR_7905",1,"Present","1","1","Medium","10"
"HMR_7906",NA,"-","-1","-1","-","-2"
"HMR_7946",0,"-","0","0","Negative","-8"
"HMR_7951",NA,"-","-1","-1","-","-2"
"HMR_7961",NA,"-","-1","-1","-","-2"
"HMR_7964",0,"-","0","0","Negative","-8"
"HMR_7967",2,"Present","2","2","High","15"
"HMR_7975",NA,"-","-1","-1","-","-2"
"HMR_7977",NA,"-","-1","-1","-","-2"
"HMR_7979",NA,"-","-1","-1","-","-2"
"HMR_7982",2,"Present","2","2","High","15"
"HMR_7986",2,"Present","2","2","High","15"
"HMR_7990",2,"Present","2","2","High","15"
"HMR_7994",NA,"-","-1","-1","-","-2"
"HMR_7997",NA,"-","-1","-1","-","-2"
"HMR_8002",NA,"-","-1","-1","-","-2"
"HMR_8007",NA,"-","-1","-1","-","-2"
"HMR_8010",NA,"-","-1","-1","-","-2"
"HMR_8015",NA,"-","-1","-1","-","-2"
"HMR_8023",NA,"-","-1","-1","-","-2"
"HMR_8031",1,"Present","1","1","Medium","10"
"HMR_8033",NA,"-","-1","-1","-","-2"
"HMR_8035",NA,"-","-1","-1","-","-2"
"HMR_8039",NA,"-","-1","-1","-","-2"
"HMR_8041",NA,"-","-1","-1","-","-2"
"HMR_8042",NA,"-","-1","-1","-","-2"
"HMR_8044",NA,"-","-1","-1","-","-2"
"HMR_8045",NA,"-","-1","-1","-","-2"
"HMR_8047",NA,"-","-1","-1","-","-2"
"HMR_8048",NA,"-","-1","-1","-","-2"
"HMR_8050",NA,"-","-1","-1","-","-2"
"HMR_8051",NA,"-","-1","-1","-","-2"
"HMR_8053",NA,"-","-1","-1","-","-2"
"HMR_8054",NA,"-","-1","-1","-","-2"
"HMR_8056",NA,"-","-1","-1","-","-2"
"HMR_8057",NA,"-","-1","-1","-","-2"
"HMR_8061",NA,"-","-1","-1","-","-2"
"HMR_8073",NA,"-","-1","-1","-","-2"
"HMR_8075",0,"-","0","0","Negative","-8"
"HMR_8076",2,"Present","2","2","High","15"
"HMR_8077",2,"Present","2","2","High","15"
"HMR_8079",NA,"-","-1","-1","-","-2"
"HMR_8080",NA,"-","-1","-1","-","-2"
"HMR_8081",1,"Present","1","1","Medium","10"
"HMR_8090",NA,"-","-1","-1","-","-2"
"HMR_8095",NA,"-","-1","-1","-","-2"
"HMR_8100",NA,"-","-1","-1","-","-2"
"HMR_8101",NA,"-","-1","-1","-","-2"
"HMR_8103",NA,"-","-1","-1","-","-2"
"HMR_8104",NA,"-","-1","-1","-","-2"
"HMR_8154",NA,"-","-1","-1","-","-2"
"HMR_8158",NA,"-","-1","-1","-","-2"
"HMR_8161",NA,"-","-1","-1","-","-2"
"HMR_8164",NA,"-","-1","-1","-","-2"
"HMR_8214",NA,"-","-1","-1","-","-2"
"HMR_8223",NA,"-","-1","-1","-","-2"
"HMR_8225",0,"-","0","0","Negative","-8"
"HMR_8229",NA,"-","-1","-1","-","-2"
"HMR_8231",NA,"-","-1","-1","-","-2"
"HMR_8240",NA,"-","-1","-1","-","-2"
"HMR_8247",NA,"-","-1","-1","-","-2"
"HMR_8253",NA,"-","-1","-1","-","-2"
"HMR_8266",NA,"-","-1","-1","-","-2"
"HMR_8270",NA,"-","-1","-1","-","-2"
"HMR_8273",NA,"-","-1","-1","-","-2"
"HMR_8283",NA,"-","-1","-1","-","-2"
"HMR_8290",NA,"-","-1","-1","-","-2"
"HMR_8297",NA,"-","-1","-1","-","-2"
"HMR_8300",NA,"-","-1","-1","-","-2"
"HMR_8304",NA,"-","-1","-1","-","-2"
"HMR_8311",NA,"-","-1","-1","-","-2"
"HMR_8313",NA,"-","-1","-1","-","-2"
"HMR_8315",NA,"-","-1","-1","-","-2"
"HMR_8321",NA,"-","-1","-1","-","-2"
"HMR_8324",NA,"-","-1","-1","-","-2"
"HMR_8329",NA,"-","-1","-1","-","-2"
"HMR_8336",NA,"-","-1","-1","-","-2"
"HMR_8339",NA,"-","-1","-1","-","-2"
"HMR_8340",NA,"-","-1","-1","-","-2"
"HMR_8343",NA,"-","-1","-1","-","-2"
"HMR_8354",0,"-","0","0","Negative","-8"
"HMR_8364",0,"-","0","0","Negative","-8"
"HMR_8374",NA,"-","-1","-1","-","-2"
"HMR_8408",NA,"-","-1","-1","-","-2"
"HMR_8420",NA,"-","-1","-1","-","-2"
"HMR_8429",0,"-","0","0","Negative","-8"
"HMR_8515",0,"-","0","0","Negative","-8"
"HMR_8520",NA,"-","-1","-1","-","-2"
"HMR_8536",NA,"-","-1","-1","-","-2"
"HMR_8551",0,"-","0","0","Negative","-8"
"HMR_8567",NA,"-","-1","-1","-","-2"
"HMR_8586",2,"Present","2","2","High","15"
"HMR_8593",NA,"-","-1","-1","-","-2"
"HMR_8595",NA,"-","-1","-1","-","-2"
"HMR_8597",NA,"-","-1","-1","-","-2"
"HMR_8599",NA,"-","-1","-1","-","-2"
"HMR_8600",NA,"-","-1","-1","-","-2"
"HMR_8602",NA,"-","-1","-1","-","-2"
"HMR_8612",NA,"-","-1","-1","-","-2"
"HMR_8618",NA,"-","-1","-1","-","-2"
"HMR_8629",0,"-","0","0","Negative","-8"
"HMR_8631",0,"-","0","0","Negative","-8"
"HMR_8632",0,"-","0","0","Negative","-8"
"HMR_8633",2,"Present","2","2","High","15"
"HMR_8635",0,"-","0","0","Negative","-8"
"HMR_8636",0,"-","0","0","Negative","-8"
"HMR_8658",0,"-","0","0","Negative","-8"
"HMR_8659",0,"-","0","0","Negative","-8"
"HMR_8660",0,"-","0","0","Negative","-8"
"HMR_8670",0,"-","0","0","Negative","-8"
"HMR_8671",0,"-","0","0","Negative","-8"
"HMR_8676",1,"Present","1","1","Medium","10"
"HMR_8677",0,"-","0","0","Negative","-8"
"HMR_8678",NA,"-","-1","-1","-","-2"
"HMR_8679",NA,"-","-1","-1","-","-2"
"HMR_8686",NA,"-","-1","-1","-","-2"
"HMR_8687",0,"-","0","0","Negative","-8"
"HMR_8696",NA,"-","-1","-1","-","-2"
"HMR_8714",NA,"-","-1","-1","-","-2"
"HMR_8718",NA,"-","-1","-1","-","-2"
"HMR_8720",NA,"-","-1","-1","-","-2"
"HMR_8721",NA,"-","-1","-1","-","-2"
"HMR_8723",NA,"-","-1","-1","-","-2"
"HMR_8730",0,"-","0","0","Negative","-8"
"HMR_8732",0,"-","0","0","Negative","-8"
"HMR_8733",1,"Present","1","1","Medium","10"
"HMR_8734",1,"Present","1","1","Medium","10"
"HMR_8735",2,"Present","2","2","High","15"
"HMR_8736",0,"-","0","0","Negative","-8"
"HMR_8760",NA,"-","-1","-1","-","-2"
"HMR_8797",NA,"-","-1","-1","-","-2"
"HMR_8798",NA,"-","-1","-1","-","-2"
"HMR_8846",2,"Present","2","2","High","15"
"HMR_8847",3,"Present","2","2","High","20"
"HMR_8849",NA,"-","-1","-1","-","-2"
"HMR_8850",2,"Present","2","2","High","15"
"HMR_8852",NA,"-","-1","-1","-","-2"
"HMR_8853",0,"-","0","0","Negative","-8"
"HMR_8854",NA,"-","-1","-1","-","-2"
"HMR_8861",0,"-","0","0","Negative","-8"
"HMR_8863",NA,"-","-1","-1","-","-2"
"HMR_8864",NA,"-","-1","-1","-","-2"
"HMR_8865",NA,"-","-1","-1","-","-2"
"HMR_8866",NA,"-","-1","-1","-","-2"
"HMR_8867",2,"Present","2","2","High","15"
"HMR_8869",NA,"-","-1","-1","-","-2"
"HMR_8870",NA,"-","-1","-1","-","-2"
"HMR_8872",0,"-","0","0","Negative","-8"
"HMR_8873",NA,"-","-1","-1","-","-2"
"HMR_8876",0,"-","0","0","Negative","-8"
"HMR_8877",0,"-","0","0","Negative","-8"
"HMR_8878",NA,"-","-1","-1","-","-2"
"HMR_8879",0,"-","0","0","Negative","-8"
"HMR_8881",NA,"-","-1","-1","-","-2"
"HMR_8883",NA,"-","-1","-1","-","-2"
"HMR_8884",0,"-","0","0","Negative","-8"
"HMR_8889",3,"Present","2","2","High","20"
"HMR_8892",0,"-","0","0","Negative","-8"
"HMR_8893",NA,"-","-1","-1","-","-2"
"HMR_8896",NA,"-","-1","-1","-","-2"
"HMR_8898",NA,"-","-1","-1","-","-2"
"HMR_8899",NA,"-","-1","-1","-","-2"
"HMR_8901",NA,"-","-1","-1","-","-2"
"HMR_8903",NA,"-","-1","-1","-","-2"
"HMR_8905",NA,"-","-1","-1","-","-2"
"HMR_8907",NA,"-","-1","-1","-","-2"
"HMR_8911",2,"Present","2","2","High","15"
"HMR_8912",2,"Present","2","2","High","15"
"HMR_8913",NA,"-","-1","-1","-","-2"
"HMR_8917",0,"-","0","0","Negative","-8"
"HMR_8922",NA,"-","-1","-1","-","-2"
"HMR_8923",NA,"-","-1","-1","-","-2"
"HMR_8924",0,"-","0","0","Negative","-8"
"HMR_8925",0,"-","0","0","Negative","-8"
"HMR_8927",NA,"-","-1","-1","-","-2"
"HMR_8929",0,"-","0","0","Negative","-8"
"HMR_8930",3,"Present","2","2","High","20"
"HMR_8931",NA,"-","-1","-1","-","-2"
"HMR_8932",1,"Present","1","1","Medium","10"
"HMR_8933",1,"Present","1","1","Medium","10"
"HMR_8934",0,"-","0","0","Negative","-8"
"HMR_8935",0,"-","0","0","Negative","-8"
"HMR_8936",1,"Present","1","1","Medium","10"
"HMR_8937",NA,"-","-1","-1","-","-2"
"HMR_8938",1,"Present","1","1","Medium","10"
"HMR_8939",2,"Present","2","2","High","15"
"HMR_8940",2,"Present","2","2","High","15"
"HMR_8941",2,"Present","2","2","High","15"
"HMR_8942",2,"Present","2","2","High","15"
"HMR_8943",2,"Present","2","2","High","15"
"HMR_8944",2,"Present","2","2","High","15"
"HMR_8945",2,"Present","2","2","High","15"
"HMR_8946",2,"Present","2","2","High","15"
"HMR_8947",2,"Present","2","2","High","15"
"HMR_9173",NA,"-","-1","-1","-","-2"
"HMR_9175",NA,"-","-1","-1","-","-2"
"HMR_9176",NA,"-","-1","-1","-","-2"
"HMR_9178",NA,"-","-1","-1","-","-2"
"HMR_9180",NA,"-","-1","-1","-","-2"
"HMR_9182",NA,"-","-1","-1","-","-2"
"HMR_9183",NA,"-","-1","-1","-","-2"
"HMR_9184",NA,"-","-1","-1","-","-2"
"HMR_9185",NA,"-","-1","-1","-","-2"
"HMR_9187",NA,"-","-1","-1","-","-2"
"HMR_9188",NA,"-","-1","-1","-","-2"
"HMR_9189",NA,"-","-1","-1","-","-2"
"HMR_9190",1,"Present","1","1","Medium","10"
"HMR_9191",1,"Present","1","1","Medium","10"
"HMR_9192",1,"Present","1","1","Medium","10"
"HMR_9193",1,"Present","1","1","Medium","10"
"HMR_9195",1,"Present","1","1","Medium","10"
"HMR_9197",0,"-","0","0","Negative","-8"
"HMR_9198",1,"Present","1","1","Medium","10"
"HMR_9590",1,"Present","1","1","Medium","10"
"HMR_9591",0,"-","0","0","Negative","-8"
"HMR_9592",0,"-","0","0","Negative","-8"
"HMR_9593",0,"-","0","0","Negative","-8"
"HMR_9594",0,"-","0","0","Negative","-8"
"HMR_9595",0,"-","0","0","Negative","-8"
"HMR_9596",0,"-","0","0","Negative","-8"
"HMR_9597",0,"-","0","0","Negative","-8"
"HMR_9598",0,"-","0","0","Negative","-8"
"HMR_9599",0,"-","0","0","Negative","-8"
"HMR_9600",0,"-","0","0","Negative","-8"
"HMR_9601",0,"-","0","0","Negative","-8"
"HMR_9602",3,"Present","2","2","High","20"
"HMR_9603",3,"Present","2","2","High","20"
"HMR_9604",3,"Present","2","2","High","20"
"HMR_9605",2,"Present","2","2","High","15"
"HMR_9606",2,"Present","2","2","High","15"
"HMR_9607",3,"Present","2","2","High","20"
"HMR_9608",3,"Present","2","2","High","20"
"HMR_9609",3,"Present","2","2","High","20"
"HMR_9610",0,"-","0","0","Negative","-8"
"HMR_9611",1,"Present","1","1","Medium","10"
"HMR_9612",NA,"-","-1","-1","-","-2"
"HMR_9613",1,"Present","1","1","Medium","10"
"HMR_9614",1,"Present","1","1","Medium","10"
"HMR_9615",1,"Present","1","1","Medium","10"
"HMR_9616",1,"Present","1","1","Medium","10"
"HMR_9617",1,"Present","1","1","Medium","10"
"HMR_9618",1,"Present","1","1","Medium","10"
"HMR_9619",0,"-","0","0","Negative","-8"
"HMR_9620",0,"-","0","0","Negative","-8"
"HMR_9621",1,"Present","1","1","Medium","10"
"HMR_9622",0,"-","0","0","Negative","-8"
"HMR_9623",0,"-","0","0","Negative","-8"
"HMR_9624",0,"-","0","0","Negative","-8"
"HMR_9635",NA,"-","-1","-1","-","-2"
"HMR_9636",NA,"-","-1","-1","-","-2"
"HMR_9638",NA,"-","-1","-1","-","-2"
"HMR_9639",NA,"-","-1","-1","-","-2"
"HMR_9640",NA,"-","-1","-1","-","-2"
"HMR_9641",NA,"-","-1","-1","-","-2"
"HMR_9642",NA,"-","-1","-1","-","-2"
"HMR_9643",NA,"-","-1","-1","-","-2"
"HMR_9644",NA,"-","-1","-1","-","-2"
"HMR_9645",NA,"-","-1","-1","-","-2"
"HMR_9646",NA,"-","-1","-1","-","-2"
"HMR_9647",NA,"-","-1","-1","-","-2"
"HMR_9648",NA,"-","-1","-1","-","-2"
"HMR_9649",NA,"-","-1","-1","-","-2"
"HMR_9650",NA,"-","-1","-1","-","-2"
"HMR_9651",NA,"-","-1","-1","-","-2"
"HMR_9652",NA,"-","-1","-1","-","-2"
"HMR_9653",NA,"-","-1","-1","-","-2"
"HMR_9654",NA,"-","-1","-1","-","-2"
"HMR_9655",NA,"-","-1","-1","-","-2"
"HMR_9656",NA,"-","-1","-1","-","-2"
"HMR_9657",NA,"-","-1","-1","-","-2"
"HMR_9658",NA,"-","-1","-1","-","-2"
"HMR_9659",NA,"-","-1","-1","-","-2"
"HMR_9660",NA,"-","-1","-1","-","-2"
"HMR_9661",NA,"-","-1","-1","-","-2"
"HMR_9662",NA,"-","-1","-1","-","-2"
"HMR_9663",NA,"-","-1","-1","-","-2"
"HMR_9720",NA,"-","-1","-1","-","-2"
"HMR_9728",NA,"-","-1","-1","-","-2"
"HMR_9731",NA,"-","-1","-1","-","-2"
"HMR_9737",NA,"-","-1","-1","-","-2"
"HMR_8071",NA,"-","-1","-1","-","-2"
"HMR_4312",1,"Present","1","1","Medium","10"
"HMR_8428",NA,"-","-1","-1","-","-2"
"HMR_8430",NA,"-","-1","-1","-","-2"
"HMR_8022",0,"-","0","0","Negative","-8"
"HMR_8070",NA,"-","-1","-1","-","-2"
"HMR_9015",0,"-","0","0","Negative","-8"
"HMR_9019",NA,"-","-1","-1","-","-2"
"HMR_0157",NA,"-","-1","-1","-","-2"
"HMR_0158",2,"Present","2","2","High","15"
"HMR_0166",NA,"-","-1","-1","-","-2"
"HMR_0169",3,"Present","2","2","High","20"
"HMR_0172",NA,"-","-1","-1","-","-2"
"HMR_0175",NA,"-","-1","-1","-","-2"
"HMR_0178",NA,"-","-1","-1","-","-2"
"HMR_0182",NA,"-","-1","-1","-","-2"
"HMR_0185",NA,"-","-1","-1","-","-2"
"HMR_0446",NA,"-","-1","-1","-","-2"
"HMR_0578",NA,"-","-1","-1","-","-2"
"HMR_0587",NA,"-","-1","-1","-","-2"
"HMR_0962",NA,"-","-1","-1","-","-2"
"HMR_1145",NA,"-","-1","-1","-","-2"
"HMR_1173",NA,"-","-1","-1","-","-2"
"HMR_1187",NA,"-","-1","-1","-","-2"
"HMR_1215",NA,"-","-1","-1","-","-2"
"HMR_1243",NA,"-","-1","-1","-","-2"
"HMR_1267",NA,"-","-1","-1","-","-2"
"HMR_1284",NA,"-","-1","-1","-","-2"
"HMR_1572",NA,"-","-1","-1","-","-2"
"HMR_1602",NA,"-","-1","-1","-","-2"
"HMR_1915",NA,"-","-1","-1","-","-2"
"HMR_1925",NA,"-","-1","-1","-","-2"
"HMR_1930",NA,"-","-1","-1","-","-2"
"HMR_1936",NA,"-","-1","-1","-","-2"
"HMR_1994",NA,"-","-1","-1","-","-2"
"HMR_1997",NA,"-","-1","-1","-","-2"
"HMR_2008",NA,"-","-1","-1","-","-2"
"HMR_2012",NA,"-","-1","-1","-","-2"
"HMR_2065",NA,"-","-1","-1","-","-2"
"HMR_2080",NA,"-","-1","-1","-","-2"
"HMR_2094",NA,"-","-1","-1","-","-2"
"HMR_2105",NA,"-","-1","-1","-","-2"
"HMR_2116",0,"-","0","0","Negative","-8"
"HMR_2127",NA,"-","-1","-1","-","-2"
"HMR_2141",0,"-","0","0","Negative","-8"
"HMR_2590",3,"Present","2","2","High","20"
"HMR_3746",NA,"-","-1","-1","-","-2"
"HMR_3762",NA,"-","-1","-1","-","-2"
"HMR_3789",NA,"-","-1","-1","-","-2"
"HMR_3818",NA,"-","-1","-1","-","-2"
"HMR_3825",2,"Present","2","2","High","15"
"HMR_3863",2,"Present","2","2","High","15"
"HMR_3864",2,"Present","2","2","High","15"
"HMR_3946",NA,"-","-1","-1","-","-2"
"HMR_3949",NA,"-","-1","-1","-","-2"
"HMR_3950",NA,"-","-1","-1","-","-2"
"HMR_3952",NA,"-","-1","-1","-","-2"
"HMR_3954",NA,"-","-1","-1","-","-2"
"HMR_3971",0,"-","0","0","Negative","-8"
"HMR_4184",0,"-","0","0","Negative","-8"
"HMR_4205",NA,"-","-1","-1","-","-2"
"HMR_4237",0,"-","0","0","Negative","-8"
"HMR_4266",NA,"-","-1","-1","-","-2"
"HMR_4367",NA,"-","-1","-1","-","-2"
"HMR_4684",NA,"-","-1","-1","-","-2"
"HMR_4692",NA,"-","-1","-1","-","-2"
"HMR_4720",NA,"-","-1","-1","-","-2"
"HMR_4729",NA,"-","-1","-1","-","-2"
"HMR_4738",NA,"-","-1","-1","-","-2"
"HMR_4743",NA,"-","-1","-1","-","-2"
"HMR_4754",0,"-","0","0","Negative","-8"
"HMR_4756",0,"-","0","0","Negative","-8"
"HMR_4760",0,"-","0","0","Negative","-8"
"HMR_4843",1,"Present","1","1","Medium","10"
"HMR_4850",NA,"-","-1","-1","-","-2"
"HMR_4851",0,"-","0","0","Negative","-8"
"HMR_4852",3,"Present","2","2","High","20"
"HMR_4854",0,"-","0","0","Negative","-8"
"HMR_4855",3,"Present","2","2","High","20"
"HMR_4862",0,"-","0","0","Negative","-8"
"HMR_4863",0,"-","0","0","Negative","-8"
"HMR_4864",0,"-","0","0","Negative","-8"
"HMR_4865",0,"-","0","0","Negative","-8"
"HMR_4867",0,"-","0","0","Negative","-8"
"HMR_4868",0,"-","0","0","Negative","-8"
"HMR_4870",0,"-","0","0","Negative","-8"
"HMR_4871",0,"-","0","0","Negative","-8"
"HMR_4872",0,"-","0","0","Negative","-8"
"HMR_4874",NA,"-","-1","-1","-","-2"
"HMR_4888",0,"-","0","0","Negative","-8"
