"","original","FastCore","GIMME","IMAT","CORDA","tINIT"
"HMR_5934",0,"-","0","0","Negative","-8"
"HMR_5935",0,"-","0","0","Negative","-8"
"HMR_5936",0,"-","0","0","Negative","-8"
"HMR_5937",0,"-","0","0","Negative","-8"
"HMR_5938",0,"-","0","0","Negative","-8"
"HMR_5939",0,"-","0","0","Negative","-8"
"HMR_5940",0,"-","0","0","Negative","-8"
"HMR_5941",0,"-","0","0","Negative","-8"
"HMR_5942",0,"-","0","0","Negative","-8"
"HMR_5943",0,"-","0","0","Negative","-8"
"HMR_5944",0,"-","0","0","Negative","-8"
"HMR_5945",0,"-","0","0","Negative","-8"
"HMR_5946",0,"-","0","0","Negative","-8"
"HMR_5947",0,"-","0","0","Negative","-8"
"HMR_5948",0,"-","0","0","Negative","-8"
"HMR_5949",0,"-","0","0","Negative","-8"
"HMR_5950",0,"-","0","0","Negative","-8"
"HMR_5951",0,"-","0","0","Negative","-8"
"HMR_5952",0,"-","0","0","Negative","-8"
"HMR_5953",0,"-","0","0","Negative","-8"
"HMR_5954",0,"-","0","0","Negative","-8"
"HMR_5955",0,"-","0","0","Negative","-8"
"HMR_5956",0,"-","0","0","Negative","-8"
"HMR_5957",0,"-","0","0","Negative","-8"
"HMR_5958",0,"-","0","0","Negative","-8"
"HMR_5959",0,"-","0","0","Negative","-8"
"HMR_5960",0,"-","0","0","Negative","-8"
"HMR_5961",0,"-","0","0","Negative","-8"
"HMR_5962",0,"-","0","0","Negative","-8"
"HMR_5963",0,"-","0","0","Negative","-8"
"HMR_5964",0,"-","0","0","Negative","-8"
"HMR_5965",0,"-","0","0","Negative","-8"
"HMR_5966",0,"-","0","0","Negative","-8"
"HMR_5967",0,"-","0","0","Negative","-8"
"HMR_5968",0,"-","0","0","Negative","-8"
"HMR_5969",0,"-","0","0","Negative","-8"
"HMR_5970",0,"-","0","0","Negative","-8"
"HMR_5971",0,"-","0","0","Negative","-8"
"HMR_5972",0,"-","0","0","Negative","-8"
"HMR_5973",0,"-","0","0","Negative","-8"
"HMR_5974",0,"-","0","0","Negative","-8"
"HMR_5975",0,"-","0","0","Negative","-8"
"HMR_5976",0,"-","0","0","Negative","-8"
"HMR_5977",0,"-","0","0","Negative","-8"
"HMR_5978",0,"-","0","0","Negative","-8"
"HMR_5979",0,"-","0","0","Negative","-8"
"HMR_5980",0,"-","0","0","Negative","-8"
"HMR_5981",0,"-","0","0","Negative","-8"
"HMR_5982",0,"-","0","0","Negative","-8"
"HMR_5983",0,"-","0","0","Negative","-8"
"HMR_5984",0,"-","0","0","Negative","-8"
"HMR_5985",0,"-","0","0","Negative","-8"
"HMR_5986",0,"-","0","0","Negative","-8"
"HMR_5987",1,"Present","1","1","Medium","10"
"HMR_5989",2,"Present","2","2","High","15"
"HMR_5990",1,"Present","1","1","Medium","10"
"HMR_5992",0,"-","0","0","Negative","-8"
"HMR_5993",NA,"-","-1","-1","-","-2"
"HMR_5994",0,"-","0","0","Negative","-8"
"HMR_5995",0,"-","0","0","Negative","-8"
"HMR_5996",2,"Present","2","2","High","15"
"HMR_5997",0,"-","0","0","Negative","-8"
"HMR_5998",0,"-","0","0","Negative","-8"
"HMR_6000",0,"-","0","0","Negative","-8"
"HMR_6001",0,"-","0","0","Negative","-8"
"HMR_6002",0,"-","0","0","Negative","-8"
"HMR_6003",0,"-","0","0","Negative","-8"
"HMR_6004",0,"-","0","0","Negative","-8"
"HMR_6005",0,"-","0","0","Negative","-8"
"HMR_6006",0,"-","0","0","Negative","-8"
"HMR_6007",0,"-","0","0","Negative","-8"
"HMR_6008",0,"-","0","0","Negative","-8"
"HMR_6009",0,"-","0","0","Negative","-8"
"HMR_6010",0,"-","0","0","Negative","-8"
"HMR_6011",0,"-","0","0","Negative","-8"
"HMR_6012",0,"-","0","0","Negative","-8"
"HMR_6013",0,"-","0","0","Negative","-8"
"HMR_6014",0,"-","0","0","Negative","-8"
"HMR_6015",0,"-","0","0","Negative","-8"
"HMR_6016",0,"-","0","0","Negative","-8"
"HMR_6017",0,"-","0","0","Negative","-8"
"HMR_6018",0,"-","0","0","Negative","-8"
"HMR_6019",0,"-","0","0","Negative","-8"
"HMR_6020",0,"-","0","0","Negative","-8"
"HMR_6021",0,"-","0","0","Negative","-8"
"HMR_6022",0,"-","0","0","Negative","-8"
"HMR_6023",0,"-","0","0","Negative","-8"
"HMR_6024",0,"-","0","0","Negative","-8"
"HMR_6025",0,"-","0","0","Negative","-8"
"HMR_6026",0,"-","0","0","Negative","-8"
"HMR_6027",0,"-","0","0","Negative","-8"
"HMR_6028",0,"-","0","0","Negative","-8"
"HMR_6029",0,"-","0","0","Negative","-8"
"HMR_6030",0,"-","0","0","Negative","-8"
"HMR_6031",0,"-","0","0","Negative","-8"
"HMR_6032",0,"-","0","0","Negative","-8"
"HMR_6033",0,"-","0","0","Negative","-8"
"HMR_6034",0,"-","0","0","Negative","-8"
"HMR_6035",0,"-","0","0","Negative","-8"
"HMR_6036",0,"-","0","0","Negative","-8"
"HMR_6037",0,"-","0","0","Negative","-8"
"HMR_6038",0,"-","0","0","Negative","-8"
"HMR_6039",0,"-","0","0","Negative","-8"
"HMR_6040",0,"-","0","0","Negative","-8"
"HMR_6041",0,"-","0","0","Negative","-8"
"HMR_6042",0,"-","0","0","Negative","-8"
"HMR_6043",0,"-","0","0","Negative","-8"
"HMR_6044",0,"-","0","0","Negative","-8"
"HMR_6045",0,"-","0","0","Negative","-8"
"HMR_6046",0,"-","0","0","Negative","-8"
"HMR_6047",0,"-","0","0","Negative","-8"
"HMR_6048",0,"-","0","0","Negative","-8"
"HMR_6049",0,"-","0","0","Negative","-8"
"HMR_6050",0,"-","0","0","Negative","-8"
"HMR_6051",0,"-","0","0","Negative","-8"
"HMR_6052",0,"-","0","0","Negative","-8"
"HMR_6053",0,"-","0","0","Negative","-8"
"HMR_6054",0,"-","0","0","Negative","-8"
"HMR_6055",0,"-","0","0","Negative","-8"
"HMR_6056",0,"-","0","0","Negative","-8"
"HMR_6057",0,"-","0","0","Negative","-8"
"HMR_6058",0,"-","0","0","Negative","-8"
"HMR_6059",0,"-","0","0","Negative","-8"
"HMR_6060",0,"-","0","0","Negative","-8"
"HMR_6061",0,"-","0","0","Negative","-8"
"HMR_6062",0,"-","0","0","Negative","-8"
"HMR_6063",0,"-","0","0","Negative","-8"
"HMR_6064",0,"-","0","0","Negative","-8"
"HMR_6065",0,"-","0","0","Negative","-8"
"HMR_6066",0,"-","0","0","Negative","-8"
"HMR_6067",0,"-","0","0","Negative","-8"
"HMR_6068",0,"-","0","0","Negative","-8"
"HMR_6069",0,"-","0","0","Negative","-8"
"HMR_6070",0,"-","0","0","Negative","-8"
"HMR_6071",0,"-","0","0","Negative","-8"
"HMR_6072",0,"-","0","0","Negative","-8"
"HMR_6073",0,"-","0","0","Negative","-8"
"HMR_6074",0,"-","0","0","Negative","-8"
"HMR_6075",0,"-","0","0","Negative","-8"
"HMR_6076",0,"-","0","0","Negative","-8"
"HMR_6077",0,"-","0","0","Negative","-8"
"HMR_6078",0,"-","0","0","Negative","-8"
"HMR_6079",0,"-","0","0","Negative","-8"
"HMR_6080",0,"-","0","0","Negative","-8"
"HMR_6081",0,"-","0","0","Negative","-8"
